111theta,111intensity,200theta,200intensity,220theta,220intensity,311theta,311intensity,222theta,222intensity,400theta,400intensity
18.622,37.5,21.622,62.5,31.122,137.5,37.122,154.2,49.622,75,52.012,158.3
18.624,41.7,21.624,62.5,31.124,91.7,37.124,120.8,49.624,66.7,52.014,120.8
18.626,37.5,21.626,45.8,31.126,145.8,37.126,112.5,49.626,91.7,52.016,108.3
18.628,45.8,21.628,54.2,31.128,133.3,37.128,137.5,49.628,70.8,52.018,120.8
18.63,45.8,21.63,50,31.13,83.3,37.13,133.3,49.63,108.3,52.02,145.8
18.632,33.3,21.632,66.7,31.132,116.7,37.132,129.2,49.632,100,52.022,129.2
18.634,79.2,21.634,58.3,31.134,137.5,37.134,116.7,49.634,108.3,52.024,108.3
18.636,37.5,21.636,50,31.136,145.8,37.136,104.2,49.636,112.5,52.026,125
18.638,41.7,21.638,45.8,31.138,158.3,37.138,75,49.638,75,52.028,141.7
18.64,41.7,21.64,45.8,31.14,100,37.14,125,49.64,100,52.03,125
18.642,25,21.642,62.5,31.142,83.3,37.142,129.2,49.642,70.8,52.032,133.3
18.644,37.5,21.644,58.3,31.144,108.3,37.144,87.5,49.644,91.7,52.034,154.2
18.646,54.2,21.646,66.7,31.146,79.2,37.146,104.2,49.646,83.3,52.036,158.3
18.648,37.5,21.648,41.7,31.148,141.7,37.148,125,49.648,70.8,52.038,129.2
18.65,58.3,21.65,62.5,31.15,108.3,37.15,112.5,49.65,79.2,52.04,150
18.652,33.3,21.652,50,31.152,116.7,37.152,91.7,49.652,54.2,52.042,170.8
18.654,37.5,21.654,25,31.154,95.8,37.154,129.2,49.654,70.8,52.044,170.8
18.656,37.5,21.656,83.3,31.156,133.3,37.156,87.5,49.656,83.3,52.046,120.8
18.658,37.5,21.658,20.8,31.158,141.7,37.158,137.5,49.658,108.3,52.048,129.2
18.66,62.5,21.66,37.5,31.16,150,37.16,95.8,49.66,95.8,52.05,137.5
18.662,50,21.662,58.3,31.162,108.3,37.162,112.5,49.662,83.3,52.052,125
18.664,54.2,21.664,58.3,31.164,141.7,37.164,91.7,49.664,104.2,52.054,133.3
18.666,58.3,21.666,66.7,31.166,137.5,37.166,125,49.666,108.3,52.056,166.7
18.668,41.7,21.668,41.7,31.168,100,37.168,100,49.668,66.7,52.058,162.5
18.67,29.2,21.67,45.8,31.17,87.5,37.17,91.7,49.67,83.3,52.06,137.5
18.672,87.5,21.672,70.8,31.172,116.7,37.172,112.5,49.672,120.8,52.062,116.7
18.674,45.8,21.674,83.3,31.174,108.3,37.174,129.2,49.674,50,52.064,150
18.676,54.2,21.676,41.7,31.176,125,37.176,112.5,49.676,91.7,52.066,154.2
18.678,62.5,21.678,62.5,31.178,95.8,37.178,108.3,49.678,87.5,52.068,133.3
18.68,37.5,21.68,37.5,31.18,145.8,37.18,112.5,49.68,108.3,52.07,133.3
18.682,41.7,21.682,62.5,31.182,91.7,37.182,79.2,49.682,66.7,52.072,162.5
18.684,45.8,21.684,50,31.184,108.3,37.184,100,49.684,79.2,52.074,145.8
18.686,25,21.686,37.5,31.186,116.7,37.186,129.2,49.686,112.5,52.076,150
18.688,37.5,21.688,87.5,31.188,125,37.188,87.5,49.688,70.8,52.078,204.2
18.69,50,21.69,83.3,31.19,116.7,37.19,120.8,49.69,70.8,52.08,120.8
18.692,45.8,21.692,45.8,31.192,116.7,37.192,133.3,49.692,62.5,52.082,145.8
18.694,29.2,21.694,41.7,31.194,104.2,37.194,145.8,49.694,62.5,52.084,133.3
18.696,58.3,21.696,41.7,31.196,141.7,37.196,108.3,49.696,50,52.086,170.8
18.698,45.8,21.698,58.3,31.198,125,37.198,170.8,49.698,112.5,52.088,175
18.7,54.2,21.7,66.7,31.2,100,37.2,108.3,49.7,54.2,52.09,208.3
18.702,37.5,21.702,25,31.202,120.8,37.202,66.7,49.702,95.8,52.092,125
18.704,45.8,21.704,70.8,31.204,145.8,37.204,83.3,49.704,91.7,52.094,116.7
18.706,41.7,21.706,62.5,31.206,116.7,37.206,95.8,49.706,87.5,52.096,125
18.708,33.3,21.708,54.2,31.208,145.8,37.208,129.2,49.708,100,52.098,129.2
18.71,45.8,21.71,70.8,31.21,125,37.21,100,49.71,95.8,52.1,108.3
18.712,25,21.712,37.5,31.212,91.7,37.212,79.2,49.712,87.5,52.102,120.8
18.714,37.5,21.714,70.8,31.214,108.3,37.214,137.5,49.714,75,52.104,170.8
18.716,62.5,21.716,50,31.216,141.7,37.216,120.8,49.716,62.5,52.106,175
18.718,54.2,21.718,12.5,31.218,104.2,37.218,120.8,49.718,95.8,52.108,200
18.72,25,21.72,104.2,31.22,141.7,37.22,129.2,49.72,66.7,52.11,191.7
18.722,50,21.722,62.5,31.222,104.2,37.222,108.3,49.722,125,52.112,175
18.724,20.8,21.724,41.7,31.224,116.7,37.224,108.3,49.724,58.3,52.114,154.2
18.726,66.7,21.726,54.2,31.226,133.3,37.226,133.3,49.726,108.3,52.116,166.7
18.728,29.2,21.728,58.3,31.228,87.5,37.228,91.7,49.728,70.8,52.118,162.5
18.73,41.7,21.73,33.3,31.23,166.7,37.23,95.8,49.73,75,52.12,145.8
18.732,58.3,21.732,54.2,31.232,104.2,37.232,100,49.732,87.5,52.122,154.2
18.734,45.8,21.734,54.2,31.234,87.5,37.234,108.3,49.734,108.3,52.124,175
18.736,29.2,21.736,33.3,31.236,104.2,37.236,87.5,49.736,54.2,52.126,170.8
18.738,75,21.738,29.2,31.238,108.3,37.238,129.2,49.738,75,52.128,187.5
18.74,50,21.74,70.8,31.24,100,37.24,137.5,49.74,54.2,52.13,183.3
18.742,37.5,21.742,87.5,31.242,137.5,37.242,158.3,49.742,83.3,52.132,212.5
18.744,29.2,21.744,29.2,31.244,83.3,37.244,108.3,49.744,79.2,52.134,162.5
18.746,37.5,21.746,87.5,31.246,145.8,37.246,120.8,49.746,104.2,52.136,212.5
18.748,29.2,21.748,50,31.248,108.3,37.248,137.5,49.748,137.5,52.138,183.3
18.75,50,21.75,41.7,31.25,125,37.25,116.7,49.75,75,52.14,200
18.752,29.2,21.752,20.8,31.252,108.3,37.252,129.2,49.752,100,52.142,225
18.754,70.8,21.754,29.2,31.254,154.2,37.254,108.3,49.754,120.8,52.144,166.7
18.756,29.2,21.756,54.2,31.256,104.2,37.256,112.5,49.756,95.8,52.146,208.3
18.758,58.3,21.758,50,31.258,166.7,37.258,137.5,49.758,75,52.148,208.3
18.76,37.5,21.76,54.2,31.26,137.5,37.26,154.2,49.76,79.2,52.15,191.7
18.762,54.2,21.762,75,31.262,108.3,37.262,100,49.762,83.3,52.152,233.3
18.764,58.3,21.764,33.3,31.264,133.3,37.264,120.8,49.764,66.7,52.154,204.2
18.766,29.2,21.766,58.3,31.266,129.2,37.266,137.5,49.766,95.8,52.156,212.5
18.768,41.7,21.768,37.5,31.268,112.5,37.268,133.3,49.768,70.8,52.158,179.2
18.77,20.8,21.77,45.8,31.27,75,37.27,95.8,49.77,100,52.16,191.7
18.772,41.7,21.772,50,31.272,75,37.272,104.2,49.772,95.8,52.162,204.2
18.774,45.8,21.774,66.7,31.274,116.7,37.274,120.8,49.774,120.8,52.164,229.2
18.776,33.3,21.776,58.3,31.276,129.2,37.276,145.8,49.776,95.8,52.166,229.2
18.778,41.7,21.778,75,31.278,129.2,37.278,154.2,49.778,91.7,52.168,175
18.78,33.3,21.78,37.5,31.28,129.2,37.28,79.2,49.78,91.7,52.17,250
18.782,50,21.782,41.7,31.282,100,37.282,112.5,49.782,79.2,52.172,208.3
18.784,58.3,21.784,87.5,31.284,125,37.284,112.5,49.784,129.2,52.174,200
18.786,33.3,21.786,87.5,31.286,91.7,37.286,141.7,49.786,108.3,52.176,225
18.788,54.2,21.788,37.5,31.288,158.3,37.288,70.8,49.788,87.5,52.178,212.5
18.79,29.2,21.79,91.7,31.29,154.2,37.29,108.3,49.79,79.2,52.18,158.3
18.792,29.2,21.792,50,31.292,112.5,37.292,120.8,49.792,79.2,52.182,208.3
18.794,58.3,21.794,91.7,31.294,112.5,37.294,120.8,49.794,95.8,52.184,237.5
18.796,54.2,21.796,62.5,31.296,104.2,37.296,137.5,49.796,87.5,52.186,229.2
18.798,41.7,21.798,29.2,31.298,175,37.298,154.2,49.798,112.5,52.188,237.5
18.8,58.3,21.8,58.3,31.3,100,37.3,75,49.8,62.5,52.19,254.2
18.802,4.2,21.802,54.2,31.302,120.8,37.302,150,49.802,58.3,52.192,270.8
18.804,41.7,21.804,66.7,31.304,141.7,37.304,112.5,49.804,75,52.194,200
18.806,41.7,21.806,37.5,31.306,91.7,37.306,100,49.806,100,52.196,245.8
18.808,41.7,21.808,54.2,31.308,120.8,37.308,120.8,49.808,112.5,52.198,266.7
18.81,37.5,21.81,83.3,31.31,91.7,37.31,87.5,49.81,70.8,52.2,237.5
18.812,29.2,21.812,62.5,31.312,150,37.312,120.8,49.812,66.7,52.202,262.5
18.814,41.7,21.814,29.2,31.314,120.8,37.314,108.3,49.814,104.2,52.204,212.5
18.816,50,21.816,75,31.316,120.8,37.316,104.2,49.816,62.5,52.206,266.7
18.818,29.2,21.818,25,31.318,104.2,37.318,108.3,49.818,83.3,52.208,279.2
18.82,33.3,21.82,41.7,31.32,112.5,37.32,179.2,49.82,100,52.21,291.7
18.822,62.5,21.822,45.8,31.322,183.3,37.322,83.3,49.822,91.7,52.212,262.5
18.824,41.7,21.824,75,31.324,112.5,37.324,137.5,49.824,87.5,52.214,254.2
18.826,37.5,21.826,33.3,31.326,120.8,37.326,58.3,49.826,75,52.216,295.8
18.828,29.2,21.828,50,31.328,129.2,37.328,141.7,49.828,116.7,52.218,287.5
18.83,54.2,21.83,54.2,31.33,116.7,37.33,141.7,49.83,79.2,52.22,283.3
18.832,37.5,21.832,58.3,31.332,133.3,37.332,112.5,49.832,87.5,52.222,279.2
18.834,58.3,21.834,37.5,31.334,129.2,37.334,104.2,49.834,125,52.224,316.7
18.836,45.8,21.836,50,31.336,100,37.336,120.8,49.836,83.3,52.226,333.3
18.838,50,21.838,58.3,31.338,158.3,37.338,120.8,49.838,75,52.228,283.3
18.84,29.2,21.84,41.7,31.34,116.7,37.34,137.5,49.84,95.8,52.23,275
18.842,54.2,21.842,50,31.342,116.7,37.342,129.2,49.842,41.7,52.232,345.8
18.844,45.8,21.844,62.5,31.344,145.8,37.344,112.5,49.844,108.3,52.234,295.8
18.846,50,21.846,58.3,31.346,112.5,37.346,120.8,49.846,108.3,52.236,270.8
18.848,54.2,21.848,75,31.348,162.5,37.348,137.5,49.848,87.5,52.238,312.5
18.85,29.2,21.85,62.5,31.35,137.5,37.35,125,49.85,87.5,52.24,295.8
18.852,50,21.852,58.3,31.352,166.7,37.352,104.2,49.852,70.8,52.242,316.7
18.854,33.3,21.854,66.7,31.354,100,37.354,129.2,49.854,87.5,52.244,325
18.856,50,21.856,58.3,31.356,70.8,37.356,125,49.856,70.8,52.246,350
18.858,54.2,21.858,79.2,31.358,141.7,37.358,95.8,49.858,75,52.248,287.5
18.86,33.3,21.86,66.7,31.36,116.7,37.36,104.2,49.86,100,52.25,400
18.862,41.7,21.862,54.2,31.362,141.7,37.362,116.7,49.862,87.5,52.252,416.7
18.864,50,21.864,25,31.364,125,37.364,108.3,49.864,137.5,52.254,412.5
18.866,70.8,21.866,50,31.366,112.5,37.366,137.5,49.866,100,52.256,433.3
18.868,50,21.868,66.7,31.368,145.8,37.368,129.2,49.868,125,52.258,404.2
18.87,50,21.87,54.2,31.37,95.8,37.37,133.3,49.87,95.8,52.26,362.5
18.872,45.8,21.872,58.3,31.372,100,37.372,129.2,49.872,79.2,52.262,325
18.874,37.5,21.874,70.8,31.374,158.3,37.374,120.8,49.874,112.5,52.264,408.3
18.876,25,21.876,83.3,31.376,100,37.376,108.3,49.876,87.5,52.266,433.3
18.878,62.5,21.878,54.2,31.378,116.7,37.378,75,49.878,112.5,52.268,358.3
18.88,37.5,21.88,66.7,31.38,120.8,37.38,150,49.88,75,52.27,433.3
18.882,62.5,21.882,45.8,31.382,112.5,37.382,154.2,49.882,70.8,52.272,445.8
18.884,54.2,21.884,70.8,31.384,100,37.384,141.7,49.884,100,52.274,425
18.886,33.3,21.886,50,31.386,129.2,37.386,129.2,49.886,75,52.276,445.8
18.888,58.3,21.888,58.3,31.388,137.5,37.388,108.3,49.888,95.8,52.278,412.5
18.89,58.3,21.89,41.7,31.39,75,37.39,116.7,49.89,83.3,52.28,433.3
18.892,45.8,21.892,45.8,31.392,158.3,37.392,108.3,49.892,95.8,52.282,395.8
18.894,54.2,21.894,83.3,31.394,150,37.394,141.7,49.894,70.8,52.284,450
18.896,45.8,21.896,54.2,31.396,129.2,37.396,83.3,49.896,75,52.286,470.8
18.898,41.7,21.898,50,31.398,129.2,37.398,170.8,49.898,100,52.288,512.5
18.9,33.3,21.9,58.3,31.4,125,37.4,137.5,49.9,104.2,52.29,558.3
18.902,50,21.902,45.8,31.402,133.3,37.402,112.5,49.902,91.7,52.292,454.2
18.904,54.2,21.904,58.3,31.404,154.2,37.404,79.2,49.904,108.3,52.294,466.7
18.906,83.3,21.906,58.3,31.406,129.2,37.406,125,49.906,95.8,52.296,470.8
18.908,50,21.908,66.7,31.408,141.7,37.408,162.5,49.908,112.5,52.298,504.2
18.91,45.8,21.91,83.3,31.41,108.3,37.41,83.3,49.91,87.5,52.3,508.3
18.912,37.5,21.912,50,31.412,108.3,37.412,137.5,49.912,75,52.302,504.2
18.914,25,21.914,87.5,31.414,158.3,37.414,95.8,49.914,75,52.304,512.5
18.916,29.2,21.916,91.7,31.416,158.3,37.416,108.3,49.916,91.7,52.306,433.3
18.918,29.2,21.918,37.5,31.418,108.3,37.418,108.3,49.918,58.3,52.308,587.5
18.92,33.3,21.92,58.3,31.42,104.2,37.42,129.2,49.92,91.7,52.31,458.3
18.922,50,21.922,33.3,31.422,87.5,37.422,137.5,49.922,41.7,52.312,654.2
18.924,45.8,21.924,54.2,31.424,116.7,37.424,141.7,49.924,70.8,52.314,516.7
18.926,70.8,21.926,62.5,31.426,108.3,37.426,91.7,49.926,108.3,52.316,529.2
18.928,66.7,21.928,41.7,31.428,125,37.428,104.2,49.928,95.8,52.318,479.2
18.93,83.3,21.93,37.5,31.43,91.7,37.43,129.2,49.93,62.5,52.32,529.2
18.932,45.8,21.932,50,31.432,129.2,37.432,108.3,49.932,120.8,52.322,600
18.934,54.2,21.934,54.2,31.434,129.2,37.434,129.2,49.934,120.8,52.324,504.2
18.936,33.3,21.936,58.3,31.436,133.3,37.436,58.3,49.936,112.5,52.326,616.7
18.938,37.5,21.938,83.3,31.438,108.3,37.438,100,49.938,100,52.328,641.7
18.94,37.5,21.94,54.2,31.44,125,37.44,129.2,49.94,83.3,52.33,641.7
18.942,54.2,21.942,45.8,31.442,141.7,37.442,108.3,49.942,79.2,52.332,616.7
18.944,41.7,21.944,66.7,31.444,179.2,37.444,104.2,49.944,75,52.334,487.5
18.946,50,21.946,62.5,31.446,133.3,37.446,145.8,49.946,87.5,52.336,566.7
18.948,62.5,21.948,41.7,31.448,150,37.448,108.3,49.948,100,52.338,645.8
18.95,50,21.95,50,31.45,141.7,37.45,87.5,49.95,116.7,52.34,562.5
18.952,54.2,21.952,29.2,31.452,125,37.452,141.7,49.952,112.5,52.342,650
18.954,50,21.954,54.2,31.454,166.7,37.454,129.2,49.954,95.8,52.344,629.2
18.956,66.7,21.956,58.3,31.456,87.5,37.456,91.7,49.956,79.2,52.346,675
18.958,50,21.958,41.7,31.458,158.3,37.458,87.5,49.958,87.5,52.348,529.2
18.96,37.5,21.96,75,31.46,125,37.46,95.8,49.96,104.2,52.35,479.2
18.962,33.3,21.962,62.5,31.462,187.5,37.462,133.3,49.962,91.7,52.352,679.2
18.964,45.8,21.964,62.5,31.464,75,37.464,116.7,49.964,120.8,52.354,641.7
18.966,58.3,21.966,75,31.466,129.2,37.466,108.3,49.966,62.5,52.356,550
18.968,62.5,21.968,62.5,31.468,166.7,37.468,141.7,49.968,62.5,52.358,566.7
18.97,58.3,21.97,58.3,31.47,120.8,37.47,129.2,49.97,108.3,52.36,541.7
18.972,37.5,21.972,66.7,31.472,112.5,37.472,70.8,49.972,120.8,52.362,595.8
18.974,25,21.974,66.7,31.474,116.7,37.474,125,49.974,62.5,52.364,504.2
18.976,45.8,21.976,54.2,31.476,108.3,37.476,125,49.976,120.8,52.366,637.5
18.978,50,21.978,66.7,31.478,108.3,37.478,95.8,49.978,87.5,52.368,541.7
18.98,54.2,21.98,66.7,31.48,154.2,37.48,104.2,49.98,87.5,52.37,625
18.982,70.8,21.982,91.7,31.482,87.5,37.482,120.8,49.982,95.8,52.372,570.8
18.984,41.7,21.984,45.8,31.484,120.8,37.484,125,49.984,104.2,52.374,608.3
18.986,62.5,21.986,79.2,31.486,116.7,37.486,104.2,49.986,120.8,52.376,566.7
18.988,50,21.988,66.7,31.488,145.8,37.488,120.8,49.988,116.7,52.378,537.5
18.99,45.8,21.99,70.8,31.49,112.5,37.49,95.8,49.99,120.8,52.38,633.3
18.992,45.8,21.992,79.2,31.492,116.7,37.492,108.3,49.992,70.8,52.382,583.3
18.994,45.8,21.994,54.2,31.494,162.5,37.494,116.7,49.994,58.3,52.384,625
18.996,29.2,21.996,50,31.496,170.8,37.496,129.2,49.996,75,52.386,558.3
18.998,50,21.998,58.3,31.498,120.8,37.498,145.8,49.998,104.2,52.388,583.3
19,29.2,22,54.2,31.5,116.7,37.5,129.2,50,70.8,52.39,575
19.002,45.8,22.002,54.2,31.502,95.8,37.502,129.2,50.002,129.2,52.392,595.8
19.004,50,22.004,91.7,31.504,133.3,37.504,95.8,50.004,95.8,52.394,587.5
19.006,37.5,22.006,50,31.506,116.7,37.506,112.5,50.006,50,52.396,629.2
19.008,62.5,22.008,37.5,31.508,183.3,37.508,75,50.008,129.2,52.398,554.2
19.01,37.5,22.01,62.5,31.51,133.3,37.51,112.5,50.01,83.3,52.4,504.2
19.012,58.3,22.012,66.7,31.512,145.8,37.512,133.3,50.012,104.2,52.402,529.2
19.014,41.7,22.014,83.3,31.514,145.8,37.514,150,50.014,66.7,52.404,512.5
19.016,29.2,22.016,58.3,31.516,175,37.516,179.2,50.016,129.2,52.406,466.7
19.018,41.7,22.018,41.7,31.518,187.5,37.518,129.2,50.018,91.7,52.408,595.8
19.02,45.8,22.02,33.3,31.52,175,37.52,162.5,50.02,116.7,52.41,516.7
19.022,20.8,22.022,87.5,31.522,170.8,37.522,100,50.022,70.8,52.412,475
19.024,75,22.024,62.5,31.524,116.7,37.524,108.3,50.024,79.2,52.414,466.7
19.026,37.5,22.026,33.3,31.526,108.3,37.526,120.8,50.026,108.3,52.416,425
19.028,33.3,22.028,70.8,31.528,137.5,37.528,104.2,50.028,129.2,52.418,445.8
19.03,58.3,22.03,58.3,31.53,137.5,37.53,154.2,50.03,108.3,52.42,550
19.032,58.3,22.032,87.5,31.532,183.3,37.532,112.5,50.032,91.7,52.422,508.3
19.034,66.7,22.034,62.5,31.534,141.7,37.534,108.3,50.034,79.2,52.424,533.3
19.036,20.8,22.036,62.5,31.536,175,37.536,141.7,50.036,125,52.426,425
19.038,41.7,22.038,91.7,31.538,158.3,37.538,116.7,50.038,75,52.428,433.3
19.04,70.8,22.04,29.2,31.54,133.3,37.54,145.8,50.04,120.8,52.43,425
19.042,70.8,22.042,62.5,31.542,150,37.542,141.7,50.042,104.2,52.432,416.7
19.044,33.3,22.044,79.2,31.544,162.5,37.544,83.3,50.044,112.5,52.434,408.3
19.046,70.8,22.046,45.8,31.546,183.3,37.546,133.3,50.046,87.5,52.436,395.8
19.048,62.5,22.048,66.7,31.548,87.5,37.548,125,50.048,83.3,52.438,387.5
19.05,41.7,22.05,50,31.55,162.5,37.55,141.7,50.05,112.5,52.44,379.2
19.052,75,22.052,66.7,31.552,129.2,37.552,100,50.052,91.7,52.442,412.5
19.054,58.3,22.054,62.5,31.554,145.8,37.554,141.7,50.054,95.8,52.444,404.2
19.056,50,22.056,54.2,31.556,154.2,37.556,87.5,50.056,66.7,52.446,370.8
19.058,45.8,22.058,66.7,31.558,125,37.558,137.5,50.058,79.2,52.448,387.5
19.06,50,22.06,33.3,31.56,116.7,37.56,87.5,50.06,100,52.45,416.7
19.062,50,22.062,79.2,31.562,145.8,37.562,87.5,50.062,108.3,52.452,416.7
19.064,62.5,22.064,58.3,31.564,170.8,37.564,120.8,50.064,112.5,52.454,366.7
19.066,41.7,22.066,45.8,31.566,158.3,37.566,141.7,50.066,108.3,52.456,312.5
19.068,54.2,22.068,54.2,31.568,129.2,37.568,166.7,50.068,87.5,52.458,375
19.07,62.5,22.07,45.8,31.57,162.5,37.57,120.8,50.07,75,52.46,395.8
19.072,33.3,22.072,70.8,31.572,133.3,37.572,95.8,50.072,75,52.462,400
19.074,66.7,22.074,62.5,31.574,129.2,37.574,137.5,50.074,112.5,52.464,366.7
19.076,41.7,22.076,50,31.576,145.8,37.576,141.7,50.076,91.7,52.466,337.5
19.078,33.3,22.078,66.7,31.578,166.7,37.578,83.3,50.078,112.5,52.468,379.2
19.08,58.3,22.08,62.5,31.58,141.7,37.58,125,50.08,91.7,52.47,408.3
19.082,62.5,22.082,62.5,31.582,150,37.582,137.5,50.082,112.5,52.472,333.3
19.084,70.8,22.084,41.7,31.584,154.2,37.584,120.8,50.084,104.2,52.474,375
19.086,70.8,22.086,54.2,31.586,141.7,37.586,95.8,50.086,79.2,52.476,404.2
19.088,70.8,22.088,50,31.588,129.2,37.588,125,50.088,66.7,52.478,383.3
19.09,20.8,22.09,62.5,31.59,141.7,37.59,137.5,50.09,112.5,52.48,354.2
19.092,50,22.092,79.2,31.592,137.5,37.592,125,50.092,70.8,52.482,329.2
19.094,25,22.094,66.7,31.594,129.2,37.594,125,50.094,91.7,52.484,337.5
19.096,62.5,22.096,58.3,31.596,145.8,37.596,150,50.096,83.3,52.486,291.7
19.098,45.8,22.098,79.2,31.598,150,37.598,150,50.098,145.8,52.488,287.5
19.1,37.5,22.1,66.7,31.6,150,37.6,125,50.1,83.3,52.49,291.7
19.102,37.5,22.102,79.2,31.602,112.5,37.602,129.2,50.102,108.3,52.492,279.2
19.104,62.5,22.104,45.8,31.604,162.5,37.604,141.7,50.104,66.7,52.494,254.2
19.106,33.3,22.106,50,31.606,116.7,37.606,141.7,50.106,87.5,52.496,275
19.108,66.7,22.108,54.2,31.608,162.5,37.608,116.7,50.108,66.7,52.498,325
19.11,62.5,22.11,66.7,31.61,158.3,37.61,154.2,50.11,75,52.5,350
19.112,62.5,22.112,66.7,31.612,141.7,37.612,166.7,50.112,58.3,52.502,312.5
19.114,58.3,22.114,58.3,31.614,141.7,37.614,137.5,50.114,100,52.504,308.3
19.116,45.8,22.116,62.5,31.616,137.5,37.616,108.3,50.116,120.8,52.506,316.7
19.118,75,22.118,62.5,31.618,150,37.618,166.7,50.118,75,52.508,320.8
19.12,75,22.12,58.3,31.62,154.2,37.62,183.3,50.12,87.5,52.51,341.7
19.122,33.3,22.122,66.7,31.622,216.7,37.622,162.5,50.122,104.2,52.512,262.5
19.124,75,22.124,58.3,31.624,158.3,37.624,108.3,50.124,112.5,52.514,237.5
19.126,58.3,22.126,45.8,31.626,150,37.626,145.8,50.126,75,52.516,291.7
19.128,50,22.128,62.5,31.628,125,37.628,158.3,50.128,95.8,52.518,237.5
19.13,54.2,22.13,37.5,31.63,170.8,37.63,108.3,50.13,108.3,52.52,312.5
19.132,50,22.132,50,31.632,200,37.632,125,50.132,112.5,52.522,237.5
19.134,66.7,22.134,75,31.634,162.5,37.634,75,50.134,112.5,52.524,316.7
19.136,91.7,22.136,54.2,31.636,141.7,37.636,125,50.136,87.5,52.526,254.2
19.138,62.5,22.138,70.8,31.638,179.2,37.638,137.5,50.138,95.8,52.528,258.3
19.14,54.2,22.14,108.3,31.64,120.8,37.64,154.2,50.14,70.8,52.53,279.2
19.142,58.3,22.142,75,31.642,104.2,37.642,125,50.142,125,52.532,316.7
19.144,37.5,22.144,79.2,31.644,154.2,37.644,120.8,50.144,100,52.534,287.5
19.146,45.8,22.146,50,31.646,170.8,37.646,108.3,50.146,87.5,52.536,279.2
19.148,62.5,22.148,75,31.648,145.8,37.648,116.7,50.148,95.8,52.538,245.8
19.15,66.7,22.15,91.7,31.65,179.2,37.65,133.3,50.15,91.7,52.54,266.7
19.152,45.8,22.152,66.7,31.652,162.5,37.652,150,50.152,79.2,52.542,329.2
19.154,87.5,22.154,83.3,31.654,170.8,37.654,158.3,50.154,87.5,52.544,304.2
19.156,83.3,22.156,75,31.656,137.5,37.656,129.2,50.156,104.2,52.546,275
19.158,95.8,22.158,45.8,31.658,120.8,37.658,116.7,50.158,83.3,52.548,270.8
19.16,33.3,22.16,70.8,31.66,145.8,37.66,120.8,50.16,66.7,52.55,350
19.162,50,22.162,50,31.662,145.8,37.662,141.7,50.162,95.8,52.552,250
19.164,66.7,22.164,70.8,31.664,170.8,37.664,158.3,50.164,95.8,52.554,316.7
19.166,37.5,22.166,62.5,31.666,216.7,37.666,158.3,50.166,91.7,52.556,266.7
19.168,75,22.168,45.8,31.668,145.8,37.668,137.5,50.168,104.2,52.558,262.5
19.17,45.8,22.17,87.5,31.67,120.8,37.67,108.3,50.17,108.3,52.56,225
19.172,54.2,22.172,45.8,31.672,150,37.672,133.3,50.172,125,52.562,266.7
19.174,45.8,22.174,62.5,31.674,158.3,37.674,120.8,50.174,91.7,52.564,300
19.176,50,22.176,54.2,31.676,191.7,37.676,129.2,50.176,87.5,52.566,258.3
19.178,58.3,22.178,95.8,31.678,162.5,37.678,108.3,50.178,83.3,52.568,308.3
19.18,62.5,22.18,54.2,31.68,141.7,37.68,91.7,50.18,91.7,52.57,258.3
19.182,50,22.182,70.8,31.682,158.3,37.682,154.2,50.182,79.2,52.572,287.5
19.184,54.2,22.184,62.5,31.684,145.8,37.684,112.5,50.184,70.8,52.574,279.2
19.186,70.8,22.186,79.2,31.686,179.2,37.686,125,50.186,66.7,52.576,258.3
19.188,58.3,22.188,54.2,31.688,162.5,37.688,145.8,50.188,79.2,52.578,245.8
19.19,54.2,22.19,70.8,31.69,187.5,37.69,87.5,50.19,112.5,52.58,341.7
19.192,37.5,22.192,66.7,31.692,170.8,37.692,187.5,50.192,100,52.582,329.2
19.194,66.7,22.194,41.7,31.694,129.2,37.694,137.5,50.194,87.5,52.584,329.2
19.196,45.8,22.196,41.7,31.696,158.3,37.696,108.3,50.196,70.8,52.586,300
19.198,50,22.198,66.7,31.698,108.3,37.698,133.3,50.198,108.3,52.588,304.2
19.2,41.7,22.2,70.8,31.7,141.7,37.7,145.8,50.2,112.5,52.59,295.8
19.202,50,22.202,66.7,31.702,170.8,37.702,125,50.202,75,52.592,220.8
19.204,45.8,22.204,62.5,31.704,120.8,37.704,125,50.204,95.8,52.594,383.3
19.206,70.8,22.206,62.5,31.706,166.7,37.706,125,50.206,91.7,52.596,366.7
19.208,62.5,22.208,41.7,31.708,141.7,37.708,95.8,50.208,79.2,52.598,337.5
19.21,70.8,22.21,58.3,31.71,141.7,37.71,137.5,50.21,108.3,52.6,254.2
19.212,58.3,22.212,45.8,31.712,195.8,37.712,150,50.212,112.5,52.602,287.5
19.214,75,22.214,62.5,31.714,154.2,37.714,170.8,50.214,75,52.604,354.2
19.216,58.3,22.216,70.8,31.716,112.5,37.716,112.5,50.216,100,52.606,408.3
19.218,50,22.218,54.2,31.718,166.7,37.718,145.8,50.218,66.7,52.608,329.2
19.22,37.5,22.22,83.3,31.72,120.8,37.72,141.7,50.22,83.3,52.61,287.5
19.222,62.5,22.222,87.5,31.722,179.2,37.722,120.8,50.222,104.2,52.612,341.7
19.224,83.3,22.224,70.8,31.724,129.2,37.724,116.7,50.224,91.7,52.614,354.2
