200thetas,200intensity,211thetas,211intensity,220thetas,220intensity,310thetas,310intensity,222thetas,222intensity
28.774,0.12370006672533712,35.274,0.9605201865080534,41.274,0.020589003756549474,46.274,0.0609219530433056,50.774,0.909280043240896
28.776,0.12031050161511853,35.276,0.9758043496404378,41.276,0.020333315801463348,46.276,0.05991769594589861,50.776,0.8876599510483888
28.778,0.1170523476395233,35.278,0.9876232305343204,41.278,0.020082329250991682,46.278,0.05893755687980355,50.778,0.8646592486224551
28.78,0.11391922670463278,35.28,0.995707141285244,41.28,0.01983593033075376,46.28,0.05798078635253411,50.78,0.8405667735024817
28.782,0.11090512062512832,35.282,0.9998659423625073,41.282,0.019594008663525998,46.282,0.057046663083454616,50.782,0.8156586207568506
28.784,0.1080043488793306,35.284,1.0,41.284,0.019356457149100257,46.284,0.05613449277202608,50.784,0.7901928717009932
28.786,0.10521154776884926,35.286,0.9961060819016015,41.286,0.01912317184904701,46.286,0.05524360692650751,50.786,0.7644058195288367
28.788,0.10252165090379856,35.28800000000001,0.9882775502658209,41.288,0.01889405187613527,46.288,0.054373361749782835,50.788,0.738509596929907
28.79,0.09992987093694992,35.29,0.9766988308947074,41.29,0.018668999288210947,46.29,0.05352313707931708,50.79,0.7126910422933609
28.792,0.09743168247181982,35.292,0.9616347606042904,41.292,0.018447918986321397,46.292,0.05269233537832455,50.792,0.6871116022111948
28.794,0.09502280607307548,35.29400000000001,0.9434159352172176,41.294,0.01823071861690759,46.294,0.05188038077548456,50.794,0.6619080543323427
28.796,0.0926991933103943,35.296,0.9224215154640172,41.29600000000001,0.018017308477860292,46.29600000000001,0.05108671815056293,50.79600000000001,0.6371938403046588
28.798,0.09045701277021448,35.298,0.8990610599358815,41.298,0.017807601428295527,46.298,0.05031081226363069,50.798,0.6130608174588601
28.8,0.08829263697328979,35.3,0.8737568523813731,41.3,0.017601512801849517,46.3,0.04955214692546777,50.8,0.5895812644703288
28.802,0.08620263013909121,35.302,0.8469279234949544,41.302,0.01739896032337069,46.302,0.048810224207128064,50.802,0.5668100060100634
28.804,0.08418373674165439,35.304,0.8189766046458704,41.304,0.017199864028840554,46.304,0.048084563686562234,50.804,0.5447865510267931
28.806,0.08223287080459246,35.306,0.7902780646234425,41.306,0.017004146188378994,46.306,0.047374701730370734,50.806,0.5235371666308162
28.808000000000003,0.08034710588614627,35.308,0.7611729293924574,41.308,0.016811731232220208,46.308,0.04668019080895331,50.808,0.5030768333375544
28.81,0.0785236657084146,35.31,0.7319628069652908,41.31,0.016622545679498956,46.31,0.04600059884322808,50.81,0.4834110471594853
28.812,0.07675991538742724,35.312,0.7029083506506262,41.312,0.016436518069761177,46.312,0.04533550858143592,50.812,0.4645374497297637
28.814,0.07505335322400783,35.314,0.6742293918998816,41.31399999999999,0.016253578897051132,46.31399999999999,0.04468451700438991,50.81399999999999,0.4464472795869116
28.816,0.07340160301759181,35.316,0.6461066447269417,41.316,0.01607366054648502,46.316,0.04404723475780206,50.816,0.4291266464601091
28.818,0.07180240686788564,35.31800000000001,0.6186845078145934,41.31800000000001,0.01589669723320113,46.31800000000001,0.043423285610308025,50.81800000000001,0.4125576363960501
28.82,0.07025361843161926,35.32,0.5920745481404069,41.32,0.015722624943574896,46.32,0.04281230593586163,50.82,0.3967192594139729
28.822,0.06875319660372722,35.322,0.5663593241727423,41.322,0.015551381378618572,46.322,0.04221394421933596,50.822,0.3815882535612923
28.824,0.06729919959453545,35.324,0.5415962845114484,41.324,0.015382905899467132,46.324,0.041627860584153215,50.824,0.3671397601878588
28.826,0.06588977937637938,35.326,0.5178215506957615,41.326,0.015217139474864685,46.326,0.04105372634085778,50.826,0.3533478853238101
28.828000000000007,0.06452317647491279,35.328,0.495053455955818,41.328,0.015054024630564915,46.328,0.04049122355558947,50.828,0.340186161512217
28.83,0.06319771508216182,35.33,0.4732957629754744,41.33,0.014893505400572512,46.33,0.03994004463750171,50.83,0.3276279235338729
28.832,0.06191179846981657,35.332,0.452540523225589,41.332,0.014735527280143594,46.332,0.03939989194417887,50.832,0.3156466103281692
28.834,0.060663904682923674,35.334,0.4327705692405913,41.334,0.014580037180482841,46.334,0.038870477404211325,50.834,0.3042160041838401
28.836,0.05945258249535568,35.336,0.4139616510061253,41.33600000000001,0.014426983385053337,46.33600000000001,0.03835152215604799,50.83600000000001,0.2933104170240085
28.838,0.05827644760980887,35.338,0.39608424022806415,41.338,0.01427631550745409,46.338,0.037842756202412065,50.838,0.2829048324047769
28.84,0.05713417908630403,35.34,0.37910503337557533,41.34,0.01412798445077676,46.34,0.037343918079449,50.84,0.27297501070970986
28.842,0.0560245159841761,35.342,0.3629881875307322,41.342,0.013981942368409956,46.342,0.03685475453999836,50.842,0.2634975639871021
28.844,0.054946254203690016,35.344,0.3476963234660365,41.344,0.013838142626209164,46.344,0.03637502025023775,50.844,0.2544500059369277
28.846,0.05389824351430609,35.346,0.3331913289621786,41.346,0.013696539765993705,46.346,0.03590447749912051,50.846,0.24581078172564055
28.848000000000006,0.05287938475751768,35.348,0.3194349928907045,41.348,0.013557089470315463,46.348,0.035442895919996234,50.848,0.2375592815754285
28.85,0.0518886272130784,35.35,0.3063894975449456,41.35,0.013419748528437091,46.35,0.03499005222380397,50.85,0.2296758414389021
28.852,0.05092496611810653,35.352,0.29401779345520457,41.352,0.013284474803494498,46.352,0.03454572994337269,50.852,0.2221417335242564
28.854,0.049987440329361005,35.354,0.28228387771787644,41.354,0.013151227200774936,46.354,0.0341097191882402,50.854,0.21493914896358726
28.856,0.049075130119618296,35.356,0.2711529938416535,41.356,0.013019965637085264,46.356,0.033681816409564413,50.856,0.20805117451944707
28.858,0.04818715509964233,35.35800000000001,0.2605917683497225,41.358,0.012890651011155493,46.358,0.033261824174621535,50.858,0.20146176488399464
28.86,0.047322672257928584,35.36,0.2505682969152241,41.36,0.012763245175045724,46.36,0.0328495509504797,50.86,0.19515571184051653
28.862,0.046480874110811705,35.36199999999999,0.24105219065015235,41.362,0.012637710906513085,46.362,0.03244481089641416,50.862,0.18911861131647653
28.864,0.0456609869561216,35.36400000000001,0.2320145913087105,41.364,0.01251401188230657,46.364,0.03204742366468344,50.864,0.1833368291572187
28.866,0.044862269223973836,35.366,0.22342816257996634,41.36600000000001,0.01239211265235188,46.36600000000001,0.031657214209280984,50.86600000000001,0.17779746628210752
28.868,0.044084009918711344,35.368,0.21526706330482864,41.368,0.01227197861479356,46.368,0.03127401260230761,50.868,0.17248832374660816
28.87,0.0433255271464601,35.37,0.20750690733328686,41.37,0.01215357599185759,46.37,0.030897653857610306,50.87,0.16739786811919075
28.872,0.042586166723053,35.372,0.2001247138027448,41.372,0.012036871806513822,46.372,0.03052797776139677,50.872,0.16251519748850474
28.874,0.041865300857496124,35.374,0.19309885085059728,41.374,0.011921833859900892,46.374,0.030164828709493226,50.874,0.15783000833836713
28.876,0.04116232690642285,35.376,0.18640897513966653,41.37600000000001,0.011808430709482964,46.37600000000001,0.029808055550945976,50.87600000000001,0.15333256346556814
28.878,0.04047666619527145,35.378,0.18003596905923286,41.378,0.01169663164792342,46.378,0.029457511437727117,50.878,0.1490136610650898
28.88,0.039807762902267736,35.38,0.17396187704404828,41.38,0.011586406682630696,46.38,0.029113053680220564,50.88,0.14486460506498888
28.882,0.039155083001438544,35.382,0.16816984211321914,41.382,0.011477726515972338,46.382,0.028774543608302224,50.882,0.1408771767618547
28.884,0.03851811326123285,35.384,0.1626440434579909,41.38399999999999,0.011370562526114791,46.38399999999999,0.028441846437716488,50.88399999999999,0.13704360778004004
28.886,0.037896360295480463,35.386,0.1573696356884717,41.386,0.011264886748478005,46.386,0.02811483114155772,50.886,0.13335655435845592
28.888,0.03728934966363581,35.38800000000001,0.15233269017439105,41.38800000000001,0.011160671857780118,46.38800000000001,0.02779337032663084,50.88800000000001,0.12980907295212712
28.89,0.03669662501748521,35.39,0.1475201387784173,41.39,0.011057891150644416,46.39,0.027477340114462796,50.89,0.1263945971233179
28.892,0.03611774729161471,35.392,0.14291972017081073,41.392,0.010956518528757323,46.392,0.027166620026795343,50.892,0.12310691568836435
28.894,0.03555229393516413,35.394,0.13851992883164488,41.394,0.010856528482553708,46.394,0.02686109287535738,50.894,0.11994015207912855
28.896,0.03499985818251033,35.396,0.13430996678063858,41.396,0.01075789607541141,46.396,0.02656064465573934,50.896,0.1168887448734296
28.898000000000003,0.034460048360670716,35.398,0.1302796980258223,41.398,0.01066059692833503,46.398,0.026265164445191853,50.898,0.11394742944558207
28.9,0.033932487231389176,35.4,0.1264196056853962,41.4,0.010564607205115135,46.4,0.025974544304196132,50.9,0.11111122068649916
28.902,0.033416811365932865,35.402,0.1227207517097771,41.402,0.01046990359794252,46.402,0.025688679181638197,50.902,0.1083753967417507
