noise,h,x0,ganma,sigma,2theta,FWHM,thetas,intensity
137.18296658388877,2054.1374404971075,32.38012248638983,0.05773053003626719,0.01,32.38012248638983,0.22431622840791032,31.5,9.530209104028067
,,,,,,,31.51,9.749826191356165
,,,,,,,31.52,9.97711460137714
,,,,,,,31.53,10.212435410862842
,,,,,,,31.54,10.456171168042173
,,,,,,,31.55,10.708727441284116
,,,,,,,31.56,10.970534499514212
,,,,,,,31.57,11.242049137314044
,,,,,,,31.58,11.523756659094316
,,,,,,,31.59,11.8161730383672
,,,,,,,31.6,12.119847269973391
,,,,,,,31.61,12.435363935197245
,,,,,,,31.62,12.763346002042484
,,,,,,,31.63,13.104457885592861
,,,,,,,31.64,13.459408796393111
,,,,,,,31.65,13.828956408193998
,,,,,,,31.66,14.213910880296888
,,,,,,,31.67,14.61513927415096
,,,,,,,31.68,15.033570408913718
,,,,,,,31.69,15.47020020645521
,,,,,,,31.7,15.92609758289866
,,,,,,,31.71,16.40241095138319
,,,,,,,31.72,16.900375409447648
,,,,,,,31.73,17.421320694490124
,,,,,,,31.74,17.96668000234009
,,,,,,,31.75,18.537999777396934
,,,,,,,31.76,19.136950598311902
,,,,,,,31.77,19.765339301241244
,,,,,,,31.78,20.425122503688158
,,,,,,,31.79,21.118421716442842
,,,,,,,31.8,21.84754025977636
,,,,,,,31.81,22.61498223359542
,,,,,,,31.82,23.423473830719953
,,,,,,,31.83,24.275987328885957
,,,,,,,31.84,25.175768151965418
,,,,,,,31.85,26.126365455860995
,,,,,,,31.86,27.131666771726664
,,,,,,,31.87,28.195937331078763
,,,,,,,31.88,29.323864807173162
,,,,,,,31.89,30.5206103386272
,,,,,,,31.9,31.791866859430204
,,,,,,,31.91,33.14392595029439
,,,,,,,31.92,34.58375465715308
,,,,,,,31.93,36.119084003021385
,,,,,,,31.94,37.75851126116029
,,,,,,,31.95,39.511618475564205
,,,,,,,31.96,41.38911022827544
,,,,,,,31.97,43.402974286126764
,,,,,,,31.98,45.56666954347381
,,,,,,,31.99,47.895346652222926
,,,,,,,32.0,50.40610794798415
,,,,,,,32.01,53.118314808673375
,,,,,,,32.02,56.05395250754351
,,,,,,,32.03,59.238065061738716
,,,,,,,32.04,62.69927568270854
,,,,,,,32.05,66.47041240798107
,,,,,,,32.06,70.58926360460038
,,,,,,,32.07,75.09949464348357
,,,,,,,32.08,80.05176563697253
,,,,,,,32.09,85.50510136520606
,,,,,,,32.1,91.52857928226481
,,,,,,,32.11,98.20342100404108
,,,,,,,32.12,105.62559859338431
,,,,,,,32.13,113.90910153777527
,,,,,,,32.14,123.19005664486112
,,,,,,,32.15,133.63195534202666
,,,,,,,32.16,145.43232665083158
,,,,,,,32.17,158.83130672751267
,,,,,,,32.18,174.1227064530597
,,,,,,,32.19,191.66837753813925
,,,,,,,32.2,211.91693437636295
,,,,,,,32.21,235.42820524630793
,,,,,,,32.22,262.9051401942065
,,,,,,,32.23,295.2352091984379
,,,,,,,32.24,333.5433494591316
,,,,,,,32.25,379.25769884070843
,,,,,,,32.26,434.18641787501457
,,,,,,,32.27,500.59623402827117
,,,,,,,32.28,581.2660475119142
,,,,,,,32.29,679.4544175646834
,,,,,,,32.3,798.660559004236
,,,,,,,32.31,941.9800896582359
,,,,,,,32.32,1110.8076606985117
,,,,,,,32.33,1302.746836083225
,,,,,,,32.34,1509.0370426332058
,,,,,,,32.35,1712.6379180148554
,,,,,,,32.36,1888.8638898591507
,,,,,,,32.37,2010.1189909118616
,,,,,,,32.38,2054.1374404971075
,,,,,,,32.39,2012.1885981836922
,,,,,,,32.4,1892.6002839539283
,,,,,,,32.41,1717.3944856904836
,,,,,,,32.42,1514.1442155712589
,,,,,,,32.43,1307.6808759109842
,,,,,,,32.44,1115.254304761641
