noise,h,x0,ganma,sigma,2theta,FWHM,thetas,intensity
83.36133302798001,173.9466551987748,19.65172888595084,0.05676585819913273,0.01,19.65172888595084,0.2229902522653231,18.5,0.45762031686713844
,,,,,,,18.51,0.4656576025494523
,,,,,,,18.52,0.4739083748963862
,,,,,,,18.53,0.48238025754780756
,,,,,,,18.54,0.49108121729119064
,,,,,,,18.55,0.5000195827522398
,,,,,,,18.56,0.5092040642832445
,,,,,,,18.57,0.5186437751377502
,,,,,,,18.58,0.5283482540273261
,,,,,,,18.59,0.5383274891645438
,,,,,,,18.6,0.5485919439049369
,,,,,,,18.61,0.55915258411065
,,,,,,,18.62,0.5700209073690221
,,,,,,,18.63,0.5812089742110672
,,,,,,,18.64,0.5927294414878111
,,,,,,,18.65,0.6045955980763741
,,,,,,,18.66,0.6168214031035044
,,,,,,,18.67,0.6294215268911698
,,,,,,,18.68,0.6424113948479336
,,,,,,,18.69,0.6558072345505834
,,,,,,,18.7,0.6696261262835018
,,,,,,,18.71,0.6838860573289357
,,,,,,,18.72,0.698605980329249
,,,,,,,18.73,0.7138058760738144
,,,,,,,18.74,0.7295068210975505
,,,,,,,18.75,0.7457310605169213
,,,,,,,18.76,0.7625020865716882
,,,,,,,18.77,0.7798447233886074
,,,,,,,18.78,0.7977852185361501
,,,,,,,18.79,0.8163513419984569
,,,,,,,18.8,0.8355724932630669
,,,,,,,18.81,0.8554798172904763
,,,,,,,18.82,0.8761063302167048
,,,,,,,18.83,0.8974870557323507
,,,,,,,18.84,0.9196591731860979
,,,,,,,18.85,0.9426621785771585
,,,,,,,18.86,0.9665380597331575
,,,,,,,18.87,0.9913314871180415
,,,,,,,18.88,1.0170900218819783
,,,,,,,18.89,1.0438643429547287
,,,,,,,18.9,1.0717084951976423
,,,,,,,18.91,1.1006801608727954
,,,,,,,18.92,1.130840956962865
,,,,,,,18.93,1.1622567611893928
,,,,,,,18.94,1.1949980699338882
,,,,,,,18.95,1.229140391673714
,,,,,,,18.96,1.2647646800109036
,,,,,,,18.97,1.3019578109048113
,,,,,,,18.98,1.3408131093321327
,,,,,,,18.99,1.3814309313002873
,,,,,,,19.0,1.423919307950843
,,,,,,,19.01,1.468394659423165
,,,,,,,19.02,1.514982587229607
,,,,,,,19.03,1.5638187551446545
,,,,,,,19.04,1.6150498700636637
,,,,,,,19.05,1.668834775978393
,,,,,,,19.06,1.72534567618782
,,,,,,,19.07,1.7847695011693545
,,,,,,,19.08,1.8473094422360528
,,,,,,,19.09,1.9131866742804855
,,,,,,,19.1,1.982642294642493
,,,,,,,19.11,2.055939509553171
,,,,,,,19.12,2.1333661048330352
,,,,,,,19.13,2.215237243727869
,,,,,,,19.14,2.3018986421565746
,,,,,,,19.15,2.3937301804700546
,,,,,,,19.16,2.4911500213963387
,,,,,,,19.17,2.5946193165544456
,,,,,,,19.18,2.7046475992463304
,,,,,,,19.19,2.8217989797776495
,,,,,,,19.2,2.946699282072099
,,,,,,,19.21,3.080044287781308
,,,,,,,19.22,3.2226092876494183
,,,,,,,19.23,3.375260181103214
,,,,,,,19.24,3.53896641584214
,,,,,,,19.25,3.714816122104958
,,,,,,,19.26,3.904033874492397
,,,,,,,19.27,4.108001611898428
,,,,,,,19.28,4.3282833686409745
,,,,,,,19.29,4.566654624355755
,,,,,,,19.3,4.825137275902686
,,,,,,,19.31,5.106041483669606
,,,,,,,19.32,5.412015963512578
,,,,,,,19.33,5.746108705808704
,,,,,,,19.34,6.111840633818054
,,,,,,,19.35,6.513295403928503
,,,,,,,19.36,6.955229453511354
,,,,,,,19.37,7.443207590269909
,,,,,,,19.38,7.983770988825611
,,,,,,,19.39,8.584646551102523
,,,,,,,19.4,9.25500938245894
,,,,,,,19.41,10.005813890248966
,,,,,,,19.42,10.850214073848255
,,,,,,,19.43,11.804100417362756
,,,,,,,19.44,12.886790047298442
,,,,,,,19.45,14.121919288453409
,,,,,,,19.46,15.538604422130188
,,,,,,,19.47,17.17295834412999
,,,,,,,19.48,19.07007858491081
