noise,h,x0,ganma,sigma,2theta,FWHM,thetas,intensity
526.958651247332,22119.803796959925,35.28210599653543,0.06767070247877904,1e-05,35.28210599653543,0.13552846654655748,34.0,61.45082070279987
,,,,,,,34.001999999999995,61.64245309484679
,,,,,,,34.004,61.83498244546694
,,,,,,,34.006,62.02841435589165
,,,,,,,34.008,62.22275447110234
,,,,,,,34.01,62.418008480239266
,,,,,,,34.012,62.61418211701916
,,,,,,,34.014,62.81128116015057
,,,,,,,34.016,63.00931143375955
,,,,,,,34.018,63.20827880782069
,,,,,,,34.02,63.40818919858607
,,,,,,,34.022,63.609048569025596
,,,,,,,34.024,63.81086292927185
,,,,,,,34.025999999999996,64.01363833706336
,,,,,,,34.028,64.2173808982027
,,,,,,,34.03,64.42209676700969
,,,,,,,34.032,64.62779214678633
,,,,,,,34.034,64.83447329028694
,,,,,,,34.036,65.04214650018741
,,,,,,,34.038000000000004,65.25081812956654
,,,,,,,34.04,65.46049458238856
,,,,,,,34.042,65.67118231399544
,,,,,,,34.044000000000004,65.88288783159757
,,,,,,,34.046,66.09561769477597
,,,,,,,34.048,66.3093785159911
,,,,,,,34.05,66.52417696108918
,,,,,,,34.052,66.74001974982573
,,,,,,,34.054,66.956913656384
,,,,,,,34.056,67.17486550990611
,,,,,,,34.058,67.39388219503131
,,,,,,,34.06,67.61397065243231
,,,,,,,34.062,67.83513787936572
,,,,,,,34.064,68.05739093022775
,,,,,,,34.066,68.28073691711033
,,,,,,,34.068000000000005,68.50518301037017
,,,,,,,34.07,68.73073643920094
,,,,,,,34.071999999999996,68.95740449221499
,,,,,,,34.074,69.18519451802815
,,,,,,,34.076,69.4141139258515
,,,,,,,34.078,69.64417018609332
,,,,,,,34.08,69.87537083096474
,,,,,,,34.082,70.10772345509682
,,,,,,,34.084,70.34123571615653
,,,,,,,34.086,70.57591533547772
,,,,,,,34.088,70.81177009869903
,,,,,,,34.09,71.04880785640187
,,,,,,,34.092,71.28703652476331
,,,,,,,34.094,71.52646408621692
,,,,,,,34.096,71.76709859011264
,,,,,,,34.098,72.00894815339676
,,,,,,,34.1,72.25202096128797
,,,,,,,34.102,72.49632526796921
,,,,,,,34.104,72.74186939728801
,,,,,,,34.106,72.98866174345694
,,,,,,,34.108000000000004,73.23671077177187
,,,,,,,34.11,73.48602501933237
,,,,,,,34.111999999999995,73.73661309577597
,,,,,,,34.114000000000004,73.98848368401723
,,,,,,,34.116,74.24164554099019
,,,,,,,34.118,74.49610749841789
,,,,,,,34.12,74.75187846356816
,,,,,,,34.122,75.00896742003806
,,,,,,,34.124,75.26738342853236
,,,,,,,34.126,75.52713562766124
,,,,,,,34.128,75.78823323474717
,,,,,,,34.13,76.05068554663366
,,,,,,,34.132,76.31450194051128
,,,,,,,34.134,76.57969187475452
,,,,,,,34.135999999999996,76.84626488975917
,,,,,,,34.138000000000005,77.11423060880445
,,,,,,,34.14,77.38359873890663
,,,,,,,34.141999999999996,77.65437907170592
,,,,,,,34.144,77.92658148434577
,,,,,,,34.146,78.2002159403681
,,,,,,,34.148,78.47529249062387
,,,,,,,34.15,78.7518212741895
,,,,,,,34.152,79.02981251930079
,,,,,,,34.154,79.30927654428825
,,,,,,,34.156,79.59022375853293
,,,,,,,34.158,79.87266466343414
,,,,,,,34.16,80.15660985337881
,,,,,,,34.162,80.44207001673851
,,,,,,,34.164,80.72905593686322
,,,,,,,34.166,81.01757849309752
,,,,,,,34.168,81.30764866181008
,,,,,,,34.17,81.59927751742607
,,,,,,,34.172,81.89247623348201
,,,,,,,34.174,82.18725608369402
,,,,,,,34.176,82.48362844302977
,,,,,,,34.178000000000004,82.78160478880477
,,,,,,,34.18,83.08119670178527
,,,,,,,34.181999999999995,83.38241586731168
,,,,,,,34.184,83.68527407642996
,,,,,,,34.186,83.98978322703722
,,,,,,,34.188,84.29595532504791
,,,,,,,34.19,84.60380248556878
,,,,,,,34.192,84.9133369340958
,,,,,,,34.194,85.22457100771474
,,,,,,,34.196,85.53751715632808
,,,,,,,34.198,85.8521879438962
,,,,,,,34.2,86.16859604968579
,,,,,,,34.202,86.48675426954338
,,,,,,,34.204,86.8066755171858
,,,,,,,34.205999999999996,87.12837282549597
,,,,,,,34.208,87.4518593478518
,,,,,,,34.21,87.77714835945615
,,,,,,,34.211999999999996,88.10425325869465
,,,,,,,34.214,88.43318756851176
,,,,,,,34.216,88.76396493779367
,,,,,,,34.218,89.09659914278157
,,,,,,,34.22,89.43110408849554
,,,,,,,34.222,89.7674938101851
,,,,,,,34.224000000000004,90.10578247478584
,,,,,,,34.226,90.44598438240673
,,,,,,,34.228,90.78811396783667
,,,,,,,34.23,91.13218580205873
,,,,,,,34.232,91.47821459380275
,,,,,,,34.234,91.82621519110008
,,,,,,,34.236,92.17620258287114
,,,,,,,34.238,92.52819190053413
,,,,,,,34.24,92.88219841962415
,,,,,,,34.242,93.23823756144449
,,,,,,,34.244,93.59632489474077
,,,,,,,34.246,93.95647613738558
,,,,,,,34.248000000000005,94.3187071580984
,,,,,,,34.25,94.68303397818124
,,,,,,,34.251999999999995,95.04947277328385
,,,,,,,34.254,95.41803987518607
,,,,,,,34.256,95.78875177360483
,,,,,,,34.258,96.16162511803121
,,,,,,,34.26,96.53667671958692
,,,,,,,34.262,96.913923552913
,,,,,,,34.264,97.29338275807109
,,,,,,,34.266,97.67507164248346
,,,,,,,34.268,98.0590076828981
,,,,,,,34.27,98.44520852737006
,,,,,,,34.272,98.83369199728074
,,,,,,,34.274,99.22447608938621
,,,,,,,34.275999999999996,99.61757897787915
,,,,,,,34.278,100.0130190165
,,,,,,,34.28,100.41081474065683
,,,,,,,34.282,100.81098486958837
,,,,,,,34.284,101.21354830855685
,,,,,,,34.286,101.61852415105857
,,,,,,,34.288000000000004,102.02593168108001
,,,,,,,34.29,102.43579037537613
,,,,,,,34.292,102.84811990578937
,,,,,,,34.294000000000004,103.26294014158731
,,,,,,,34.296,103.68027115184485
,,,,,,,34.298,104.10013320786153
,,,,,,,34.3,104.52254678559676
,,,,,,,34.302,104.94753256816249
,,,,,,,34.304,105.37511144832875
,,,,,,,34.306,105.80530453107905
,,,,,,,34.308,106.23813313620279
,,,,,,,34.31,106.67361880091079
,,,,,,,34.312,107.11178328250129
,,,,,,,34.314,107.55264856106484
,,,,,,,34.316,107.99623684221345
,,,,,,,34.318000000000005,108.44257055986449
,,,,,,,34.32,108.89167237905559
,,,,,,,34.321999999999996,109.34356519880765
,,,,,,,34.324,109.79827215502111
,,,,,,,34.326,110.25581662341463
,,,,,,,34.328,110.71622222251379
,,,,,,,34.33,111.17951281667565
,,,,,,,34.332,111.64571251916644
,,,,,,,34.334,112.11484569526851
,,,,,,,34.336,112.58693696544708
,,,,,,,34.338,113.06201120856308
,,,,,,,34.34,113.54009356511898
,,,,,,,34.342,114.02120944056652
,,,,,,,34.344,114.50538450866355
,,,,,,,34.346,114.99264471486377
,,,,,,,34.348,115.48301627978167
,,,,,,,34.35,115.97652570268355
,,,,,,,34.352,116.47319976504703
,,,,,,,34.354,116.97306553417462
,,,,,,,34.356,117.47615036684424
,,,,,,,34.358000000000004,117.98248191303306
,,,,,,,34.36,118.49208811968538
,,,,,,,34.361999999999995,119.00499723454689
,,,,,,,34.364000000000004,119.52123781004921
,,,,,,,34.366,120.0408387072415
,,,,,,,34.368,120.56382909981922
,,,,,,,34.37,121.0902384781666
,,,,,,,34.372,121.62009665350008
,,,,,,,34.374,122.1534337620451
,,,,,,,34.376,122.69028026929445
,,,,,,,34.378,123.23066697433252
,,,,,,,34.38,123.77462501420835
,,,,,,,34.382,124.32218586839255
,,,,,,,34.384,124.8733813633034
,,,,,,,34.385999999999996,125.42824367688279
,,,,,,,34.388000000000005,125.98680534327426
,,,,,,,34.39,126.54909925753215
,,,,,,,34.391999999999996,127.11515868045284
,,,,,,,34.394,127.68501724344195
,,,,,,,34.396,128.25870895346887
,,,,,,,34.398,128.8362681981062
,,,,,,,34.4,129.41772975063924
,,,,,,,34.402,130.00312877526662
,,,,,,,34.404,130.5925008323622
,,,,,,,34.406,131.18588188383927
,,,,,,,34.408,131.7833082985984
,,,,,,,34.41,132.38481685804086
,,,,,,,34.412,132.99044476170167
,,,,,,,34.414,133.6002296329389
,,,,,,,34.416,134.21420952473642
,,,,,,,34.418,134.8324229255982
,,,,,,,34.42,135.45490876551798
,,,,,,,34.422,136.0817064220638
,,,,,,,34.424,136.7128557265606
,,,,,,,34.426,137.34839697035218
,,,,,,,34.428000000000004,137.9883709111872
,,,,,,,34.43,138.63281877969334
,,,,,,,34.431999999999995,139.28178228597008
,,,,,,,34.434,139.9353036262751
,,,,,,,34.436,140.59342548982073
,,,,,,,34.438,141.25619106569252
,,,,,,,34.44,141.9236440498692
,,,,,,,34.442,142.59582865237255
,,,,,,,34.444,143.27278960450985
,,,,,,,34.446,143.9545721662585
,,,,,,,34.448,144.64122213377138
,,,,,,,34.45,145.33278584698553
,,,,,,,34.452,146.0293101973784
,,,,,,,34.454,146.73084263585312
,,,,,,,34.455999999999996,147.43743118073107
,,,,,,,34.458,148.14912442591427
,,,,,,,34.46,148.86597154914745
,,,,,,,34.461999999999996,149.58802232044442
,,,,,,,34.464,150.31532711065537
,,,,,,,34.466,151.04793690015586
,,,,,,,34.468,151.7859032877087
,,,,,,,34.47,152.52927849946008
,,,,,,,34.472,153.27811539810455
,,,,,,,34.474000000000004,154.03246749217928
,,,,,,,34.476,154.79238894554072
,,,,,,,34.478,155.55793458700404
,,,,,,,34.48,156.32915992012013
,,,,,,,34.482,157.10612113316162
,,,,,,,34.484,157.88887510924036
,,,,,,,34.486,158.67747943662593
,,,,,,,34.488,159.4719924192446
,,,,,,,34.49,160.27247308733374
,,,,,,,34.492,161.07898120830774
,,,,,,,34.494,161.891577297813
,,,,,,,34.496,162.71032263095094
,,,,,,,34.498000000000005,163.53527925372583
,,,,,,,34.5,164.36650999467696
,,,,,,,34.501999999999995,165.20407847672968
,,,,,,,34.504,166.04804912924172
,,,,,,,34.506,166.8984872002615
,,,,,,,34.508,167.7554587690202
,,,,,,,34.51,168.61903075862958
,,,,,,,34.512,169.48927094902604
,,,,,,,34.514,170.36624799011378
,,,,,,,34.516,171.25003141517226
,,,,,,,34.518,172.14069165450422
,,,,,,,34.52,173.03830004930157
,,,,,,,34.522,173.94292886578916
,,,,,,,34.524,174.8546513096254
,,,,,,,34.525999999999996,175.77354154053236
,,,,,,,34.528,176.6996746872394
,,,,,,,34.53,177.63312686265158
,,,,,,,34.532,178.57397517932694
,,,,,,,34.534,179.52229776523978
,,,,,,,34.536,180.4781737798007
,,,,,,,34.538000000000004,181.4416834302078
,,,,,,,34.54,182.41290798807864
,,,,,,,34.542,183.3919298064106
,,,,,,,34.544000000000004,184.37883233682226
,,,,,,,34.546,185.3737001471464
,,,,,,,34.548,186.3766189393518
,,,,,,,34.55,187.38767556776583
,,,,,,,34.552,188.40695805769013
,,,,,,,34.554,189.4345556243155
,,,,,,,34.556,190.4705586920273
,,,,,,,34.558,191.51505891407783
,,,,,,,34.56,192.56814919259736
,,,,,,,34.562,193.62992369901932
