111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
18.83,0.33573458422412705,21.85,0.4196551250121357,31.85,9.15799218974746,37.35,2.069155538858499,50.35,1.9518176358780732,52.11,16.373156008213982
18.84,0.3439904653309632,21.86,0.4293268387354013,31.86,9.514140362640397,37.36,2.12071030312786,50.36,2.0233360234543776,52.12,17.916929810505426
18.85,0.3525545564994915,21.87,0.4393366443948938,31.87,9.891446030108394,37.37,2.1742147733093544,50.37,2.098850707380543,52.13,19.68514303179062
18.86,0.3614423871505101,21.88,0.4497004782229608,31.88,10.291616371380158,37.38,2.2297684436704333,50.38,2.178664451326435,52.14,21.722424841833092
18.87,0.37067047690494215,21.89,0.4604352261372005,31.89,10.716534026520069,37.39,2.2874772321651773,50.39,2.2631091814036144,52.15,24.084740743404517
18.88,0.3802564122997381,21.9,0.4715587924380326,31.9,11.168279154869671,37.4,2.3474539842338005,50.4,2.35254941530354,52.16,26.842900197396265
18.89,0.3902189305260473,21.91,0.4830901743716423,31.91,11.649154792376551,37.41,2.409819023272244,50.41,2.447386170116419,52.17,30.087333830577265
18.9,0.4005780109336013,21.92,0.495049543137248,31.92,12.161716082905402,37.42,2.4747007527756555,50.42,2.54806142655376,52.18,33.934654111738816
18.91,0.4113549751353148,21.93,0.5074583319829398,31.93,12.708804073716154,37.43,2.5422363157694474,50.43,2.655063241747948,52.19,38.53672973962792
18.92,0.42257259664795016,21.94,0.5203393321075145,31.94,13.293584906485894,37.44,2.6125723178379245,50.44,2.7689316202961547,52.2,44.09329795960839
18.93,0.4342552211210087,21.95,0.5337167971684122,31.95,13.919595409219555,37.45,2.6858656208508056,50.45,2.890265274461873,52.21,50.86950655051616
18.94,0.4464288983382454,21.96,0.5476165572894385,31.96,14.59079630968823,37.46,2.7622842153929312,50.46,3.0197294303579594,52.22,59.22014393330237
18.95,0.4591215273272828,21.97,0.5620661435673774,31.97,15.311634558657465,37.47,2.8420081809360154,50.47,3.158064868650098,52.23,69.62239355351336
18.96,0.4723630160857762,21.98,0.5770949241966499,31.98,16.087116585478032,37.48,2.9252307439731995,50.48,3.3060984272962526,52.24,82.71785382726209
18.97,0.4861854576303483,21.99,0.5927342534667519,31.99,16.922894728236056,37.49,3.012159445697216,50.49,3.4647552419507615,52.25,99.35985191399332
18.98,0.5006233243021067,22.0,0.6090176350420088,32.0,17.82536961017893,37.5,3.1030174323627024,50.5,3.6350730592994553,52.26,120.64747691820732
18.99,0.515713682523701,22.01,0.6259809011087214,32.01,18.80181190587838,37.51,3.1980448832735573,50.51,3.818219032867056,52.27,147.8887471277656
19.0,0.531496430504489,22.02,0.643662409175684,32.02,19.86050779769072,37.52,3.2975005934100023,50.52,4.015509503767067,52.28,182.34487954057
19.01,0.5480145617379941,22.03,0.6621032585430299,32.03,21.01093352308472,37.53,3.4016637301129147,50.53,4.228433385726179,52.29,224.4451197437847
19.02,0.5653144575387686,22.04,0.6813475287166556,32.04,22.26396583409968,37.54,3.510835786026365,50.54,4.458679921420537,52.3,272.0499280192649
19.03,0.5834462123325287,22.05,0.7014425423464525,32.05,23.63213703692748,37.55,3.62534275373034,50.55,4.7081717648557095,52.31,317.94434111888773
19.04,0.6024639959561269,22.06,0.7224391556117485,32.06,25.129945696823725,37.56,3.74553755126226,50.56,4.9791045843929576,52.32,349.20367301536965
19.05,0.6224264578563812,22.07,0.7443920793754859,32.07,26.77423728020329,37.57,3.8718027321164943,50.57,5.273994689354306,52.33,353.21248120106475
19.06,0.6433971788146773,22.08,0.7673602348869055,32.08,28.584673238922058,37.58,4.004553518451727,50.58,5.595736581928572,52.34,328.11620321908583
