111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity
19.41,6.628230714175468,22.43,6.564769206802285,32.43,995.7577328677958,37.93,47.103864798989676,50.93,290.09737047531644
19.42,7.1864264806323215,22.44,7.011724833600604,32.44,813.7016797927213,37.94,51.13897936869606,50.94,256.00285990407957
19.43,7.817615460791494,22.45,7.505515188514768,32.45,670.2184155252539,37.95,55.70402481739175,50.95,220.4444758760231
19.44,8.534979455916883,22.46,8.052854395248552,32.46,557.5509016075358,37.96,60.89359974452008,50.96,187.35824903085896
19.45,9.354783393298405,22.47,8.661690861375591,32.47,468.7191985049315,37.97,66.82372853305027,50.97,158.49260662786585
19.46,10.29727197801339,22.48,9.34148646312882,32.48,398.12137049354266,37.98,73.6377283377542,50.98,134.18294096287
19.47,11.387881438367044,22.49,10.103571196324406,32.49,341.4684595320031,37.99,81.513939450199,50.99,114.06960537838732
19.48,12.658897261432053,22.5,10.961597132511256,32.5,295.537313544268,38.0,90.67597411082615,51.0,97.5453909103017
19.49,14.151751923300251,22.51,11.932124157260528,32.51,257.91709902168174,38.01,101.40637491264464,51.01,83.97931978090345
19.5,15.920254422696939,22.52,13.035382133876094,32.52,226.8000467951488,38.02,114.06487996220244,51.02,72.80805108654063
19.51,18.035197248008238,22.53,14.296271425953641,32.53,200.8220242771468,38.03,129.11286063943044,51.03,63.56151102397495
19.52,20.591031802052925,22.54,15.745688500980616,32.54,178.94514063136162,38.04,147.1458695366184,51.04,55.860199638262436
19.53,23.715699844447144,22.55,17.422299174902466,32.55,160.37246895272418,38.05,168.93641203226997,51.05,49.402547410616684
19.54,27.58535548068992,22.56,19.374934257689407,32.56,144.486296298747,38.06,195.48848973169956,51.06,43.950433506654974
19.55,32.4467709600188,22.57,21.665858840128827,32.57,130.80330175900068,38.07,228.10279021433442,51.07,39.316007609480494
19.56,38.651933274336656,22.58,24.37527885565474,32.58,118.94184108896485,38.08,268.443381774872,51.08,35.350733342058064
19.57,46.71199682147597,22.59,27.607613401167086,32.59,108.59789388032765,38.09,318.5762204351002,51.09,31.936662688467784
19.58,57.38137748357089,22.6,31.500300455256266,32.6,99.52723473019172,38.1,380.90213886159967,51.1,28.97963560638371
