2theta,FWHM,ganma,h,noise,x0,intensity,thetas
35.283066321277545,0.08894383411665258,0.04447191705832629,24287.562712238017,338.74999993999995,35.283066321277545,0.0012004482604041607,34.0
,,,,,,0.0012041949493781443,34.001999999999995
,,,,,,0.0012079591992193571,34.004
,,,,,,0.0012117411197994994,34.006
,,,,,,0.0012155408218505628,34.008
,,,,,,0.0012193584169728957,34.01
,,,,,,0.001223194017643438,34.012
,,,,,,0.0012270477372239121,34.014
,,,,,,0.0012309196899692252,34.016
,,,,,,0.0012348099910359652,34.018
,,,,,,0.0012387187564908673,34.02
,,,,,,0.001242646103319498,34.022
,,,,,,0.001246592149435035,34.024
,,,,,,0.001250557013687006,34.025999999999996
,,,,,,0.001254540815870334,34.028
,,,,,,0.0012585436767342752,34.03
,,,,,,0.0012625657179915922,34.032
,,,,,,0.0012666070623278357,34.034
,,,,,,0.0012706678334105993,34.036
,,,,,,0.0012747481558990203,34.038000000000004
,,,,,,0.001278848155453302,34.04
,,,,,,0.0012829679587444307,34.042
,,,,,,0.0012871076934638562,34.044000000000004
,,,,,,0.0012912674883334115,34.046
,,,,,,0.0012954474731153474,34.048
,,,,,,0.0012996477786223308,34.05
,,,,,,0.001303868536727781,34.052
,,,,,,0.0013081098803760976,34.054
,,,,,,0.0013123719435931555,34.056
,,,,,,0.0013166548614969211,34.058
,,,,,,0.0013209587703080508,34.06
,,,,,,0.0013252838073607495,34.062
,,,,,,0.0013296301111137524,34.064
,,,,,,0.0013339978211612956,34.066
,,,,,,0.0013383870782443653,34.068000000000005
,,,,,,0.001342798024261986,34.07
,,,,,,0.0013472308022827138,34.071999999999996
,,,,,,0.001351685556556188,34.074
,,,,,,0.0013561624325248102,34.076
,,,,,,0.001360661576835646,34.078
,,,,,,0.0013651831373523778,34.08
,,,,,,0.0013697272631674952,34.082
,,,,,,0.0013742941046144693,34.084
,,,,,,0.001378883813280211,34.086
,,,,,,0.0013834965420176741,34.088
,,,,,,0.0013881324449584631,34.09
,,,,,,0.0013927916775257336,34.092
,,,,,,0.0013974743964472432,34.094
,,,,,,0.0014021807597683923,34.096
,,,,,,0.0014069109268656677,34.098
,,,,,,0.0014116650584599945,34.1
,,,,,,0.0014164433166304103,34.102
,,,,,,0.0014212458648279079,34.104
,,,,,,0.0014260728678892826,34.106
,,,,,,0.0014309244920513184,34.108000000000004
,,,,,,0.0014358009049650399,34.11
,,,,,,0.0014407022757102182,34.111999999999995
,,,,,,0.0014456287748099844,34.114000000000004
,,,,,,0.0014505805742455091,34.116
,,,,,,0.001455557847471211,34.118
,,,,,,0.0014605607694297045,34.12
,,,,,,0.001465589516567306,34.122
,,,,,,0.0014706442668494329,34.124
,,,,,,0.0014757251997763717,34.126
,,,,,,0.0014808324963992404,34.128
,,,,,,0.0014859663393359723,34.13
,,,,,,0.0014911269127876664,34.132
,,,,,,0.0014963144025551308,34.134
,,,,,,0.0015015289960554452,34.135999999999996
,,,,,,0.001506770882339021,34.138000000000005
,,,,,,0.0015120402521064803,34.14
,,,,,,0.0015173372977262051,34.141999999999996
,,,,,,0.0015226622132517317,34.144
,,,,,,0.0015280151944394662,34.146
,,,,,,0.0015333964387666962,34.148
,,,,,,0.0015388061454497284,34.15
,,,,,,0.0015442445154623676,34.152
,,,,,,0.0015497117515544253,34.154
,,,,,,0.0015552080582706398,34.156
,,,,,,0.0015607336419698231,34.158
,,,,,,0.0015662887108440558,34.16
,,,,,,0.0015718734749384144,34.162
,,,,,,0.0015774881461706456,34.164
,,,,,,0.001583132938351287,34.166
,,,,,,0.001588808067204041,34.168
,,,,,,0.0015945137503862227,34.17
,,,,,,0.0016002502075096409,34.172
,,,,,,0.0016060176601617516,34.174
,,,,,,0.0016118163319268867,34.176
,,,,,,0.001617646448407959,34.178000000000004
,,,,,,0.0016235082372483163,34.18
,,,,,,0.0016294019281539792,34.181999999999995
,,,,,,0.0016353277529160522,34.184
,,,,,,0.0016412859454334266,34.186
,,,,,,0.00164727674173587,34.188
,,,,,,0.00165330038000731,34.19
,,,,,,0.0016593571006095428,34.192
,,,,,,0.001665447146106029,34.194
,,,,,,0.001671570761286191,34.196
,,,,,,0.0016777281931900222,34.198
,,,,,,0.0016839196911328162,34.2
,,,,,,0.0016901455067304119,34.202
,,,,,,0.0016964058939247673,34.204
,,,,,,0.0017027011090096427,34.205999999999996
,,,,,,0.001709031410656947,34.208
,,,,,,0.0017153970599430974,34.21
,,,,,,0.001721798320375939,34.211999999999996
,,,,,,0.0017282354579220265,34.214
,,,,,,0.001734708741034047,34.216
,,,,,,0.0017412184406788377,34.218
,,,,,,0.00174776483036563,34.22
,,,,,,0.0017543481861748056,34.222
,,,,,,0.0017609687867867962,34.224000000000004
,,,,,,0.0017676269135115778,34.226
,,,,,,0.001774322850318554,34.228
,,,,,,0.0017810568838665958,34.23
,,,,,,0.0017878293035348408,34.232
,,,,,,0.001794640401453544,34.234
,,,,,,0.0018014904725355714,34.236
,,,,,,0.001808379814508325,34.238
,,,,,,0.0018153087279458684,34.24
,,,,,,0.0018222775163017064,34.242
,,,,,,0.0018292864859420011,34.244
,,,,,,0.001836335946179017,34.246
,,,,,,0.0018434262093052613,34.248000000000005
,,,,,,0.0018505575906279344,34.25
,,,,,,0.001857730408503976,34.251999999999995
,,,,,,0.0018649449843754602,34.254
,,,,,,0.001872201642805462,34.256
,,,,,,0.001879500711514552,34.258
,,,,,,0.0018868425214176498,34.26
,,,,,,0.001894227406661543,34.262
,,,,,,0.0019016557046626548,34.264
,,,,,,0.0019091277561455657,34.266
,,,,,,0.0019166439051820682,34.268
,,,,,,0.0019242044992305134,34.27
,,,,,,0.0019318098891759465,34.272
,,,,,,0.0019394604293707946,34.274
,,,,,,0.0019471564776758464,34.275999999999996
,,,,,,0.0019548983955022083,34.278
,,,,,,0.0019626865478534383,34.28
,,,,,,0.001970521303368533,34.282
,,,,,,0.0019784030343655197,34.284
,,,,,,0.0019863321168854114,34.286
,,,,,,0.001994308930737048,34.288000000000004
,,,,,,0.0020023338595424045,34.29
,,,,,,0.002010407290782704,34.292
,,,,,,0.0020185296158449,34.294000000000004
,,,,,,0.0020267012300690646,34.296
,,,,,,0.002034922532796456,34.298
,,,,,,0.0020431939274179727,34.3
,,,,,,0.0020515158214237314,34.302
,,,,,,0.002059888626452921,34.304
,,,,,,0.002068312758344646,34.306
,,,,,,0.0020767886371895147,34.308
,,,,,,0.0020853166873816852,34.31
,,,,,,0.0020938973376719316,34.312
,,,,,,0.0021025310212214768,34.314
,,,,,,0.002111218175656324,34.316
,,,,,,0.002119959243122679,34.318000000000005
,,,,,,0.002128754670342989,34.32
,,,,,,0.002137604908672954,34.321999999999996
,,,,,,0.0021465104141592042,34.324
,,,,,,0.002155471647597819,34.326
,,,,,,0.002164489074593861,34.328
,,,,,,0.0021735631656216144,34.33
,,,,,,0.002182694396085908,34.332
,,,,,,0.0021918832463840073,34.334
,,,,,,0.0022011302019687108,34.336
,,,,,,0.002210435753412382,34.338
,,,,,,0.0022198003964716264,34.34
,,,,,,0.002229224632153222,34.342
,,,,,,0.002238708966781034,34.344
,,,,,,0.0022482539120635852,34.346
,,,,,,0.0022578599851631413,34.348
,,,,,,0.0022675277087653117,34.35
,,,,,,0.0022772576111500455,34.352
,,,,,,0.00228705022626368,34.354
,,,,,,0.0022969060937917682,34.356
,,,,,,0.0023068257592333457,34.358000000000004
,,,,,,0.0023168097739761128,34.36
,,,,,,0.002326858695372926,34.361999999999995
,,,,,,0.002336973086819311,34.364000000000004
,,,,,,0.002347153517831931,34.366
,,,,,,0.0023574005641289787,34.368
,,,,,,0.002367714807710881,34.37
,,,,,,0.0023780968369430063,34.372
,,,,,,0.002388547246639053,34.374
,,,,,,0.002399066638146083,34.376
,,,,,,0.002409655619430871,34.378
,,,,,,0.002420314805167238,34.38
,,,,,,0.0024310448168250853,34.382
,,,,,,0.0024418462827607997,34.384
,,,,,,0.002452719838308679,34.385999999999996
,,,,,,0.002463666125874404,34.388000000000005
,,,,,,0.002474685795029141,34.39
,,,,,,0.002485779502606103,34.391999999999996
,,,,,,0.002496947912797833,34.394
,,,,,,0.002508191697255244,34.396
,,,,,,0.0025195115351883865,34.398
,,,,,,0.0025309081134685996,34.4
,,,,,,0.0025423821267325174,34.402
,,,,,,0.0025539342774873195,34.404
,,,,,,0.002565565276218017,34.406
,,,,,,0.002577275841496443,34.408
,,,,,,0.0025890667000915747,34.41
,,,,,,0.0026009385870822362,34.412
,,,,,,0.0026128922459709796,34.414
,,,,,,0.0026249284288002144,34.416
,,,,,,0.002637047896270209,34.418
,,,,,,0.0026492514178586097,34.42
,,,,,,0.002661539771942274,34.422
,,,,,,0.0026739137459210805,34.424
,,,,,,0.0026863741363433633,34.426
,,,,,,0.0026989217490338106,34.428000000000004
,,,,,,0.002711557399223202,34.43
,,,,,,0.0027242819116804788,34.431999999999995
,,,,,,0.002737096120846759,34.434
,,,,,,0.0027500008709715486,34.436
,,,,,,0.0027629970162514326,34.438
,,,,,,0.0027760854209708135,34.44
,,,,,,0.0027892669596452633,34.442
,,,,,,0.0028025425171667863,34.444
,,,,,,0.0028159129889519133,34.446
,,,,,,0.00282937928109227,34.448
,,,,,,0.0028429423105072265,34.45
,,,,,,0.002856603005099528,34.452
,,,,,,0.0028703623039135527,34.454
,,,,,,0.0028842211572957287,34.455999999999996
,,,,,,0.0028981805270583984,34.458
,,,,,,0.0029122413866457092,34.46
,,,,,,0.002926404721302812,34.461999999999996
,,,,,,0.00294067152824793,34.464
,,,,,,0.0029550428168469106,34.466
,,,,,,0.0029695196087912517,34.468
,,,,,,0.002984102938278873,34.47
,,,,,,0.0029987938521982963,34.472
,,,,,,0.00301359341031547,34.474000000000004
,,,,,,0.0030285026854642797,34.476
,,,,,,0.003043522763740356,34.478
,,,,,,0.0030586547446977003,34.48
,,,,,,0.003073899741549535,34.482
,,,,,,0.0030892588813718237,34.484
,,,,,,0.0031047333053108995,34.486
,,,,,,0.003120324168794714,34.488
,,,,,,0.0031360326417473033,34.49
,,,,,,0.0031518599088075044,34.492
,,,,,,0.0031678071695515455,34.494
,,,,,,0.0031838756387190447,34.496
,,,,,,0.0032000665464435815,34.498000000000005
,,,,,,0.0032163811384870226,34.5
,,,,,,0.0032328206764782952,34.501999999999995
,,,,,,0.003249386438156139,34.504
