2theta,FWHM,ganma,h,noise,x0,intensity,thetas
20.16155261976056,0.08464505844776045,0.042322529223880224,59820.3134378788,666.9166666499999,20.16155261976056,0.001325982494938751,19.0
,,,,,,0.001330554466526996,19.002
,,,,,,0.0013351501145266872,19.004
,,,,,,0.0013397696026278892,19.006
,,,,,,0.001344413095937118,19.008
,,,,,,0.001349080760992043,19.01
,,,,,,0.0013537727657763677,19.012
,,,,,,0.0013584892797349666,19.014
,,,,,,0.001363230473789122,19.016
,,,,,,0.0013679965203519983,19.018
,,,,,,0.0013727875933442545,19.02
,,,,,,0.0013776038682099402,19.022000000000002
,,,,,,0.0013824455219324616,19.024
,,,,,,0.001387312733050869,19.026
,,,,,,0.0013922056816762529,19.028
,,,,,,0.0013971245495083917,19.03
,,,,,,0.0014020695198525557,19.032
,,,,,,0.0014070407776366138,19.034000000000002
,,,,,,0.0014120385094282103,19.035999999999998
,,,,,,0.0014170629034523455,19.038
,,,,,,0.0014221141496089378,19.04
,,,,,,0.001427192439490842,19.042
,,,,,,0.0014322979664019022,19.044
,,,,,,0.0014374309253753729,19.046
,,,,,,0.0014425915131924766,19.048
,,,,,,0.0014477799284012447,19.05
,,,,,,0.0014529963713355398,19.052
,,,,,,0.001458241044134424,19.054000000000002
,,,,,,0.0014635141507616182,19.055999999999997
,,,,,,0.0014688158970254065,19.058
,,,,,,0.0014741464905985476,19.06
,,,,,,0.001479506141038686,19.062
,,,,,,0.001484895059808819,19.064
,,,,,,0.0014903134602981837,19.066
,,,,,,0.0014957615578432993,19.067999999999998
,,,,,,0.0015012395697493396,19.07
,,,,,,0.0015067477153117212,19.072
,,,,,,0.001512286215838071,19.074
,,,,,,0.0015178552946703383,19.076
,,,,,,0.0015234551772073293,19.078
,,,,,,0.0015290860909274323,19.08
,,,,,,0.0015347482654116899,19.082
,,,,,,0.0015404419323671126,19.084
,,,,,,0.0015461673256503977,19.086
,,,,,,0.0015519246812918603,19.088
,,,,,,0.0015577142375196805,19.09
,,,,,,0.0015635362347845572,19.092
,,,,,,0.0015693909157845909,19.094
,,,,,,0.0015752785254904945,19.096
,,,,,,0.0015811993111712263,19.098
,,,,,,0.0015871535224198671,19.1
,,,,,,0.001593141411179837,19.102
,,,,,,0.001599163231771556,19.104
,,,,,,0.001605219240919345,19.105999999999998
,,,,,,0.0016113096977787558,19.108
,,,,,,0.0016174348639641895,19.11
,,,,,,0.001623595003577009,19.112000000000002
,,,,,,0.0016297903832338595,19.114
,,,,,,0.0016360212720955287,19.116
,,,,,,0.0016422879418960773,19.118
,,,,,,0.001648590666972421,19.12
,,,,,,0.0016549297242942464,19.122
,,,,,,0.0016613053934944491,19.124000000000002
,,,,,,0.0016677179568998053,19.125999999999998
,,,,,,0.0016741676995622908,19.128
,,,,,,0.0016806549092905324,19.13
,,,,,,0.0016871798766819799,19.132
,,,,,,0.0016937428951552733,19.134
,,,,,,0.0017003442609832364,19.136
,,,,,,0.0017069842733261934,19.137999999999998
,,,,,,0.0017136632342658062,19.14
,,,,,,0.0017203814488393088,19.142
,,,,,,0.0017271392250743404,19.144000000000002
,,,,,,0.0017339368740240742,19.146
,,,,,,0.0017407747098030144,19.148
,,,,,,0.001747653049623153,19.15
,,,,,,0.001754572213830697,19.152
,,,,,,0.0017615325259432307,19.154
,,,,,,0.001768534312687521,19.156
,,,,,,0.0017755779040377307,19.158
,,,,,,0.0017826636332541677,19.16
,,,,,,0.0017897918369226863,19.162
,,,,,,0.001796962854994528,19.164
,,,,,,0.001804177030826715,19.166
,,,,,,0.001811434711223133,19.168
,,,,,,0.0018187362464760712,19.17
,,,,,,0.001826081990408348,19.172
,,,,,,0.001833472300416152,19.174
,,,,,,0.0018409075375123531,19.176
,,,,,,0.001848388066370513,19.178
,,,,,,0.0018559142553694352,19.18
,,,,,,0.0018634864766385,19.182000000000002
,,,,,,0.001871105106103444,19.184
,,,,,,0.001878770523532995,19.186
,,,,,,0.001886483112586028,19.188
,,,,,,0.0018942432608594784,19.19
,,,,,,0.0019020513599368612,19.192
,,,,,,0.001909907805437642,19.194000000000003
,,,,,,0.0019178129970670993,19.195999999999998
,,,,,,0.0019257673386672031,19.198
,,,,,,0.0019337712382678604,19.2
,,,,,,0.0019418251081392782,19.202
,,,,,,0.00194992936484479,19.204
,,,,,,0.0019580844292946776,19.206
,,,,,,0.0019662907268006265,19.208
,,,,,,0.0019745486871310634,19.21
,,,,,,0.0019828587445672183,19.212
,,,,,,0.0019912213379601734,19.214000000000002
,,,,,,0.001999636910788518,19.215999999999998
,,,,,,0.002008105911217168,19.218
,,,,,,0.0020166287921566614,19.22
,,,,,,0.002025206011323731,19.222
,,,,,,0.0020338380313024607,19.224
,,,,,,0.0020425253196065868,19.226
,,,,,,0.002051268348742577,19.227999999999998
,,,,,,0.0020600675962737284,19.23
,,,,,,0.002068923544885146,19.232
,,,,,,0.002077836682449865,19.234
,,,,,,0.0020868075020957304,19.236
,,,,,,0.002095836502273528,19.238
,,,,,,0.00210492418682597,19.24
,,,,,,0.0021140710650578154,19.242
,,,,,,0.002123277651806971,19.244
,,,,,,0.0021325444675168235,19.246
,,,,,,0.0021418720383095382,19.248
,,,,,,0.002151260896060473,19.25
,,,,,,0.002160711578473883,19.252
,,,,,,0.002170224629159638,19.254
,,,,,,0.0021798005977111184,19.256
,,,,,,0.0021894400397844673,19.258
,,,,,,0.00219914351717891,19.26
,,,,,,0.0022089115979183264,19.262
,,,,,,0.0022187448563342313,19.264
,,,,,,0.0022286438731498864,19.266
,,,,,,0.002238609235565815,19.268
,,,,,,0.002248641537346562,19.27
,,,,,,0.0022587413789089935,19.272000000000002
,,,,,,0.002268909367411724,19.274
,,,,,,0.0022791461168462173,19.276
,,,,,,0.0022894522481291227,19.278
,,,,,,0.0022998283891961816,19.28
,,,,,,0.002310275175097513,19.282
,,,,,,0.00232079324809461,19.284000000000002
,,,,,,0.0023313832577585864,19.285999999999998
,,,,,,0.0023420458610703796,19.288
,,,,,,0.0023527817225220678,19.29
,,,,,,0.0023635915142203004,19.292
,,,,,,0.002374475915990989,19.294
,,,,,,0.0023854356154859933,19.296
,,,,,,0.0023964713082913094,19.298
,,,,,,0.0024075836980371273,19.3
,,,,,,0.0024187734965095517,19.302
,,,,,,0.0024300414237643612,19.304000000000002
,,,,,,0.0024413882082422868,19.305999999999997
,,,,,,0.0024528145868866072,19.308
,,,,,,0.0024643213052621305,19.31
,,,,,,0.0024759091176766645,19.312
,,,,,,0.002487578787304043,19.314
,,,,,,0.0024993310863095125,19.316
,,,,,,0.002511166795976963,19.317999999999998
,,,,,,0.002523086706838384,19.32
,,,,,,0.002535091618805343,19.322
,,,,,,0.002547182341302882,19.324
,,,,,,0.002559359693405325,19.326
,,,,,,0.0025716245039746795,19.328
,,,,,,0.0025839776118011066,19.33
,,,,,,0.0025964198657458947,19.332
,,,,,,0.00260895212488669,19.334
,,,,,,0.0026215752586654074,19.336
,,,,,,0.0026342901470384392,19.338
,,,,,,0.0026470976806294033,19.34
,,,,,,0.002659998760884696,19.342
,,,,,,0.002672994300231481,19.344
,,,,,,0.0026860852222383835,19.346
,,,,,,0.0026992724617791257,19.348
,,,,,,0.0027125569651987795,19.35
,,,,,,0.0027259396904828603,19.352
,,,,,,0.00273942160742955,19.354
,,,,,,0.002753003697824666,19.355999999999998
,,,,,,0.002766686955619794,19.358
,,,,,,0.0027804723871133717,19.36
,,,,,,0.0027943610111351895,19.362000000000002
,,,,,,0.0028083538592337484,19.364
,,,,,,0.0028224519758672517,19.366
,,,,,,0.002836656418597688,19.368
,,,,,,0.0028509682582884646,19.37
,,,,,,0.00286538857930537,19.372
,,,,,,0.0028799184797213733,19.374000000000002
,,,,,,0.0028945590715246357,19.375999999999998
,,,,,,0.0029093114808307575,19.378
,,,,,,0.002924176848098124,19.38
,,,,,,0.0029391563283477817,19.382
,,,,,,0.002954251091386681,19.384
,,,,,,0.002969462322035359,19.386
,,,,,,0.0029847912203594183,19.387999999999998
,,,,,,0.0030002390019053323,19.39
,,,,,,0.0030158068979403577,19.392
,,,,,,0.0030314961556970926,19.394000000000002
,,,,,,0.0030473080386220572,19.396
,,,,,,0.003063243826629222,19.398
,,,,,,0.003079304816357859,19.4
,,,,,,0.0030954923214352786,19.402
,,,,,,0.0031118076727442157,19.404
,,,,,,0.0031282522186954266,19.406
,,,,,,0.0031448273255050563,19.408
,,,,,,0.0031615343774771243,19.41
,,,,,,0.003178374777291529,19.412
,,,,,,0.003195349946297129,19.414
,,,,,,0.003212461324810293,19.416
,,,,,,0.0032297103724193013,19.418
,,,,,,0.0032470985682941786,19.42
,,,,,,0.003264627411502344,19.422
,,,,,,0.0032822984213304964,19.424
,,,,,,0.0033001131376122587,19.426
,,,,,,0.0033180731210622244,19.428
,,,,,,0.003336179953616159,19.43
,,,,,,0.00335443523877802,19.432000000000002
,,,,,,0.0033728406019731395,19.434
,,,,,,0.003391397690908639,19.436
,,,,,,0.003410108175940416,19.438
,,,,,,0.003428973750447391,19.44
,,,,,,0.0034479961312127716,19.442
,,,,,,0.0034671770588130765,19.444000000000003
,,,,,,0.0034865182980141677,19.445999999999998
,,,,,,0.0035060216381757017,19.448
,,,,,,0.003525688893662585,19.45
,,,,,,0.003545521904265386,19.452
,,,,,,0.0035655225356282603,19.454
,,,,,,0.0035856926796858585,19.456
,,,,,,0.0036060342551084788,19.458
,,,,,,0.003626549207756231,19.46
,,,,,,0.0036472395111420046,19.462
,,,,,,0.003668107166904051,19.464000000000002
,,,,,,0.0036891542052874065,19.465999999999998
,,,,,,0.0037103826856357373,19.468
,,,,,,0.003731794696892075,19.47
,,,,,,0.0037533923581106235,19.472
,,,,,,0.003775177818978083,19.474
,,,,,,0.00379715326034616,19.476
,,,,,,0.003819320894774451,19.477999999999998
,,,,,,0.003841682967084619,19.48
,,,,,,0.003864241754925643,19.482
,,,,,,0.003886999569351093,19.484
,,,,,,0.003909958755407649,19.486
,,,,,,0.003933121692736352,19.488
,,,,,,0.003956490796185833,19.49
,,,,,,0.003980068516438482,19.492
,,,,,,0.004003857340649392,19.494
,,,,,,0.0040278597930990334,19.496
,,,,,,0.004052078435859186,19.498
,,,,,,0.00407651586947284,19.5
,,,,,,0.004101174733648772,19.502
,,,,,,0.004126057707970389,19.504
,,,,,,0.004151167512619551,19.506
,,,,,,0.004176506909116163,19.508
,,,,,,0.004202078701073099,19.51
,,,,,,0.004227885734967223,19.512
,,,,,,0.004253930900927361,19.514
,,,,,,0.004280217133538687,19.516
,,,,,,0.0043067474126647605,19.518
,,,,,,0.004333524764287004,19.52
,,,,,,0.004360552261362912,19.522000000000002
,,,,,,0.004387833024702195,19.524
,,,,,,0.0044153702238627435,19.526
,,,,,,0.004443167078065662,19.528
,,,,,,0.004471226857130664,19.53
,,,,,,0.0044995528824317566,19.532
,,,,,,0.004528148527874575,19.534000000000002
,,,,,,0.004557017220894543,19.535999999999998
,,,,,,0.0045861624434782935,19.538
,,,,,,0.00461558773320649,19.54
,,,,,,0.0046452966843213254,19.542
,,,,,,0.004675292948816851,19.544
,,,,,,0.004705580237554677,19.546
,,,,,,0.004736162321404274,19.548
,,,,,,0.004767043032409407,19.55
,,,,,,0.004798226264980721,19.552
,,,,,,0.004829715977116133,19.554000000000002
,,,,,,0.0048615161916481945,19.555999999999997
,,,,,,0.004893630997521281,19.558
,,,,,,0.004926064551096643,19.56
,,,,,,0.004958821077489102,19.562
,,,,,,0.004991904871933471,19.564
,,,,,,0.005025320301183655,19.566
,,,,,,0.005059071804943711,19.567999999999998
,,,,,,0.0050931638973327475,19.57
,,,,,,0.005127601168383796,19.572
,,,,,,0.0051623882855786896,19.574
,,,,,,0.0051975299954182055,19.576
,,,,,,0.005233031125030409,19.578
,,,,,,0.005268896583816509,19.58
,,,,,,0.005305131365136369,19.582
,,,,,,0.005341740548033984,19.584
,,,,,,0.005378729299005038,19.586
,,,,,,0.005416102873806479,19.588
,,,,,,0.0054538666193098455,19.59
,,,,,,0.005492025975400157,19.592
,,,,,,0.005530586476920443,19.594
,,,,,,0.005569553755663771,19.596
,,,,,,0.0056089335424147225,19.598
,,,,,,0.005648731669040468,19.6
,,,,,,0.0056889540706334665,19.602
,,,,,,0.005729606787707858,19.604
,,,,,,0.005770695968449771,19.605999999999998
,,,,,,0.00581222787102416,19.608
,,,,,,0.005854208865938971,19.61
,,,,,,0.005896645438469515,19.612000000000002
,,,,,,0.005939544191142815,19.614
,,,,,,0.005982911846285959,19.616
,,,,,,0.006026755248638313,19.618
,,,,,,0.006071081368030742,19.62
,,,,,,0.006115897302132892,19.622
,,,,,,0.006161210279271843,19.624000000000002
,,,,,,0.006207027661322065,19.625999999999998
,,,,,,0.00625335694667182,19.628
,,,,,,0.006300205773264355,19.63
,,,,,,0.006347581921720462,19.632
,,,,,,0.006395493318540876,19.634
,,,,,,0.006443948039394043,19.636
,,,,,,0.006492954312489488,19.637999999999998
,,,,,,0.006542520522040869,19.64
,,,,,,0.006592655211820335,19.642
,,,,,,0.0066433670888084925,19.644000000000002
,,,,,,0.006694665026940577,19.646
,,,,,,0.006746558070954453,19.648
,,,,,,0.006799055440341212,19.65
,,,,,,0.006852166533403111,19.652
,,,,,,0.0069059009314210084,19.654
,,,,,,0.006960268402936263,19.656
,,,,,,0.007015278908148811,19.658
,,,,,,0.00707094260343594,19.66
,,,,,,0.007127269845996415,19.662
,,,,,,0.007184271198622159,19.664
,,,,,,0.007241957434602388,19.666
,,,,,,0.0073003395427653425,19.668
,,,,,,0.0073594287326601724,19.67
,,,,,,0.007419236439884346,19.672
,,,,,,0.007479774331562269,19.674
,,,,,,0.00754105431197792,19.676
,,,,,,0.007603088528368263,19.678
,,,,,,0.007665889376881306,19.68
,,,,,,0.007729469508706097,19.682000000000002
,,,,,,0.007793841836377388,19.684
,,,,,,0.007859019540264077,19.686
,,,,,,0.007925016075244578,19.688
,,,,,,0.007991845177577249,19.69
,,,,,,0.008059520871970956,19.692
,,,,,,0.008128057478864569,19.694000000000003
,,,,,,0.008197469621919059,19.695999999999998
