noise,h,x0,ganma,sigma,2theta,FWHM,thetas,intensity
104.7091354170389,320.61441877214946,52.32645780838836,0.06749003625760767,1e-05,52.32645780838836,0.13516763116532884,51.76,4.499874066360726
,,,,,,,51.77,4.660694426031602
,,,,,,,51.78,4.830247318025481
,,,,,,,51.79,5.009173107829033
,,,,,,,51.8,5.198171608509925
,,,,,,,51.81,5.398008786650447
,,,,,,,51.82,5.609524361708989
,,,,,,,51.83,5.833640436476707
,,,,,,,51.84,6.0713713204293915
,,,,,,,51.85,6.32383473666843
,,,,,,,51.86,6.592264637828525
,,,,,,,51.87,6.878025898089592
,,,,,,,51.88,7.182631198888964
,,,,,,,51.89,7.507760487070409
,,,,,,,51.9,7.855283458564729
,,,,,,,51.91,8.227285611410665
,,,,,,,51.92,8.626098523017163
,,,,,,,51.93,9.054335143069318
,,,,,,,51.94,9.514931061855114
,,,,,,,51.95,10.011192922226027
,,,,,,,51.96,10.5468554024656
,,,,,,,51.97,11.126148520547858
,,,,,,,51.98,11.75387741509547
,,,,,,,51.99,12.435517267470138
,,,,,,,52.0,13.17732667221321
,,,,,,,52.01,13.986483577876324
,,,,,,,52.02,14.871248957151023
,,,,,,,52.03,15.841164689692611
,,,,,,,52.04,16.90729383890654
,,,,,,,52.05,18.082513687564326
,,,,,,,52.06,19.38187471330065
,,,,,,,52.07,20.823042324617624
,,,,,,,52.08,22.426842887122458
,,,,,,,52.09,24.217941660661623
,,,,,,,52.1,26.22568812752251
,,,,,,,52.11,28.485174277229124
,,,,,,,52.12,31.038564220600005
,,,,,,,52.13,33.93676947276798
,,,,,,,52.14,37.24156351731841
,,,,,,,52.15,41.02825117660993
,,,,,,,52.16,45.38903029666131
,,,,,,,52.17,50.43719859485179
,,,,,,,52.18,56.31235186779432
,,,,,,,52.19,63.18665831342912
,,,,,,,52.2,71.27211028518587
,,,,,,,52.21,80.82821632338205
,,,,,,,52.22,92.16864888484015
,,,,,,,52.23,105.66344638157635
,,,,,,,52.24,121.72971678456923
