noise,a_ka1,b_ka2,c_ka2,2theta,FWHM,thetas,intensity
,,,,,,37.42,1.5867012435911346e-97
,,,,,,37.43,7.7423025896668e-95
,,,,,,37.44,3.471895859946356e-92
,,,,,,37.45,1.4308193670083107e-89
,,,,,,37.46,5.419066751597988e-87
,,,,,,37.47,1.8861914072465479e-84
,,,,,,37.48,6.033489956757577e-82
,,,,,,37.49,1.7736707211172366e-79
,,,,,,37.5,4.791803169852852e-77
,,,,,,37.51,1.1897248002504531e-74
,,,,,,37.52,2.7146611620657714e-72
,,,,,,37.53,5.692542940135158e-70
,,,,,,37.54,1.0970301703235398e-67
,,,,,,37.55,1.9429087255251054e-65
,,,,,,37.56,3.162334429781036e-63
,,,,,,37.57,4.730257303190576e-61
,,,,,,37.58,6.502544067555804e-59
,,,,,,37.59,8.214921427988613e-57
,,,,,,37.6,9.537731549462815e-55
,,,,,,37.61,1.017673219066738e-52
,,,,,,37.62,9.979141202649317e-51
,,,,,,37.63,8.992895784335385e-49
,,,,,,37.64,7.447791737335704e-47
,,,,,,37.65,5.668616258613734e-45
,,,,,,37.66,3.96504538659388e-43
,,,,,,37.67,2.5488298137614613e-41
,,,,,,37.68,1.5057576722117215e-39
,,,,,,37.69,8.17505911211904e-38
,,,,,,37.7,4.078949131673428e-36
,,,,,,37.71,1.8703687927993363e-34
,,,,,,37.72,7.88184294379178e-33
,,,,,,37.73,3.052459261414379e-31
,,,,,,37.74,1.0864094809388907e-29
,,,,,,37.75,3.5535201969944354e-28
,,,,,,37.76,1.0681828477936926e-26
,,,,,,37.77,2.950896536560764e-25
,,,,,,37.78,7.491761375846986e-24
,,,,,,37.79,1.7479759782100714e-22
,,,,,,37.8,3.748077434248553e-21
,,,,,,37.81,7.38589654487141e-20
,,,,,,37.82,1.3375790448355559e-18
,,,,,,37.83,2.2261645523897728e-17
,,,,,,37.84,3.404996271345113e-16
,,,,,,37.85,4.786274351219997e-15
,,,,,,37.86,6.183012263582363e-14
,,,,,,37.87,7.340475569067859e-13
,,,,,,37.88,8.008844434954987e-12
,,,,,,37.89,8.030398348541724e-11
,,,,,,37.9,7.399900681021258e-10
,,,,,,37.91,6.266661887159798e-09
,,,,,,37.92,4.8771735124696445e-08
,,,,,,37.93,3.488363393702816e-07
,,,,,,37.94,2.2929617232419165e-06
,,,,,,37.95,1.3851393282700036e-05
,,,,,,37.96,7.689740538425205e-05
,,,,,,37.97,0.0003923299682700634
,,,,,,37.98,0.0018395553111420519
,,,,,,37.99,0.007926761452168729
,,,,,,38.0,0.03139064920161373
,,,,,,38.01,0.11424215246572006
,,,,,,38.02,0.3820973515352949
,,,,,,38.03,1.1744735711451908
,,,,,,38.04,3.317676526997126
,,,,,,38.05,8.612840457200026
,,,,,,38.06,20.548509977006642
,,,,,,38.07,45.054257763888415
,,,,,,38.08,90.78475249694536
,,,,,,38.09,168.11697197022414
,,,,,,38.1,286.10916841041046
,,,,,,38.11,447.4799302274425
,,,,,,38.12,643.1864980901757
,,,,,,38.13,849.6143657279428
,,,,,,38.14,1031.402894427246
,,,,,,38.15,1150.6849032965529
,,,,,,38.16,1179.7936530540478
,,,,,,38.17,1111.6735338778487
,,,,,,38.18,962.6536191401008
,,,,,,38.19,766.098126385422
,,,,,,38.2,560.2996139028338
,,,,,,38.21,376.59783318052826
,,,,,,38.22,232.62526523263864
,,,,,,38.23,132.05581091289335
,,,,,,38.24,68.89373373818049
,,,,,,38.25,33.03113513753847
,,,,,,38.26,14.55421700490591
,,,,,,38.27,5.893533601270239
,,,,,,38.28,2.1932303781067177
,,,,,,38.29,0.7500916172221942
,,,,,,38.3,0.23575773042043852
,,,,,,38.31,0.06809875040465924
,,,,,,38.32,0.018077314522496418
,,,,,,38.33,0.00441011847277996
,,,,,,38.34,0.000988753808511985
,,,,,,38.35,0.00020372656042807775
,,,,,,38.36,3.8577022757270034e-05
,,,,,,38.37,6.713226994585674e-06
,,,,,,38.38,1.073632199349291e-06
,,,,,,38.39,1.5779792730086139e-07
,,,,,,38.4,2.131418011826141e-08
,,,,,,38.41,2.645803212026868e-09
,,,,,,38.42,3.0183390182049314e-10
,,,,,,38.43,3.164463328131212e-11
,,,,,,38.44,3.0489737624010124e-12
,,,,,,38.45,2.69978312075791e-13
,,,,,,38.46,2.1969776515609966e-14
,,,,,,38.47,1.6430242417851706e-15
,,,,,,38.48,1.129233813321606e-16
,,,,,,38.49,7.132558584548715e-18
,,,,,,38.5,4.1402674064366806e-19
,,,,,,38.51,2.2086810579505286e-20
,,,,,,38.52,1.0828272891366956e-21
,,,,,,38.53,4.878731849064464e-23
,,,,,,38.54,2.020115847181473e-24
,,,,,,38.55,7.68718217422169e-26
,,,,,,38.56,2.688311821068666e-27
,,,,,,38.57,8.639998774482028e-29
,,,,,,38.58,2.5519331337572284e-30
,,,,,,38.59,6.92702047429876e-32
,,,,,,38.6,1.7280059062933583e-33
,,,,,,38.61,3.9615536748292166e-35
,,,,,,38.62,8.346558414768418e-37
,,,,,,38.63,1.616109936884645e-38
,,,,,,38.64,2.8757818253696566e-40
,,,,,,38.65,4.702865296514472e-42
,,,,,,38.66,7.06790518706062e-44
,,,,,,38.67,9.762037265866248e-46
,,,,,,38.68,1.239115467372232e-47
,,,,,,38.69,1.4454552996371027e-49
,,,,,,38.7,1.5495982744125624e-51
,,,,,,38.71,1.5267050886357457e-53
,,,,,,38.72,1.3823332449723133e-55
,,,,,,38.73,1.150249156177682e-57
,,,,,,38.74,8.79615076479212e-60
,,,,,,38.75,6.1818003723428926e-62
,,,,,,38.76,3.9926280995280945e-64
,,,,,,38.77,2.369868848215092e-66
,,,,,,38.78,1.2927404442478002e-68
,,,,,,38.79,6.480670350005856e-71
,,,,,,38.8,2.9857270057147486e-73
,,,,,,38.81,1.2641593828087056e-75
,,,,,,38.82,4.918980934020272e-78
,,,,,,38.83,1.7590169191871907e-80
,,,,,,38.84,5.780780310239471e-83
,,,,,,38.85,1.7459205787223217e-85
,,,,,,38.86,4.846007406530043e-88
,,,,,,38.87,1.236133094909104e-90
,,,,,,38.88,2.897797043359031e-93
,,,,,,38.89,6.242984644694379e-96
,,,,,,38.9,1.2360559775974152e-98
,,,,,,38.91,2.2490835151869955e-101
,,,,,,38.92,3.7609243368109475e-104
,,,,,,38.93,5.779698459705612e-107
,,,,,,38.94,8.162765798748508e-110
,,,,,,38.95,1.0594758510615973e-112
,,,,,,38.96,1.2637651032232631e-115
,,,,,,38.97,1.3853618576449186e-118
,,,,,,38.98,1.3956665324776162e-121
,,,,,,38.99,1.2921760082036895e-124
,,,,,,39.0,1.0994696684338515e-127
