110theta,110intensity,200theta,200intensity,211theta,211intensity,220theta,220intensity,310theta,310intensity,222theta,222intensity
19.754,1025,28.254,258.333333,34.754,387.5,40.754,187.5,45.754,112.5,50.254,162.5
19.756,929.166667,28.256,370.833333,34.756,329.166667,40.756,245.833333,45.756,158.333333,50.256,104.166667
19.758,950,28.258,354.166667,34.758,420.833333,40.758,187.5,45.758,116.666667,50.258,120.833333
19.76,1137.5,28.26,362.5,34.76,387.5,40.76,287.5,45.76,125,50.26,125
19.762,1141.666667,28.262,316.666667,34.762,420.833333,40.762,295.833333,45.762,104.166667,50.262,141.666667
19.764,1050,28.264,308.333333,34.764,387.5,40.764,191.666667,45.764,104.166667,50.264,95.833333
19.766,1054.166667,28.266,354.166667,34.766,358.333333,40.766,250,45.766,133.333333,50.266,125
19.768,1166.666667,28.268,266.666667,34.768,425,40.768,270.833333,45.768,100,50.268,137.5
19.77,979.166667,28.27,358.333333,34.77,379.166667,40.77,295.833333,45.77,116.666667,50.27,145.833333
19.772,1166.666667,28.272,304.166667,34.772,354.166667,40.772,237.5,45.772,133.333333,50.272,91.666667
19.774,1025,28.274,320.833333,34.774,462.5,40.774,258.333333,45.774,87.5,50.274,179.166667
19.776,1316.666667,28.276,370.833333,34.776,308.333333,40.776,283.333333,45.776,79.166667,50.276,120.833333
19.778,829.166667,28.278,316.666667,34.778,425,40.778,183.333333,45.778,116.666667,50.278,112.5
19.78,1158.333333,28.28,366.666667,34.78,320.833333,40.78,266.666667,45.78,116.666667,50.28,125
19.782,1045.833333,28.282,345.833333,34.782,454.166667,40.782,295.833333,45.782,150,50.282,133.333333
19.784,1216.666667,28.284,341.666667,34.784,362.5,40.784,287.5,45.784,154.166667,50.284,133.333333
19.786,962.5,28.286,295.833333,34.786,383.333333,40.786,308.333333,45.786,116.666667,50.286,141.666667
19.788,1145.833333,28.288,375,34.788,408.333333,40.788,233.333333,45.788,141.666667,50.288,100
19.79,879.166667,28.29,341.666667,34.79,466.666667,40.79,291.666667,45.79,120.833333,50.29,91.666667
19.792,1229.166667,28.292,379.166667,34.792,429.166667,40.792,333.333333,45.792,120.833333,50.292,141.666667
19.794,1150,28.294,333.333333,34.794,441.666667,40.794,345.833333,45.794,141.666667,50.294,150
19.796,1337.5,28.296,320.833333,34.796,341.666667,40.796,320.833333,45.796,116.666667,50.296,104.166667
19.798,1050,28.298,325,34.798,416.666667,40.798,350,45.798,79.166667,50.298,108.333333
19.8,1237.5,28.3,366.666667,34.8,362.5,40.8,341.666667,45.8,100,50.3,125
19.802,1283.333333,28.302,425,34.802,387.5,40.802,354.166667,45.802,158.333333,50.302,125
19.804,1200,28.304,395.833333,34.804,329.166667,40.804,312.5,45.804,141.666667,50.304,145.833333
19.806,1216.666667,28.306,358.333333,34.806,379.166667,40.806,383.333333,45.806,100,50.306,108.333333
19.808,1341.666667,28.308,337.5,34.808,425,40.808,358.333333,45.808,179.166667,50.308,125
19.81,1325,28.31,400,34.81,383.333333,40.81,375,45.81,129.166667,50.31,125
19.812,1162.5,28.312,366.666667,34.812,391.666667,40.812,329.166667,45.812,170.833333,50.312,104.166667
19.814,1429.166667,28.314,437.5,34.814,358.333333,40.814,362.5,45.814,133.333333,50.314,141.666667
19.816,1270.833333,28.316,345.833333,34.816,391.666667,40.816,370.833333,45.816,170.833333,50.316,120.833333
19.818,1362.5,28.318,416.666667,34.818,370.833333,40.818,383.333333,45.818,141.666667,50.318,158.333333
19.82,1229.166667,28.32,375,34.82,358.333333,40.82,345.833333,45.82,120.833333,50.32,133.333333
19.822,1425,28.322,433.333333,34.822,333.333333,40.822,487.5,45.822,133.333333,50.322,100
19.824,1308.333333,28.324,333.333333,34.824,400,40.824,395.833333,45.824,150,50.324,133.333333
19.826,1445.833333,28.326,470.833333,34.826,416.666667,40.826,416.666667,45.826,129.166667,50.326,120.833333
19.828,1229.166667,28.328,345.833333,34.828,404.166667,40.828,379.166667,45.828,187.5,50.328,141.666667
19.83,1741.666667,28.33,495.833333,34.83,420.833333,40.83,387.5,45.83,170.833333,50.33,133.333333
19.832,1233.333333,28.332,408.333333,34.832,395.833333,40.832,437.5,45.832,158.333333,50.332,100
19.834,1641.666667,28.334,462.5,34.834,375,40.834,533.333333,45.834,133.333333,50.334,133.333333
19.836,1166.666667,28.336,345.833333,34.836,483.333333,40.836,433.333333,45.836,162.5,50.336,104.166667
19.838,1483.333333,28.338,412.5,34.838,429.166667,40.838,466.666667,45.838,120.833333,50.338,100
19.84,1412.5,28.34,387.5,34.84,462.5,40.84,437.5,45.84,179.166667,50.34,91.666667
19.842,1679.166667,28.342,525,34.842,425,40.842,591.666667,45.842,200,50.342,95.833333
19.844,1437.5,28.344,462.5,34.844,454.166667,40.844,512.5,45.844,150,50.344,125
19.846,1783.333333,28.346,425,34.846,375,40.846,491.666667,45.846,191.666667,50.346,145.833333
19.848,1425,28.348,383.333333,34.848,416.666667,40.848,633.333333,45.848,204.166667,50.348,133.333333
19.85,1850,28.35,429.166667,34.85,525,40.85,654.166667,45.85,120.833333,50.35,162.5
19.852,1583.333333,28.352,366.666667,34.852,420.833333,40.852,554.166667,45.852,183.333333,50.352,125
19.854,1687.5,28.354,458.333333,34.854,354.166667,40.854,554.166667,45.854,166.666667,50.354,141.666667
19.856,1662.5,28.356,425,34.856,441.666667,40.856,720.833333,45.856,170.833333,50.356,150
19.858,1733.333333,28.358,466.666667,34.858,400,40.858,595.833333,45.858,191.666667,50.358,116.666667
19.86,1679.166667,28.36,441.666667,34.86,437.5,40.86,808.333333,45.86,254.166667,50.36,112.5
19.862,1662.5,28.362,433.333333,34.862,395.833333,40.862,650,45.862,204.166667,50.362,183.333333
19.864,1870.833333,28.364,470.833333,34.864,466.666667,40.864,729.166667,45.864,233.333333,50.364,129.166667
19.866,1858.333333,28.366,441.666667,34.866,437.5,40.866,662.5,45.866,179.166667,50.366,108.333333
19.868,1879.166667,28.368,487.5,34.868,433.333333,40.868,887.5,45.868,162.5,50.368,145.833333
19.87,1695.833333,28.37,416.666667,34.87,458.333333,40.87,670.833333,45.87,187.5,50.37,87.5
19.872,2133.333333,28.372,504.166667,34.872,391.666667,40.872,712.5,45.872,216.666667,50.372,95.833333
19.874,1645.833333,28.374,433.333333,34.874,412.5,40.874,883.333333,45.874,208.333333,50.374,183.333333
19.876,2125,28.376,558.333333,34.876,466.666667,40.876,908.333333,45.876,220.833333,50.376,154.166667
19.878,1650,28.378,458.333333,34.878,470.833333,40.878,862.5,45.878,183.333333,50.378,137.5
19.88,2150,28.38,512.5,34.88,466.666667,40.88,779.166667,45.88,254.166667,50.38,170.833333
19.882,1783.333333,28.382,487.5,34.882,425,40.882,829.166667,45.882,233.333333,50.382,141.666667
19.884,2295.833333,28.384,512.5,34.884,525,40.884,958.333333,45.884,241.666667,50.384,120.833333
19.886,1841.666667,28.386,500,34.886,454.166667,40.886,1016.666667,45.886,158.333333,50.386,154.166667
19.888,2254.166667,28.388,620.833333,34.888,462.5,40.888,925,45.888,241.666667,50.388,195.833333
19.89,1966.666667,28.39,575,34.89,437.5,40.89,1216.666667,45.89,258.333333,50.39,179.166667
19.892,2287.5,28.392,566.666667,34.892,466.666667,40.892,1137.5,45.892,233.333333,50.392,145.833333
19.894,1983.333333,28.394,525,34.894,387.5,40.894,1358.333333,45.894,225,50.394,137.5
19.896,2545.833333,28.396,600,34.896,383.333333,40.896,1183.333333,45.896,287.5,50.396,204.166667
19.898,2045.833333,28.398,750,34.898,429.166667,40.898,1166.666667,45.898,275,50.398,120.833333
19.9,2429.166667,28.4,541.666667,34.9,479.166667,40.9,1233.333333,45.9,270.833333,50.4,154.166667
19.902,2070.833333,28.402,566.666667,34.902,504.166667,40.902,1604.166667,45.902,295.833333,50.402,129.166667
19.904,2462.5,28.404,637.5,34.904,416.666667,40.904,1337.5,45.904,220.833333,50.404,170.833333
19.906,2520.833333,28.406,741.666667,34.906,408.333333,40.906,1395.833333,45.906,304.166667,50.406,116.666667
19.908,2450,28.408,483.333333,34.908,487.5,40.908,1312.5,45.908,279.166667,50.408,183.333333
19.91,2358.333333,28.41,775,34.91,462.5,40.91,1695.833333,45.91,308.333333,50.41,141.666667
19.912,2204.166667,28.412,641.666667,34.912,537.5,40.912,1608.333333,45.912,266.666667,50.412,179.166667
19.914,2816.666667,28.414,691.666667,34.914,345.833333,40.914,1654.166667,45.914,304.166667,50.414,145.833333
19.916,2429.166667,28.416,662.5,34.916,445.833333,40.916,1670.833333,45.916,312.5,50.416,129.166667
19.918,2925,28.418,775,34.918,483.333333,40.918,1912.5,45.918,362.5,50.418,154.166667
19.92,2341.666667,28.42,754.166667,34.92,475,40.92,1858.333333,45.92,308.333333,50.42,195.833333
19.922,3145.833333,28.422,883.333333,34.922,470.833333,40.922,1712.5,45.922,312.5,50.422,91.666667
19.924,2445.833333,28.424,658.333333,34.924,420.833333,40.924,1758.333333,45.924,329.166667,50.424,208.333333
19.926,3058.333333,28.426,754.166667,34.926,458.333333,40.926,2004.166667,45.926,391.666667,50.426,166.666667
19.928,2362.5,28.428,712.5,34.928,508.333333,40.928,2066.666667,45.928,395.833333,50.428,175
19.93,3583.333333,28.43,891.666667,34.93,454.166667,40.93,2041.666667,45.93,312.5,50.43,158.333333
19.932,2545.833333,28.432,816.666667,34.932,495.833333,40.932,2004.166667,45.932,395.833333,50.432,158.333333
19.934,3725,28.434,887.5,34.934,437.5,40.934,2466.666667,45.934,412.5,50.434,170.833333
19.936,2337.5,28.436,737.5,34.936,570.833333,40.936,2362.5,45.936,366.666667,50.436,112.5
19.938,3720.833333,28.438,991.666667,34.938,508.333333,40.938,2137.5,45.938,445.833333,50.438,183.333333
19.94,2925,28.44,804.166667,34.94,537.5,40.94,2266.666667,45.94,458.333333,50.44,112.5
19.942,3495.833333,28.442,941.666667,34.942,583.333333,40.942,2691.666667,45.942,412.5,50.442,183.333333
19.944,2829.166667,28.444,929.166667,34.944,508.333333,40.944,2762.5,45.944,425,50.444,166.666667
19.946,4045.833333,28.446,1045.833333,34.946,450,40.946,2375,45.946,441.666667,50.446,125
19.948,3387.5,28.448,950,34.948,425,40.948,2408.333333,45.948,508.333333,50.448,212.5
19.95,3975,28.45,933.333333,34.95,504.166667,40.95,2750,45.95,454.166667,50.45,116.666667
19.952,3062.5,28.452,1208.333333,34.952,520.833333,40.952,3241.666667,45.952,508.333333,50.452,200
19.954,3716.666667,28.454,987.5,34.954,541.666667,40.954,2800,45.954,433.333333,50.454,150
19.956,3608.333333,28.456,1079.166667,34.956,462.5,40.956,2750,45.956,558.333333,50.456,166.666667
19.958,3825,28.458,1041.666667,34.958,570.833333,40.958,2891.666667,45.958,495.833333,50.458,137.5
19.96,3695.833333,28.46,1270.833333,34.96,487.5,40.96,3191.666667,45.96,554.166667,50.46,137.5
19.962,3616.666667,28.462,1125,34.962,562.5,40.962,2883.333333,45.962,537.5,50.462,183.333333
19.964,4516.666667,28.464,1333.333333,34.964,541.666667,40.964,2787.5,45.964,679.166667,50.464,175
19.966,3625,28.466,1075,34.966,504.166667,40.966,2825,45.966,516.666667,50.466,133.333333
19.968,4175,28.468,1350,34.968,566.666667,40.968,3333.333333,45.968,633.333333,50.468,166.666667
19.97,3716.666667,28.47,1179.166667,34.97,500,40.97,3070.833333,45.97,616.666667,50.47,204.166667
19.972,4987.5,28.472,1441.666667,34.972,545.833333,40.972,2758.333333,45.972,662.5,50.472,116.666667
19.974,3783.333333,28.474,1087.5,34.974,625,40.974,2445.833333,45.974,600,50.474,183.333333
19.976,4845.833333,28.476,1233.333333,34.976,662.5,40.976,3075,45.976,712.5,50.476,208.333333
19.978,3704.166667,28.478,1112.5,34.978,562.5,40.978,2883.333333,45.978,729.166667,50.478,154.166667
19.98,5504.166667,28.48,1641.666667,34.98,537.5,40.98,2508.333333,45.98,775,50.48,179.166667
19.982,3945.833333,28.482,1266.666667,34.982,579.166667,40.982,2587.5,45.982,808.333333,50.482,183.333333
19.984,5908.333333,28.484,1675,34.984,533.333333,40.984,2770.833333,45.984,720.833333,50.484,216.666667
19.986,4004.166667,28.486,1437.5,34.986,604.166667,40.986,2691.666667,45.986,754.166667,50.486,158.333333
19.988,6000,28.488,1787.5,34.988,608.333333,40.988,2258.333333,45.988,829.166667,50.488,150
19.99,4762.5,28.49,1575,34.99,554.166667,40.99,2104.166667,45.99,833.333333,50.49,183.333333
19.992,5812.5,28.492,1695.833333,34.992,604.166667,40.992,2462.5,45.992,750,50.492,237.5
19.994,4654.166667,28.494,1716.666667,34.994,666.666667,40.994,2537.5,45.994,908.333333,50.494,137.5
19.996,6479.166667,28.496,1904.166667,34.996,629.166667,40.996,2033.333333,45.996,950,50.496,187.5
19.998,5250,28.498,1679.166667,34.998,550,40.998,1691.666667,45.998,975,50.498,191.666667
20,6200,28.5,1937.5,35,641.666667,41,1991.666667,46,829.166667,50.5,154.166667
20.002,5300,28.502,2000,35.002,666.666667,41.002,2120.833333,46.002,995.833333,50.502,162.5
20.004,6145.833333,28.504,1762.5,35.004,666.666667,41.004,1745.833333,46.004,908.333333,50.504,179.166667
20.006,6262.5,28.506,2120.833333,35.006,708.333333,41.006,1508.333333,46.006,1133.333333,50.506,208.333333
20.008,6437.5,28.508,1912.5,35.008,600,41.008,1525,46.008,958.333333,50.508,195.833333
20.01,6475,28.51,2283.333333,35.01,583.333333,41.01,1741.666667,46.01,1141.666667,50.51,195.833333
20.012,6320.833333,28.512,2145.833333,35.012,595.833333,41.012,1604.166667,46.012,1204.166667,50.512,254.166667
20.014,7525,28.514,2533.333333,35.014,675,41.014,1283.333333,46.014,1133.333333,50.514,216.666667
20.016,6879.166667,28.516,2200,35.016,708.333333,41.016,1262.5,46.016,1116.666667,50.516,220.833333
20.018,7754.166667,28.518,2616.666667,35.018,654.166667,41.018,1516.666667,46.018,1200,50.518,229.166667
20.02,6275,28.52,2295.833333,35.02,741.666667,41.02,1191.666667,46.02,1175,50.52,220.833333
20.022,8587.5,28.522,2687.5,35.022,658.333333,41.022,1079.166667,46.022,1245.833333,50.522,216.666667
20.024,6600,28.524,2445.833333,35.024,687.5,41.024,1100,46.024,1379.166667,50.524,208.333333
20.026,9245.833333,28.526,2933.333333,35.026,650,41.026,1345.833333,46.026,1262.5,50.526,200
20.028,6891.666667,28.528,2641.666667,35.028,712.5,41.028,975,46.028,1266.666667,50.528,237.5
20.03,9183.333333,28.53,3229.166667,35.03,775,41.03,795.833333,46.03,1341.666667,50.53,200
20.032,7145.833333,28.532,2629.166667,35.032,733.333333,41.032,883.333333,46.032,1358.333333,50.532,237.5
20.034,9991.666667,28.534,3104.166667,35.034,595.833333,41.034,979.166667,46.034,1529.166667,50.534,245.833333
20.036,7708.333333,28.536,3041.666667,35.036,783.333333,41.036,925,46.036,1416.666667,50.536,225
20.038,10050,28.538,3625,35.038,825,41.038,783.333333,46.038,1516.666667,50.538,170.833333
20.04,8258.333333,28.54,3245.833333,35.04,850,41.04,654.166667,46.04,1495.833333,50.54,200
20.042,11037.5,28.542,3595.833333,35.042,862.5,41.042,775,46.042,1412.5,50.542,191.666667
20.044,8200,28.544,3641.666667,35.044,887.5,41.044,800,46.044,1375,50.544,250
20.046,10525,28.546,3600,35.046,820.833333,41.046,808.333333,46.046,1387.5,50.546,162.5
20.048,9716.666667,28.548,3829.166667,35.048,900,41.048,695.833333,46.048,1520.833333,50.548,245.833333
20.05,11845.83333,28.55,3954.166667,35.05,858.333333,41.05,629.166667,46.05,1429.166667,50.55,287.5
20.052,10237.5,28.552,4191.666667,35.052,950,41.052,650,46.052,1508.333333,50.552,262.5
20.054,10908.33333,28.554,4133.333333,35.054,854.166667,41.054,604.166667,46.054,1454.166667,50.554,304.166667
20.056,11458.33333,28.556,4612.5,35.056,966.666667,41.056,570.833333,46.056,1350,50.556,279.166667
20.058,12287.5,28.558,4316.666667,35.058,958.333333,41.058,641.666667,46.058,1479.166667,50.558,275
20.06,12720.83333,28.56,4750,35.06,1037.5,41.06,625,46.06,1437.5,50.56,254.166667
20.062,11300,28.562,4366.666667,35.062,1129.166667,41.062,550,46.062,1379.166667,50.562,283.333333
20.064,13666.66667,28.564,5425,35.064,841.666667,41.064,450,46.064,1354.166667,50.564,237.5
20.066,12654.16667,28.566,4666.666667,35.066,1116.666667,41.066,529.166667,46.066,1333.333333,50.566,262.5
20.068,14725,28.568,5525,35.068,916.666667,41.068,545.833333,46.068,1470.833333,50.568,287.5
20.07,12037.5,28.57,5141.666667,35.07,1104.166667,41.07,520.833333,46.07,1275,50.57,300
20.072,14970.83333,28.572,6104.166667,35.072,1129.166667,41.072,470.833333,46.072,1325,50.572,295.833333
20.074,13175,28.574,5620.833333,35.074,1175,41.074,541.666667,46.074,1358.333333,50.574,254.166667
20.076,17758.33333,28.576,6404.166667,35.076,1000,41.076,520.833333,46.076,1275,50.576,262.5
20.078,13470.83333,28.578,5645.833333,35.078,1275,41.078,475,46.078,1300,50.578,270.833333
20.08,17358.33333,28.58,6954.166667,35.08,1104.166667,41.08,516.666667,46.08,1358.333333,50.58,312.5
20.082,14670.83333,28.582,6450,35.082,1270.833333,41.082,495.833333,46.082,1120.833333,50.582,270.833333
20.084,20337.5,28.584,6987.5,35.084,1220.833333,41.084,445.833333,46.084,1133.333333,50.584,358.333333
20.086,15050,28.586,6341.666667,35.086,1370.833333,41.086,520.833333,46.086,1266.666667,50.586,275
20.088,19175,28.588,7541.666667,35.088,1170.833333,41.088,445.833333,46.088,1320.833333,50.588,316.666667
20.09,16716.66667,28.59,7875,35.09,1304.166667,41.09,466.666667,46.09,1133.333333,50.59,266.666667
20.092,22700,28.592,8050,35.092,1341.666667,41.092,425,46.092,1108.333333,50.592,345.833333
20.094,18208.33333,28.594,8054.166667,35.094,1408.333333,41.094,558.333333,46.094,1016.666667,50.594,325
20.096,21325,28.596,8716.666667,35.096,1362.5,41.096,454.166667,46.096,970.833333,50.596,325
20.098,19900,28.598,9079.166667,35.098,1479.166667,41.098,520.833333,46.098,1008.333333,50.598,295.833333
20.1,24695.83333,28.6,9095.833333,35.1,1345.833333,41.1,454.166667,46.1,995.833333,50.6,387.5
20.102,22891.66667,28.602,9525,35.102,1545.833333,41.102,579.166667,46.102,858.333333,50.602,354.166667
20.104,22466.66667,28.604,9625,35.104,1600,41.104,441.666667,46.104,791.666667,50.604,400
20.106,24133.33333,28.606,10962.5,35.106,1537.5,41.106,533.333333,46.106,920.833333,50.606,325
20.108,26579.16667,28.608,10162.5,35.108,1720.833333,41.108,512.5,46.108,812.5,50.608,420.833333
20.11,27991.66667,28.61,11225,35.11,1554.166667,41.11,537.5,46.11,879.166667,50.61,337.5
20.112,25341.66667,28.612,10400,35.112,1904.166667,41.112,504.166667,46.112,762.5,50.612,433.333333
20.114,28716.66667,28.614,12500,35.114,1641.666667,41.114,541.666667,46.114,716.666667,50.614,445.833333
20.116,27950,28.616,12145.83333,35.116,1820.833333,41.116,604.166667,46.116,641.666667,50.616,391.666667
20.118,35062.5,28.618,13191.66667,35.118,1883.333333,41.118,587.5,46.118,704.166667,50.618,420.833333
20.12,28416.66667,28.62,11987.5,35.12,2066.666667,41.12,475,46.12,766.666667,50.62,466.666667
20.122,33112.5,28.622,14254.16667,35.122,1804.166667,41.122,516.666667,46.122,612.5,50.622,508.333333
20.124,31562.5,28.624,13345.83333,35.124,2054.166667,41.124,458.333333,46.124,583.333333,50.624,504.166667
20.126,41108.33333,28.626,14458.33333,35.126,1925,41.126,583.333333,46.126,616.666667,50.626,537.5
20.128,33100,28.628,13225,35.128,2233.333333,41.128,595.833333,46.128,691.666667,50.628,612.5
20.13,38208.33333,28.63,15108.33333,35.13,2125,41.13,570.833333,46.13,591.666667,50.63,566.666667
20.132,36754.16667,28.632,15841.66667,35.132,2287.5,41.132,575,46.132,629.166667,50.632,591.666667
20.134,48891.66667,28.634,15637.5,35.134,2304.166667,41.134,670.833333,46.134,508.333333,50.634,525
20.136,40145.83333,28.636,15062.5,35.136,2250,41.136,687.5,46.136,570.833333,50.636,475
20.138,43087.5,28.638,16095.83333,35.138,2191.666667,41.138,662.5,46.138,487.5,50.638,504.166667
20.14,43058.33333,28.64,16979.16667,35.14,2858.333333,41.14,637.5,46.14,470.833333,50.64,612.5
20.142,55858.33333,28.642,17366.66667,35.142,2545.833333,41.142,608.333333,46.142,516.666667,50.642,604.166667
20.144,50029.16667,28.644,16237.5,35.144,2866.666667,41.144,716.666667,46.144,491.666667,50.644,687.5
20.146,48316.66667,28.646,16862.5,35.146,2825,41.146,654.166667,46.146,470.833333,50.646,666.666667
20.148,48995.83333,28.648,18087.5,35.148,3020.833333,41.148,666.666667,46.148,433.333333,50.648,779.166667
20.15,60754.16667,28.65,17533.33333,35.15,2825,41.15,712.5,46.15,412.5,50.65,729.166667
20.152,60454.16667,28.652,17925,35.152,3179.166667,41.152,908.333333,46.152,379.166667,50.652,762.5
20.154,53362.5,28.654,16458.33333,35.154,3050,41.154,695.833333,46.154,362.5,50.654,691.666667
20.156,55575,28.656,18595.83333,35.156,3120.833333,41.156,662.5,46.156,375,50.656,708.333333
20.158,63966.66667,28.658,16891.66667,35.158,3416.666667,41.158,791.666667,46.158,454.166667,50.658,800
20.16,69625,28.66,17750,35.16,3487.5,41.16,895.833333,46.16,341.666667,50.66,729.166667
20.162,56300,28.662,15770.83333,35.162,3800,41.162,820.833333,46.162,429.166667,50.662,862.5
20.164,58433.33333,28.664,17462.5,35.164,3408.333333,41.164,804.166667,46.164,391.666667,50.664,1037.5
20.166,62466.66667,28.666,17070.83333,35.166,3925,41.166,908.333333,46.166,337.5,50.666,1058.333333
20.168,73325,28.668,16479.16667,35.168,3970.833333,41.168,958.333333,46.168,395.833333,50.668,1025
20.17,55237.5,28.67,14037.5,35.17,4054.166667,41.17,887.5,46.17,304.166667,50.67,1133.333333
20.172,56554.16667,28.672,14695.83333,35.172,3912.5,41.172,933.333333,46.172,333.333333,50.672,1008.333333
20.174,58154.16667,28.674,15083.33333,35.174,4679.166667,41.174,904.166667,46.174,254.166667,50.674,1083.333333
20.176,70079.16667,28.676,15254.16667,35.176,4120.833333,41.176,1237.5,46.176,416.666667,50.676,1050
20.178,54200,28.678,12391.66667,35.178,4808.333333,41.178,1045.833333,46.178,320.833333,50.678,1141.666667
20.18,49991.66667,28.68,13254.16667,35.18,4370.833333,41.18,1025,46.18,320.833333,50.68,1133.333333
20.182,49400,28.682,13379.16667,35.182,5062.5,41.182,975,46.182,304.166667,50.682,1170.833333
20.184,60941.66667,28.684,13016.66667,35.184,4987.5,41.184,1145.833333,46.184,345.833333,50.684,1345.833333
20.186,48937.5,28.686,11129.16667,35.186,5529.166667,41.186,1158.333333,46.186,283.333333,50.686,1362.5
20.188,43800,28.688,10562.5,35.188,5108.333333,41.188,1075,46.188,337.5,50.688,1383.333333
20.19,40620.83333,28.69,11420.83333,35.19,5783.333333,41.19,1170.833333,46.19,287.5,50.69,1304.166667
20.192,48504.16667,28.692,11225,35.192,5658.333333,41.192,1304.166667,46.192,254.166667,50.692,1491.666667
20.194,42316.66667,28.694,9541.666667,35.194,5995.833333,41.194,1541.666667,46.194,287.5,50.694,1616.666667
20.196,34850,28.696,8654.166667,35.196,5825,41.196,1191.666667,46.196,295.833333,50.696,1695.833333
20.198,32275,28.698,9037.5,35.198,6462.5,41.198,1275,46.198,341.666667,50.698,1575
20.2,38016.66667,28.7,9141.666667,35.2,6420.833333,41.2,1433.333333,46.2,345.833333,50.7,1625
20.202,34941.66667,28.702,8045.833333,35.202,7366.666667,41.202,1650,46.202,366.666667,50.702,1741.666667
20.204,28050,28.704,6683.333333,35.204,6812.5,41.204,1475,46.204,287.5,50.704,1816.666667
20.206,25941.66667,28.706,7375,35.206,7300,41.206,1458.333333,46.206,395.833333,50.706,1804.166667
20.208,27737.5,28.708,7287.5,35.208,7716.666667,41.208,1458.333333,46.208,300,50.708,1979.166667
20.21,29304.16667,28.71,7004.166667,35.21,7854.166667,41.21,1766.666667,46.21,304.166667,50.71,2100
20.212,23112.5,28.712,5291.666667,35.212,8445.833333,41.212,1591.666667,46.212,345.833333,50.712,1995.833333
20.214,22083.33333,28.714,6262.5,35.214,8016.666667,41.214,1566.666667,46.214,366.666667,50.714,2154.166667
20.216,21687.5,28.716,6029.166667,35.216,9120.833333,41.216,1520.833333,46.216,279.166667,50.716,2220.833333
20.218,25220.83333,28.718,6004.166667,35.218,8983.333333,41.218,1841.666667,46.218,312.5,50.718,2387.5
20.22,18975,28.72,4637.5,35.22,10095.83333,41.22,1620.833333,46.22,254.166667,50.72,2308.333333
20.222,19866.66667,28.722,5462.5,35.222,9604.166667,41.222,1487.5,46.222,283.333333,50.722,2416.666667
20.224,18854.16667,28.724,4929.166667,35.224,10466.66667,41.224,1654.166667,46.224,325,50.724,2595.833333
20.226,22754.16667,28.726,5433.333333,35.226,10466.66667,41.226,1883.333333,46.226,287.5,50.726,2600
20.228,17712.5,28.728,4604.166667,35.228,11750,41.228,1654.166667,46.228,354.166667,50.728,2600
20.23,19120.83333,28.73,4820.833333,35.23,10841.66667,41.23,1625,46.23,395.833333,50.73,2670.833333
20.232,17308.33333,28.732,4729.166667,35.232,12320.83333,41.232,1600,46.232,254.166667,50.732,2783.333333
20.234,22108.33333,28.734,4845.833333,35.234,11662.5,41.234,1733.333333,46.234,329.166667,50.734,3079.166667
20.236,17733.33333,28.736,4200,35.236,13333.33333,41.236,1641.666667,46.236,341.666667,50.736,2670.833333
20.238,19466.66667,28.738,4712.5,35.238,12691.66667,41.238,1408.333333,46.238,308.333333,50.738,2991.666667
20.24,18841.66667,28.74,4625,35.24,14245.83333,41.24,1345.833333,46.24,329.166667,50.74,3154.166667
20.242,22245.83333,28.742,4745.833333,35.242,13812.5,41.242,1666.666667,46.242,312.5,50.742,3208.333333
20.244,20358.33333,28.744,4050,35.244,15416.66667,41.244,1595.833333,46.244,333.333333,50.744,3287.5
20.246,20008.33333,28.746,4491.666667,35.246,14837.5,41.246,1495.833333,46.246,341.666667,50.746,3045.833333
20.248,19912.5,28.748,4620.833333,35.248,15937.5,41.248,1216.666667,46.248,354.166667,50.748,3329.166667
20.25,24154.16667,28.75,4412.5,35.25,16675,41.25,1412.5,46.25,366.666667,50.75,3250
20.252,23512.5,28.752,4504.166667,35.252,17516.66667,41.252,1591.666667,46.252,408.333333,50.752,3491.666667
20.254,21512.5,28.754,4162.5,35.254,17812.5,41.254,1420.833333,46.254,379.166667,50.754,3425
20.256,21983.33333,28.756,4808.333333,35.256,17941.66667,41.256,1120.833333,46.256,387.5,50.756,3262.5
20.258,25166.66667,28.758,4370.833333,35.258,18950,41.258,1225,46.258,375,50.758,3400
20.26,27487.5,28.76,4745.833333,35.26,19708.33333,41.26,1245.833333,46.26,412.5,50.76,3362.5
20.262,23045.83333,28.762,4537.5,35.262,19862.5,41.262,1075,46.262,383.333333,50.762,3208.333333
20.264,25383.33333,28.764,5245.833333,35.264,20412.5,41.264,904.166667,46.264,445.833333,50.764,3529.166667
20.266,27858.33333,28.766,4608.333333,35.266,20733.33333,41.266,933.333333,46.266,400,50.766,3416.666667
20.268,32237.5,28.768,5141.666667,35.268,21175,41.268,1100,46.268,483.333333,50.768,3345.833333
20.27,26470.83333,28.77,4695.833333,35.27,22691.66667,41.27,912.5,46.27,387.5,50.77,2995.833333
20.272,28362.5,28.772,5616.666667,35.272,21995.83333,41.272,804.166667,46.272,445.833333,50.772,3275
20.274,30233.33333,28.774,5570.833333,35.274,22883.33333,41.274,804.166667,46.274,470.833333,50.774,3304.166667
20.276,36395.83333,28.776,5720.833333,35.276,23025,41.276,937.5,46.276,504.166667,50.776,2983.333333
20.278,29970.83333,28.778,5191.666667,35.278,24762.5,41.278,729.166667,46.278,475,50.778,3125
