noise,a_ka1,b_ka2,c_ka2,2theta,FWHM,thetas,intensity
,,,,,,19.614,2.609993177048996e-30
,,,,,,19.616,4.650849354800966e-30
,,,,,,19.618,8.26998679521704e-30
,,,,,,19.62,1.4674286795291203e-29
,,,,,,19.622,2.5982972419832075e-29
,,,,,,19.624000000000002,4.590926131622433e-29
,,,,,,19.625999999999998,8.094525968349179e-29
,,,,,,19.628,1.4241711354300837e-28
,,,,,,19.63,2.5004177957370616e-28
,,,,,,19.632,4.380691054910233e-28
,,,,,,19.634,7.658651605422328e-28
,,,,,,19.636,1.3361082469566887e-27
,,,,,,19.637999999999998,2.3260048637595074e-27
,,,,,,19.64,4.040724449310985e-27
,,,,,,19.642,7.004667024609382e-27
,,,,,,19.644000000000002,1.2117008104860759e-26
,,,,,,19.646,2.091620763429726e-26
,,,,,,19.648,3.602882787450324e-26
,,,,,,19.65,6.192941328311695e-26
,,,,,,19.652,1.0622419306852221e-25
,,,,,,19.654,1.818149365853392e-25
,,,,,,19.656,3.1053840640171643e-25
,,,,,,19.658,5.292741997833644e-25
,,,,,,19.66,9.001725626408098e-25
,,,,,,19.662,1.5277435602033241e-24
,,,,,,19.664,2.5873476992679217e-24
,,,,,,19.666,4.37259014278705e-24
,,,,,,19.668,7.373987393204917e-24
,,,,,,19.67,1.240925340425546e-23
,,,,,,19.672,2.083860097183878e-23
,,,,,,19.674,3.491974849766505e-23
,,,,,,19.676,5.839199300814466e-23
,,,,,,19.678,9.743503223817997e-23
,,,,,,19.68,1.6223950431266725e-22
,,,,,,19.682000000000002,2.695738314939915e-22
,,,,,,19.684,4.469701236516644e-22
,,,,,,19.686,7.39535287787978e-22
,,,,,,19.688,1.2210092425824937e-21
,,,,,,19.69,2.0116788231635825e-21
,,,,,,19.692,3.3073334242668215e-21
,,,,,,19.694000000000003,5.4259646338869655e-21
,,,,,,19.695999999999998,8.882916517142402e-21
,,,,,,19.698,1.4511551433318412e-20
,,,,,,19.7,2.3656568772907898e-20
,,,,,,19.702,3.84830339843657e-20
,,,,,,19.704,6.246927968625183e-20
,,,,,,19.706,1.0119133727084481e-19
,,,,,,19.708,1.6356855434371112e-19
,,,,,,19.71,2.6383714474407106e-19
,,,,,,19.712,4.246701195955811e-19
,,,,,,19.714000000000002,6.820985300557636e-19
,,,,,,19.715999999999998,1.0932567457969151e-18
,,,,,,19.718,1.748545190558661e-18
,,,,,,19.72,2.7906874493576868e-18
,,,,,,19.722,4.4445232303723745e-18
,,,,,,19.724,7.063481382078904e-18
,,,,,,19.726,1.1201909820590229e-17
,,,,,,19.727999999999998,1.7727397480696134e-17
,,,,,,19.73,2.7994810746986834e-17
,,,,,,19.732,4.4115350320738273e-17
,,,,,,19.734,6.937157771933939e-17
,,,,,,19.736,1.0885617106860966e-16
,,,,,,19.738,1.7045281573889502e-16
,,,,,,19.74,2.6633911257575684e-16
,,,,,,19.742,4.152841539218207e-16
,,,,,,19.744,6.461530737363089e-16
,,,,,,19.746,1.0032406300619193e-15
,,,,,,19.748,1.554370169456369e-15
,,,,,,19.75,2.403164150212427e-15
,,,,,,19.752,3.707593084571736e-15
,,,,,,19.754,5.707952274624644e-15
,,,,,,19.756,8.768963170612527e-15
,,,,,,19.758,1.344298772015077e-14
,,,,,,19.76,2.0564729474196956e-14
,,,,,,19.762,3.1392784785871144e-14
,,,,,,19.764,4.7820743896221855e-14
,,,,,,19.766,7.269130332999488e-14
,,,,,,19.768,1.1026259942648933e-13
,,,,,,19.77,1.6689896395576228e-13
,,,,,,19.772000000000002,2.520917875758337e-13
,,,,,,19.774,3.79964828517415e-13
,,,,,,19.776,5.714888231318924e-13
,,,,,,19.778,8.57732225942741e-13
,,,,,,19.78,1.2846220035601894e-12
,,,,,,19.782,1.919900089154012e-12
,,,,,,19.784000000000002,2.8632649966714294e-12
,,,,,,19.785999999999998,4.2611233121596194e-12
,,,,,,19.788,6.3279975702112365e-12
,,,,,,19.79,9.377523218275169e-12
,,,,,,19.792,1.3867227342429556e-11
,,,,,,19.794,2.0463068873645393e-11
,,,,,,19.796,3.013224843554989e-11
,,,,,,19.798,4.4276364694840945e-11
,,,,,,19.8,6.492201871662236e-11
,,,,,,19.802,9.499302507591155e-11
,,,,,,19.804000000000002,1.3869827626613276e-10
,,,,,,19.805999999999997,2.0208312649033938e-10
,,,,,,19.808,2.9381142805244187e-10
,,,,,,19.81,4.2627214932689623e-10
,,,,,,19.812,6.171416772718078e-10
,,,,,,19.814,8.915843512045127e-10
,,,,,,19.816,1.2853447887130334e-09
,,,,,,19.817999999999998,1.8490833496061773e-09
,,,,,,19.82,2.654440395195802e-09
,,,,,,19.822,3.802499019332499e-09
,,,,,,19.824,5.435567417286521e-09
,,,,,,19.826,7.75354489018832e-09
,,,,,,19.828,1.1036601650887652e-08
,,,,,,19.83,1.5676534865247374e-08
,,,,,,19.832,2.2220018733657543e-08
,,,,,,19.834,3.14281206620534e-08
,,,,,,19.836,4.435800913333293e-08
,,,,,,19.838,6.24748645437587e-08
,,,,,,19.84,8.78047970423443e-08
,,,,,,19.842,1.2314330537623258e-07
,,,,,,19.844,1.7233877947277637e-07
,,,,,,19.846,2.4067715115063417e-07
,,,,,,19.848,3.3540254566474015e-07
,,,,,,19.85,4.66420349341436e-07
,,,,,,19.852,6.472443503955344e-07
,,,,,,19.854,8.962696487368492e-07
,,,,,,19.855999999999998,1.2384793057950894e-06
,,,,,,19.858,1.7077270661132145e-06
,,,,,,19.86,2.3497832962117636e-06
,,,,,,19.862000000000002,3.226389575528316e-06
,,,,,,19.864,4.420642985758579e-06
,,,,,,19.866,6.044128959652873e-06
,,,,,,19.868,8.246347741635766e-06
,,,,,,19.87,1.1227141865148822e-05
,,,,,,19.872,1.525304034938559e-05
,,,,,,19.874000000000002,2.0678701820080635e-05
,,,,,,19.875999999999998,2.7974978773620512e-05
,,,,,,19.878,3.776555778792452e-05
,,,,,,19.88,5.0874679275939074e-05
,,,,,,19.882,6.83891346120958e-05
,,,,,,19.884,9.173861415238195e-05
,,,,,,19.886,0.00012279958104992697
,,,,,,19.887999999999998,0.00016402922695530782
,,,,,,19.89,0.00021863779267913307
,,,,,,19.892,0.0002908096898454271
,,,,,,19.894000000000002,0.000385986535515384
,,,,,,19.896,0.0005112285277004894
,,,,,,19.898,0.000675674686165205
,,,,,,19.9,0.00089112752805508
,,,,,,19.902,0.0011727939420625615
,,,,,,19.904,0.0015402216057922356
,,,,,,19.906,0.0020184795396959647
,,,,,,19.908,0.0026396426379104113
,,,,,,19.91,0.003444653648731846
,,,,,,19.912,0.0044856525465923735
,,,,,,19.914,0.005828883066783745
,,,,,,19.916,0.0075583099682905545
,,,,,,19.918,0.009780109042913342
,,,,,,19.92,0.012628225792838305
,,,,,,19.922,0.01627123895407326
,,,,,,19.924,0.02092081266522367
,,,,,,19.926,0.02684207720842092
,,,,,,19.928,0.03436634415042978
,,,,,,19.93,0.04390663878779278
,,,,,,19.932000000000002,0.05597662258774594
,,,,,,19.934,0.07121358248463155
,,,,,,19.936,0.0904062842386829
,,,,,,19.938,0.11452862549852154
,,,,,,19.94,0.1447801827429609
,,,,,,19.942,0.18263492698766576
,,,,,,19.944000000000003,0.2298995881469294
,,,,,,19.945999999999998,0.2887833793389162
,,,,,,19.948,0.36198105226225785
,,,,,,19.95,0.45277154493106553
,,,,,,19.952,0.5651348052349564
,,,,,,19.954,0.7038897292959382
,,,,,,19.956,0.8748565433655512
,,,,,,19.958,1.0850473823114917
,,,,,,19.96,1.3428892761966011
,,,,,,19.962,1.6584842476809276
,,,,,,19.964000000000002,2.0439117445736463
,,,,,,19.965999999999998,2.513579180023146
,,,,,,19.968,3.084626922381169
,,,,,,19.97,3.777394660526095
,,,,,,19.972,4.6159566596060415
,,,,,,19.974,5.628734005231018
,,,,,,19.976,6.849192497792072
,,,,,,19.977999999999998,8.31663538616905
,,,,,,19.98,10.07710060280533
,,,,,,19.982,12.184372557656532
,,,,,,19.984,14.701118842025666
,,,,,,19.986,17.700162356270607
,,,,,,19.988,21.26589937727203
,,,,,,19.99,25.49587388766323
,,,,,,19.992,30.50251806349834
,,,,,,19.994,36.41506812090737
,,,,,,19.996,43.38166371587064
,,,,,,19.998,51.571637732544914
,,,,,,20.0,61.178001544506216
,,,,,,20.002,72.42012864919177
,,,,,,20.004,85.54663692039037
,,,,,,20.006,100.83846656396021
,,,,,,20.008,118.61214716817665
,,,,,,20.01,139.22324298934225
,,,,,,20.012,163.06996079425232
,,,,,,20.014,190.59689918968354
,,,,,,20.016,222.29891241395103
,,,,,,20.018,258.7250550752034
,,,,,,20.02,300.48256733170984
,,,,,,20.022000000000002,348.24085258588343
,,,,,,20.024,402.7353919781731
,,,,,,20.026,464.77153193176326
,,,,,,20.028,535.2280728221895
,,,,,,20.03,615.0605786897839
,,,,,,20.032,705.3043199322625
,,,,,,20.034000000000002,807.0767533140046
,,,,,,20.035999999999998,921.5794366028297
,,,,,,20.038,1050.0992689530876
,,,,,,20.04,1194.008942999568
,,,,,,20.042,1354.7664908300765
,,,,,,20.044,1533.9138037564474
,,,,,,20.046,1733.0740054538003
,,,,,,20.048,1953.9475597737053
,,,,,,20.05,2198.306998674817
,,,,,,20.052,2467.9901624375457
,,,,,,20.054000000000002,2764.8918538844646
,,,,,,20.055999999999997,3090.953820830833
,,,,,,20.058,3448.152996645639
,,,,,,20.06,3838.4879475546586
,,,,,,20.062,4263.963497345125
,,,,,,20.064,4726.573525157229
,,,,,,20.066,5228.281960156949
,,,,,,20.067999999999998,5771.002027643625
,,,,,,20.07,6356.573834417324
,,,,,,20.072,6986.740416484601
,,,,,,20.074,7663.122409036893
,,,,,,20.076,8387.191536393442
,,,,,,20.078,9160.243157787409
,,,,,,20.08,9983.368142528496
,,,,,,20.082,10857.424384646338
,,,,,,20.084,11783.008301563203
,,,,,,20.086,12760.426692952191
,,,,,,20.088,13789.669363643265
,,,,,,20.09,14870.382937546234
,,,,,,20.092,16001.846307075743
,,,,,,20.094,17182.948173651705
,,,,,,20.096,18412.1671389261
,,,,,,20.098,19687.554802669223
,,,,,,20.1,21006.722311187743
,,,,,,20.102,22366.83077953797
,,,,,,20.104,23764.585981257667
,,,,,,20.105999999999998,25196.237660799805
,,,,,,20.108,26657.583776684845
,,,,,,20.11,28143.97992764494
,,,,,,20.112000000000002,29650.3541505601
,,,,,,20.114,31171.227208219323
,,,,,,20.116,32700.738408286405
,,,,,,20.118,34232.67691290787
,,,,,,20.12,35760.518413052094
,,,,,,20.122,37277.46695393406
,,,,,,20.124000000000002,38776.50160970423
,,,,,,20.125999999999998,40250.427618300324
,,,,,,20.128,41691.93150320742
,,,,,,20.13,43093.63962892191
,,,,,,20.132,44448.179563780715
,,,,,,20.134,45748.243558170325
,,,,,,20.136,46986.65339051721
,,,,,,20.137999999999998,48156.42578845025
,,,,,,20.14,49250.83759997871
,,,,,,20.142,50263.48987000553
,,,,,,20.144000000000002,51188.3699720404
,,,,,,20.146,52019.910953793435
,,,,,,20.148,52753.04727891183
,,,,,,20.15,53383.266184949665
,,,,,,20.152,53906.65392965949
,,,,,,20.154,54319.93626282277
,,,,,,20.156,54620.51253823713
,,,,,,20.158,54806.482968692
,,,,,,20.16,54876.668624350445
,,,,,,20.162,54830.62388002331
,,,,,,20.164,54668.6411274719
,,,,,,20.166,54391.74768303287
,,,,,,20.168,54001.69493631361
,,,,,,20.17,53500.93990031777
,,,,,,20.172,52892.61943491204
,,,,,,20.174,52180.51752193723
,,,,,,20.176,51369.02606956894
,,,,,,20.178,50463.09981381926
,,,,,,20.18,49468.20596484816
,,,,,,20.182000000000002,48390.26931351354
,,,,,,20.184,47235.61356841025
,,,,,,20.186,46010.89973443436
,,,,,,20.188,44723.06237051236
,,,,,,20.19,43379.24457597873
,,,,,,20.192,41986.73255259505
,,,,,,20.194000000000003,40552.890572525765
,,,,,,20.195999999999998,39085.09715270566
,,,,,,20.198,37590.68319346543
,,,,,,20.2,36076.87278583761
,,,,,,20.202,34550.727328182824
,,,,,,20.204,33019.09352116974
,,,,,,20.206,31488.555731367847
,,,,,,20.208,29965.39313036913
,,,,,,20.21,28455.541929519557
,,,,,,20.212,26964.562942251458
,,,,,,20.214000000000002,25497.614618013744
,,,,,,20.215999999999998,24059.431605869562
,,,,,,20.218,22654.3088229913
,,,,,,20.22,21286.090925562385
,,,,,,20.222,19958.16700732345
,,,,,,20.224,18673.470286157823
,,,,,,20.226,17434.482481537812
,,,,,,20.227999999999998,16243.242536773234
,,,,,,20.23,15101.359299583577
,,,,,,20.232,14010.027743178285
,,,,,,20.234,12970.048287471784
,,,,,,20.236,11981.848766370327
,,,,,,20.238,11045.508581552425
,,,,,,20.24,10160.784585740152
,,,,,,20.242,9327.138248098425
,,,,,,20.244,8543.763670701308
,,,,,,20.246,7809.616046941334
,,,,,,20.248,7123.440179667172
,,,,,,20.25,6483.798707640326
,,,,,,20.252,5889.099722856136
,,,,,,20.254,5337.623497472705
,,,,,,20.256,4827.54807659303
,,,,,,20.258,4356.9735312541225
,,,,,,20.26,3923.944703928266
,,,,,,20.262,3526.4723158937186
,,,,,,20.264,3162.552341479311
,,,,,,20.266,2830.1835879060204
,,,,,,20.268,2527.38345075962
,,,,,,20.27,2252.201843796457
,,,,,,20.272000000000002,2002.7333274837433
,,,,,,20.274,1777.1274833249752
,,,,,,20.276,1573.597600450387
,,,,,,20.278,1390.4277572592566
,,,,,,20.28,1225.9783940399914
,,,,,,20.282,1078.6904826559437
,,,,,,20.284000000000002,947.0884066760784
,,,,,,20.285999999999998,829.7816699910658
,,,,,,20.288,725.4655541639058
,,,,,,20.29,632.9208448340495
,,,,,,20.292,551.0127456094643
,,,,,,20.294,478.68909439298176
,,,,,,20.296,414.9779921878603
,,,,,,20.298,358.98494843594773
,,,,,,20.3,309.889640066016
,,,,,,20.302,266.9423739327199
,,,,,,20.304000000000002,229.4603344070147
,,,,,,20.305999999999997,196.8236897459867
,,,,,,20.308,168.47162268252924
,,,,,,20.31,143.8983426031377
