noise,h,x0,ganma,sigma,2theta,FWHM,thetas,intensity
92.20639828181002,3248.013357267968,50.75801112722183,0.038645612138147566,0.014805204870596902,50.75801112722183,0.23147126809791274,49.5,3.9881651815845154
,,,,,,,49.501999999999995,4.000880944773953
,,,,,,,49.504,4.013657626310778
,,,,,,,49.506,4.02649561599219
,,,,,,,49.508,4.039395306738551
,,,,,,,49.51,4.052357094623351
,,,,,,,49.512,4.065381378903822
,,,,,,,49.513999999999996,4.07846856205138
,,,,,,,49.516000000000005,4.091619049783142
,,,,,,,49.518,4.1048332510928285
,,,,,,,49.52,4.118111578283232
,,,,,,,49.522,4.13145444699784
,,,,,,,49.523999999999994,4.144862276253745
,,,,,,,49.526,4.15833548847447
,,,,,,,49.528,4.171874509522917
,,,,,,,49.53,4.185479768735667
,,,,,,,49.532,4.1991516989564435
,,,,,,,49.534,4.212890736571012
,,,,,,,49.536,4.226697321541651
,,,,,,,49.538000000000004,4.240571897442622
,,,,,,,49.54,4.25451491149568
,,,,,,,49.542,4.2685268146063695
,,,,,,,49.544,4.282608061400099
,,,,,,,49.54600000000001,4.29675911025954
,,,,,,,49.548,4.31098042336131
,,,,,,,49.55,4.325272466714407
,,,,,,,49.552,4.339635710198028
,,,,,,,49.553999999999995,4.35407062760013
,,,,,,,49.556000000000004,4.368577696656924
,,,,,,,49.558,4.383157399091802
,,,,,,,49.56,4.397810220656068
,,,,,,,49.562,4.412536651168814
,,,,,,,49.56399999999999,4.427337184558276
,,,,,,,49.566,4.442212318903176
,,,,,,,49.568000000000005,4.457162556474329
,,,,,,,49.57,4.472188403777488
,,,,,,,49.571999999999996,4.487290371596165
,,,,,,,49.574,4.502468975035008
,,,,,,,49.576,4.517724733563639
,,,,,,,49.578,4.533058171061289
,,,,,,,49.58,4.548469815861686
,,,,,,,49.582,4.563960200798805
,,,,,,,49.583999999999996,4.57952986325258
,,,,,,,49.586000000000006,4.595179345196013
,,,,,,,49.588,4.61090919324171
,,,,,,,49.59,4.626719958690416
,,,,,,,49.592,4.642612197578678
,,,,,,,49.593999999999994,4.658586470728202
,,,,,,,49.596000000000004,4.674643343795254
,,,,,,,49.598,4.690783387320361
,,,,,,,49.6,4.707007176779764
,,,,,,,49.602,4.7233152926360535
,,,,,,,49.604,4.739708320390643
,,,,,,,49.606,4.756186850635943
,,,,,,,49.608000000000004,4.772751479108819
,,,,,,,49.61,4.789402806744345
,,,,,,,49.611999999999995,4.806141439730512
,,,,,,,49.614,4.822967989563324
,,,,,,,49.61600000000001,4.8398830731026115
,,,,,,,49.618,4.856887312628471
,,,,,,,49.62,4.873981335899023
,,,,,,,49.622,4.891165776208022
,,,,,,,49.623999999999995,4.90844127244342
,,,,,,,49.626000000000005,4.925808469147266
,,,,,,,49.628,4.943268016575146
,,,,,,,49.63,4.960820570757922
,,,,,,,49.632,4.978466793562668
,,,,,,,49.63399999999999,4.9962073527555875
,,,,,,,49.636,5.014042922065117
,,,,,,,49.638000000000005,5.031974181245537
,,,,,,,49.64,5.050001816142288
,,,,,,,49.641999999999996,5.068126518757461
,,,,,,,49.644,5.0863489873161996
,,,,,,,49.646,5.1046699263338375
,,,,,,,49.648,5.123090046684229
,,,,,,,49.65,5.141610065668639
,,,,,,,49.652,5.160230707085855
,,,,,,,49.653999999999996,5.178952701302501
,,,,,,,49.656000000000006,5.197776785325302
,,,,,,,49.658,5.216703702872847
,,,,,,,49.66,5.2357342044499795
,,,,,,,49.662,5.2548690474217645
,,,,,,,49.663999999999994,5.274108996088749
,,,,,,,49.666000000000004,5.2934548217638895
,,,,,,,49.668,5.312907302849072
,,,,,,,49.67,5.332467224914423
,,,,,,,49.672,5.35213538077686
,,,,,,,49.674,5.371912570581075
,,,,,,,49.676,5.391799601880513
,,,,,,,49.678000000000004,5.411797289720112
,,,,,,,49.68,5.431906456719746
,,,,,,,49.681999999999995,5.452127933159073
,,,,,,,49.684,5.472462557063171
,,,,,,,49.68600000000001,5.492911174289337
,,,,,,,49.688,5.513474638614953
,,,,,,,49.69,5.534153811827264
,,,,,,,49.692,5.5549495638132775
,,,,,,,49.693999999999996,5.575862772651163
,,,,,,,49.696000000000005,5.5968943247035945
,,,,,,,49.698,5.618045114710839
,,,,,,,49.7,5.639316045887024
,,,,,,,49.702,5.6607080300157335
,,,,,,,49.70399999999999,5.682221987548386
,,,,,,,49.706,5.703858847703165
,,,,,,,49.708,5.72561954856488
,,,,,,,49.71,5.7475050371877225
,,,,,,,49.711999999999996,5.769516269697452
,,,,,,,49.714,5.79165421139659
,,,,,,,49.716,5.81391983686978
,,,,,,,49.718,5.836314130091445
,,,,,,,49.72,5.858838084534406
,,,,,,,49.722,5.8814927032804665
,,,,,,,49.724,5.904278999131608
,,,,,,,49.726000000000006,5.927197994723996
,,,,,,,49.728,5.950250722641821
,,,,,,,49.73,5.973438225534734
,,,,,,,49.732,5.996761556235282
,,,,,,,49.733999999999995,6.020221777878315
,,,,,,,49.736000000000004,6.043819964022894
,,,,,,,49.738,6.067557198774191
,,,,,,,49.74,6.091434576909279
,,,,,,,49.742,6.115453204002423
,,,,,,,49.744,6.139614196553927
,,,,,,,49.746,6.163918682119372
,,,,,,,49.748000000000005,6.1883677994416235
,,,,,,,49.75,6.212962698584123
,,,,,,,49.751999999999995,6.237704541066511
,,,,,,,49.754,6.262594500001676
,,,,,,,49.756,6.287633760234754
,,,,,,,49.758,6.312823518484488
,,,,,,,49.76,6.33816498348616
,,,,,,,49.762,6.363659376137058
,,,,,,,49.763999999999996,6.389307929643004
,,,,,,,49.766000000000005,6.415111889668418
,,,,,,,49.768,6.441072514486596
,,,,,,,49.77,6.467191075134472
,,,,,,,49.772,6.4934688555672455
,,,,,,,49.773999999999994,6.519907152817007
,,,,,,,49.776,6.54650727715275
,,,,,,,49.778,6.573270552242166
,,,,,,,49.78,6.600198315317675
,,,,,,,49.782,6.627291917342456
,,,,,,,49.784,6.65455272318089
,,,,,,,49.786,6.6819821117699005
,,,,,,,49.788000000000004,6.709581476293881
,,,,,,,49.79,6.737352224361506
,,,,,,,49.792,6.7652957781857905
,,,,,,,49.794,6.793413574765601
