noise,h,x0,ganma,sigma,2theta,FWHM,thetas,intensity
126.0345166702581,2799.1006525843827,40.96145544053631,0.04115376319040444,0.009460845265660135,40.96145544053631,0.19809881653716035,40.0,5.806667474129471
,,,,,,,40.001999999999995,5.830878446950293
,,,,,,,40.004,5.8552411104700015
,,,,,,,40.006,5.879756734135963
,,,,,,,40.008,5.904426600698679
,,,,,,,40.01,5.929252006379171
,,,,,,,40.012,5.954234261039411
,,,,,,,40.014,5.979374688354344
,,,,,,,40.016,6.004674625987264
,,,,,,,40.018,6.030135425767798
,,,,,,,40.02,6.055758453871706
,,,,,,,40.022,6.0815450910041955
,,,,,,,40.024,6.107496732585942
,,,,,,,40.025999999999996,6.133614788940986
,,,,,,,40.028,6.1599006854888305
,,,,,,,40.03,6.1863558629380355
,,,,,,,40.032,6.212981777483611
,,,,,,,40.034,6.239779901007469
,,,,,,,40.036,6.266751721280971
,,,,,,,40.038000000000004,6.29389874217153
,,,,,,,40.04,6.321222483851776
,,,,,,,40.042,6.348724483012482
,,,,,,,40.044000000000004,6.376406293077716
,,,,,,,40.046,6.404269484424233
,,,,,,,40.048,6.432315644604165
,,,,,,,40.05,6.460546378570147
,,,,,,,40.052,6.488963308905433
,,,,,,,40.054,6.517568076056004
,,,,,,,40.056,6.546362338567291
,,,,,,,40.058,6.575347773324562
,,,,,,,40.06,6.604526075796112
,,,,,,,40.062,6.633898960281143
,,,,,,,40.064,6.663468160161552
,,,,,,,40.066,6.693235428156643
,,,,,,,40.068000000000005,6.723202536582912
,,,,,,,40.07,6.753371277617285
,,,,,,,40.071999999999996,6.783743463564978
,,,,,,,40.074,6.814320927131088
,,,,,,,40.076,6.845105521696435
,,,,,,,40.078,6.876099121598325
,,,,,,,40.08,6.9073036224152125
,,,,,,,40.082,6.938720941256556
,,,,,,,40.084,6.970353017056178
,,,,,,,40.086,7.002201810871291
,,,,,,,40.088,7.034269306186345
,,,,,,,40.09,7.066557509220702
,,,,,,,40.092,7.099068449242283
,,,,,,,40.094,7.131804178886276
,,,,,,,40.096,7.164766774477832
,,,,,,,40.098,7.197958336361735
,,,,,,,40.1,7.231380989235625
,,,,,,,40.102,7.2650368824898734
,,,,,,,40.104,7.298928190552973
,,,,,,,40.106,7.33305711324146
,,,,,,,40.108000000000004,7.367425876116831
,,,,,,,40.11,7.4020367308475326
,,,,,,,40.111999999999995,7.43689195557756
,,,,,,,40.114000000000004,7.471993855300606
,,,,,,,40.116,7.507344762239674
,,,,,,,40.118,7.5429470362354545
,,,,,,,40.12,7.5788030651380165
,,,,,,,40.122,7.61491526520771
,,,,,,,40.124,7.6512860815206265
,,,,,,,40.126,7.687917988382237
,,,,,,,40.128,7.724813489747874
,,,,,,,40.13,7.761975119649151
,,,,,,,40.132,7.799405442628732
,,,,,,,40.134,7.8371070541824475
,,,,,,,40.135999999999996,7.875082581207543
,,,,,,,40.138000000000005,7.9133346824607145
,,,,,,,40.14,7.951866049021046
,,,,,,,40.141999999999996,7.990679404764275
,,,,,,,40.144,8.02977750684243
,,,,,,,40.146,8.069163146172482
,,,,,,,40.148,8.108839147933944
,,,,,,,40.15,8.148808372074365
,,,,,,,40.152,8.189073713824383
,,,,,,,40.154,8.229638104220232
,,,,,,,40.156,8.270504510636659
,,,,,,,40.158,8.31167593732905
,,,,,,,40.16,8.35315542598358
,,,,,,,40.162,8.394946056279164
,,,,,,,40.164,8.437050946457044
,,,,,,,40.166,8.479473253901835
,,,,,,,40.168,8.522216175732844
,,,,,,,40.17,8.565282949404429
,,,,,,,40.172,8.608676853318359
,,,,,,,40.174,8.652401207447022
,,,,,,,40.176,8.69645937396638
,,,,,,,40.178000000000004,8.740854757901653
,,,,,,,40.18,8.78559080778372
,,,,,,,40.181999999999995,8.83067101631799
,,,,,,,40.184,8.876098921064521
,,,,,,,40.186,8.921878105130393
,,,,,,,40.188,8.968012197875373
,,,,,,,40.19,9.014504875629523
,,,,,,,40.192,9.061359862424874
,,,,,,,40.194,9.108580930738707
,,,,,,,40.196,9.15617190225188
,,,,,,,40.198,9.204136648621095
,,,,,,,40.2,9.252479092263723
,,,,,,,40.202,9.301203207158643
,,,,,,,40.204,9.350313019661824
,,,,,,,40.205999999999996,9.39981260933525
,,,,,,,40.208,9.449706109793823
,,,,,,,40.21,9.49999770956536
,,,,,,,40.211999999999996,9.550691652968409
,,,,,,,40.214,9.601792241006388
,,,,,,,40.216,9.653303832276952
,,,,,,,40.218,9.70523084390016
,,,,,,,40.22,9.757577752463066
,,,,,,,40.222,9.810349094983236
