noise,a_ka1,b_ka2,c_ka2,2theta,FWHM,thetas,intensity
153.6369313395907,865.2846361484129,28.649422991062494,0.0486692246672138,28.649422991062494,0.06746987171623557,27.5,31.82253336073445
,,,,,,27.502,31.933381388751474
,,,,,,27.504,32.04480928212796
,,,,,,27.506,32.15682109015759
,,,,,,27.508000000000003,32.26942089752272
,,,,,,27.51,32.38261282466441
,,,,,,27.511999999999997,32.49640102815967
,,,,,,27.514,32.610789701102455
,,,,,,27.516,32.72578307348725
,,,,,,27.518,32.8413854126015
,,,,,,27.52,32.95760102341864
,,,,,,27.522,33.07443424899959
,,,,,,27.524,33.191889470896804
,,,,,,27.526,33.30997110956367
,,,,,,27.528000000000002,33.42868362477073
,,,,,,27.53,33.54803151602431
,,,,,,27.531999999999996,33.66801932299301
,,,,,,27.534000000000002,33.78865162593898
,,,,,,27.535999999999998,33.90993304615081
,,,,,,27.538,34.0318682463898
,,,,,,27.54,34.1544619313328
,,,,,,27.541999999999998,34.27771884802764
,,,,,,27.544,34.401643786350704
,,,,,,27.546,34.526241579470465
,,,,,,27.548000000000002,34.651517104319204
,,,,,,27.55,34.777475282067265
,,,,,,27.552,34.9041210786068
,,,,,,27.554000000000002,35.03145950503933
,,,,,,27.555999999999997,35.159495618169345
,,,,,,27.558000000000003,35.28823452100794
,,,,,,27.56,35.41768136327544
,,,,,,27.561999999999998,35.547841341920304
,,,,,,27.564,35.67871970163595
,,,,,,27.566,35.810321735388335
,,,,,,27.568,35.94265278495122
,,,,,,27.57,36.07571824144495
,,,,,,27.572,36.20952354588584
,,,,,,27.574,36.34407418974025
,,,,,,27.576,36.47937571548595
,,,,,,27.578000000000003,36.615433717183066
,,,,,,27.58,36.75225384104873
,,,,,,27.581999999999997,36.889841786043974
,,,,,,27.584,37.02820330446349
,,,,,,27.586,37.16734420253564
,,,,,,27.588,37.30727034103136
,,,,,,27.59,37.447987635877894
,,,,,,27.592,37.58950205878408
,,,,,,27.594,37.73181963787168
,,,,,,27.596,37.87494645831474
,,,,,,27.598000000000003,38.01888866299022
,,,,,,27.6,38.16365245313336
,,,,,,27.601999999999997,38.30924408900526
,,,,,,27.604,38.45566989056826
,,,,,,27.605999999999998,38.6029362381676
,,,,,,27.608,38.75104957322741
,,,,,,27.61,38.900016398951
,,,,,,27.612,39.04984328103434
,,,,,,27.614,39.20053684838717
,,,,,,27.616,39.35210379386306
,,,,,,27.618000000000002,39.50455087500261
,,,,,,27.62,39.65788491478235
,,,,,,27.622,39.812112802378095
,,,,,,27.624000000000002,39.96724149393564
,,,,,,27.625999999999998,40.12327801335199
,,,,,,27.628,40.28022945307122
,,,,,,27.63,40.438102974884245
,,,,,,27.631999999999998,40.596905810746684
,,,,,,27.634,40.75664526360357
,,,,,,27.636,40.91732870822577
,,,,,,27.638,41.07896359206072
,,,,,,27.64,41.24155743609068
,,,,,,27.642,41.40511783570713
,,,,,,27.644000000000002,41.56965246159436
,,,,,,27.646,41.735169060625445
,,,,,,27.648000000000003,41.901675456773425
,,,,,,27.65,42.069179552030675
,,,,,,27.651999999999997,42.237689327346914
,,,,,,27.654,42.40721284357444
,,,,,,27.656,42.5777582424295
,,,,,,27.658,42.749333747469
,,,,,,27.66,42.92194766507619
,,,,,,27.662,43.095608385465354
,,,,,,27.664,43.27032438369738
,,,,,,27.666,43.44610422070967
,,,,,,27.668000000000003,43.622956544363966
,,,,,,27.67,43.80089009050413
,,,,,,27.671999999999997,43.9799136840337
,,,,,,27.674,44.16003624000705
,,,,,,27.676,44.34126676473294
,,,,,,27.678,44.52361435690052
,,,,,,27.68,44.707088208714794
,,,,,,27.682,44.89169760705391
,,,,,,27.684,45.07745193463955
,,,,,,27.686,45.264360671224594
,,,,,,27.688000000000002,45.45243339480092
,,,,,,27.69,45.641679782820106
,,,,,,27.691999999999997,45.832109613436245
,,,,,,27.694000000000003,46.023732766765946
,,,,,,27.695999999999998,46.216559226160676
,,,,,,27.698,46.4105990795104
,,,,,,27.7,46.60586252055201
,,,,,,27.701999999999998,46.80235985020804
,,,,,,27.704,47.00010147793943
,,,,,,27.706,47.19909792311856
,,,,,,27.708000000000002,47.39935981642611
,,,,,,27.71,47.600897901263515
,,,,,,27.712,47.80372303519132
,,,,,,27.714000000000002,48.00784619138591
,,,,,,27.715999999999998,48.21327846011699
,,,,,,27.718000000000004,48.42003105025359
,,,,,,27.72,48.628115290780734
,,,,,,27.721999999999998,48.83754263235396
,,,,,,27.724,49.048324648864075
,,,,,,27.726,49.260473039031645
,,,,,,27.728,49.473999628026725
,,,,,,27.73,49.68891636910834
,,,,,,27.732,49.9052353452939
,,,,,,27.734,50.12296877105095
,,,,,,27.736,50.34212899401378
,,,,,,27.738000000000003,50.562728496731
,,,,,,27.74,50.784779898432994
,,,,,,27.741999999999997,51.008295956834736
,,,,,,27.744,51.23328956995803
,,,,,,27.746,51.459773777986186
,,,,,,27.748,51.68776176514905
,,,,,,27.75,51.91726686163168
,,,,,,27.752,52.14830254551863
,,,,,,27.754,52.38088244476449
,,,,,,27.756,52.61502033919484
,,,,,,27.758000000000003,52.85073016254303
,,,,,,27.76,53.08802600451204
,,,,,,27.761999999999997,53.32692211287493
,,,,,,27.764,53.56743289560605
,,,,,,27.766,53.80957292304151
,,,,,,27.768,54.05335693008228
,,,,,,27.77,54.29879981842377
,,,,,,27.772,54.54591665882728
,,,,,,27.774,54.79472269342371
,,,,,,27.776,55.045233338053315
,,,,,,27.778000000000002,55.29746418464792
,,,,,,27.78,55.551431003643806
,,,,,,27.781999999999996,55.80714974644038
,,,,,,27.784000000000002,56.06463654789584
,,,,,,27.785999999999998,56.323907728856184
,,,,,,27.788,56.58497979874095
,,,,,,27.79,56.84786945815229
,,,,,,27.791999999999998,57.11259360154078
,,,,,,27.794,57.37916931990721
,,,,,,27.796,57.64761390354866
,,,,,,27.798000000000002,57.917944844854375
,,,,,,27.8,58.19017984113989
,,,,,,27.802,58.4643367975354
,,,,,,27.804000000000002,58.740433829916284
,,,,,,27.805999999999997,59.01848926788173
,,,,,,27.808000000000003,59.29852165779024
,,,,,,27.81,59.580549765830355
,,,,,,27.811999999999998,59.86459258116181
,,,,,,27.814,60.150669319092074
,,,,,,27.816,60.43879942431308
,,,,,,27.818,60.72900257419504
,,,,,,27.82,61.02129868212739
,,,,,,27.822,61.315707900924274
,,,,,,27.824,61.612250626281835
,,,,,,27.826,61.91094750029385
,,,,,,27.828000000000003,62.21181941503233
,,,,,,27.83,62.51488751618001
,,,,,,27.831999999999997,62.82017320673558
,,,,,,27.834,63.12769815077119
,,,,,,27.836,63.43748427725934
,,,,,,27.838,63.74955378396853
,,,,,,27.84,64.06392914141742
,,,,,,27.842,64.38063309690601
,,,,,,27.844,64.69968867861009
,,,,,,27.846,65.02111919974709
,,,,,,27.848000000000003,65.34494826281936
,,,,,,27.85,65.67119976392297
,,,,,,27.851999999999997,65.9998978971391
,,,,,,27.854,66.3310671589999
,,,,,,27.855999999999998,66.6647323530261
,,,,,,27.858,67.00091859435626
,,,,,,27.86,67.33965131444552
,,,,,,27.862,67.68095626585688
,,,,,,27.864,68.02485952713104
,,,,,,27.866,68.37138750774268
,,,,,,27.868000000000002,68.72056695315061
,,,,,,27.87,69.07242494992917
,,,,,,27.872,69.426988931
,,,,,,27.874000000000002,69.7842866809517
,,,,,,27.875999999999998,70.14434634145393
,,,,,,27.878,70.50719641677881
,,,,,,27.88,70.87286577940557
,,,,,,27.881999999999998,71.24138367574315
,,,,,,27.884,71.61277973194623
,,,,,,27.886,71.98708395983824
,,,,,,27.888,72.3643267629485
,,,,,,27.89,72.74453894264974
,,,,,,27.892,73.1277517044185
,,,,,,27.894000000000002,73.51399666420326
,,,,,,27.896,73.90330585490997
,,,,,,27.898000000000003,74.29571173301467
,,,,,,27.9,74.69124718528647
,,,,,,27.901999999999997,75.08994553565044
,,,,,,27.904,75.49184055216327
,,,,,,27.906,75.89696645412641
,,,,,,27.908,76.305357919336
,,,,,,27.91,76.71705009145867
,,,,,,27.912,77.13207858755666
,,,,,,27.914,77.55047950574807
,,,,,,27.916,77.97228943301133
,,,,,,27.918000000000003,78.39754545314557
,,,,,,27.92,78.82628515487063
,,,,,,27.921999999999997,79.25854664009258
,,,,,,27.924,79.69436853232267
,,,,,,27.926,80.13378998525076
,,,,,,27.928,80.57685069149827
,,,,,,27.93,81.02359089152456
,,,,,,27.932,81.47405138271782
,,,,,,27.934,81.92827352865429
,,,,,,27.936,82.38629926853716
,,,,,,27.938000000000002,82.84817112682768
,,,,,,27.94,83.31393222305152
,,,,,,27.941999999999997,83.7836262818098
,,,,,,27.944000000000003,84.25729764298254
,,,,,,27.945999999999998,84.73499127211987
,,,,,,27.948,85.21675277106841
,,,,,,27.95,85.70262838877355
,,,,,,27.951999999999998,86.19266503232319
,,,,,,27.954,86.68691027819771
,,,,,,27.956,87.18541238374503
,,,,,,27.958000000000002,87.68822029889486
,,,,,,27.96,88.19538367809466
,,,,,,27.962,88.70695289249947
,,,,,,27.964000000000002,89.22297904239895
,,,,,,27.965999999999998,89.74351396989546
,,,,,,27.968000000000004,90.2686102718542
,,,,,,27.97,90.79832131308852
,,,,,,27.971999999999998,91.33270123985218
,,,,,,27.974,91.87180499357494
,,,,,,27.976,92.41568832489583
,,,,,,27.978,92.96440780798939
,,,,,,27.98,93.51802085517456
,,,,,,27.982,94.07658573184095
,,,,,,27.984,94.64016157167613
,,,,,,27.986,95.20880839220979
,,,,,,27.988000000000003,95.78258711069341
,,,,,,27.99,96.36155956029701
,,,,,,27.991999999999997,96.94578850666669
,,,,,,27.994,97.53533766481128
,,,,,,27.996,98.13027171635683
,,,,,,27.998,98.73065632717231
,,,,,,28.0,99.33655816535602
,,,,,,28.002,99.94804491962215
,,,,,,28.004,100.5651853180703
,,,,,,28.006,101.18804914735861
,,,,,,28.008000000000003,101.8167072723002
,,,,,,28.01,102.45123165586773
,,,,,,28.011999999999997,103.0916953796466
,,,,,,28.014,103.73817266472739
,,,,,,28.016,104.39073889304308
,,,,,,28.018,105.04947062919574
,,,,,,28.02,105.7144456427392
,,,,,,28.022,106.3857429309714
,,,,,,28.024,107.06344274221786
,,,,,,28.026,107.74762659963135
,,,,,,28.028000000000002,108.43837732553206
,,,,,,28.03,109.13577906627303
,,,,,,28.031999999999996,109.83991731767792
,,,,,,28.034000000000002,110.55087895104491
,,,,,,28.035999999999998,111.268752239716
,,,,,,28.038,111.9936268862901
,,,,,,28.04,112.72559405040147
,,,,,,28.041999999999998,113.46474637716939
,,,,,,28.044,114.21117802627536
,,,,,,28.046,114.96498470170644
,,,,,,28.048000000000002,115.72626368219453
,,,,,,28.05,116.4951138523357
,,,,,,28.052,117.27163573444854
,,,,,,28.054000000000002,118.05593152115686
,,,,,,28.055999999999997,118.8481051087283
,,,,,,28.058000000000003,119.6482621312122
,,,,,,28.06,120.45650999533278
,,,,,,28.061999999999998,121.27295791625794
,,,,,,28.064,122.09771695416028
,,,,,,28.066,122.93090005166466
,,,,,,28.068,123.77262207218969
,,,,,,28.07,124.62299983918022
,,,,,,28.072,125.48215217629814
,,,,,,28.074,126.35019994856104
,,,,,,28.076,127.22726610446851
,,,,,,28.078000000000003,128.11347571915934
,,,,,,28.08,129.00895603858805
,,,,,,28.081999999999997,129.9138365248045
,,,,,,28.084,130.82824890230458
,,,,,,28.086,131.75232720552935
,,,,,,28.088,132.68620782753706
,,,,,,28.09,133.63002956984943
,,,,,,28.092,134.58393369355352
,,,,,,28.094,135.548063971653
,,,,,,28.096,136.5225667427207
,,,,,,28.098000000000003,137.5075909659061
,,,,,,28.1,138.5032882772954
,,,,,,28.101999999999997,139.50981304771025
,,,,,,28.104,140.52732244195587
,,,,,,28.105999999999998,141.55597647954994
,,,,,,28.108,142.59593809702943
,,,,,,28.11,143.64737321180849
,,,,,,28.112,144.71045078769848
,,,,,,28.114,145.78534290209154
,,,,,,28.116,146.8722248148737
,,,,,,28.118000000000002,147.97127503913856
,,,,,,28.12,149.08267541370668
,,,,,,28.122,150.2066111775618
,,,,,,28.124000000000002,151.34327104621312
,,,,,,28.125999999999998,152.49284729005777
,,,,,,28.128,153.65553581483644
,,,,,,28.13,154.8315362441635
,,,,,,28.131999999999998,156.02105200429764
,,,,,,28.134,157.2242904111369
,,,,,,28.136,158.44146275954014
,,,,,,28.138,159.67278441506528
,,,,,,28.14,160.91847490814393
,,,,,,28.142,162.1787580308332
,,,,,,28.144000000000002,163.45386193616972
,,,,,,28.146,164.74401924022754
,,,,,,28.148000000000003,166.04946712698813
,,,,,,28.15,167.37044745604925
,,,,,,28.151999999999997,168.70720687334787
,,,,,,28.154,170.05999692489482
,,,,,,28.156,171.42907417368954
,,,,,,28.158,172.81470031990418
,,,,,,28.16,174.21714232439405
,,,,,,28.162,175.63667253571182
,,,,,,28.164,177.07356882067728
,,,,,,28.166,178.52811469864088
,,,,,,28.168000000000003,180.00059947958619
,,,,,,28.17,181.4913184061332
,,,,,,28.171999999999997,183.00057279964264
,,,,,,28.174,184.52867021050787
,,,,,,28.176,186.0759245727566
,,,,,,28.178,187.64265636318788
,,,,,,28.18,189.22919276508273
,,,,,,28.182,190.83586783674232
,,,,,,28.184,192.46302268494102
,,,,,,28.186,194.11100564348794
,,,,,,28.188000000000002,195.78017245709643
,,,,,,28.19,197.4708864706711
,,,,,,28.191999999999997,199.18351882427763
,,,,,,28.194000000000003,200.91844865394006
,,,,,,28.195999999999998,202.67606329842357
,,,,,,28.198,204.4567585123692
,,,,,,28.2,206.26093868576484
,,,,,,28.201999999999998,208.0890170701942
,,,,,,28.204,209.94141601195315
,,,,,,28.206,211.81856719232448
,,,,,,28.208000000000002,213.72091187529443
,,,,,,28.21,215.64890116288987
,,,,,,28.212,217.60299625850493
,,,,,,28.214000000000002,219.5836687384184
,,,,,,28.215999999999998,221.59140083182328
,,,,,,28.218000000000004,223.62668570973437
,,,,,,28.22,225.6900277829255
,,,,,,28.221999999999998,227.7819430094797
,,,,,,28.224,229.90295921202707
,,,,,,28.226,232.05361640521198
,,,,,,28.228,234.23446713371982
,,,,,,28.23,236.44607682118314
,,,,,,28.232,238.68902413048124
,,,,,,28.234,240.9639013357586
,,,,,,28.236,243.2713147066373
,,,,,,28.238000000000003,245.61188490512228
,,,,,,28.24,247.9862473955691
,,,,,,28.241999999999997,250.3950528683591
,,,,,,28.244,252.8389676776311
,,,,,,28.246,255.31867429373557
,,,,,,28.248,257.834871770954
,,,,,,28.25,260.3882762309852
,,,,,,28.252,262.97962136293984
,,,,,,28.254,265.6096589403698
,,,,,,28.256,268.27915935604267
,,,,,,28.258000000000003,270.988912175203
,,,,,,28.26,273.7397267079334
,,,,,,28.261999999999997,276.5324326015054
,,,,,,28.264,279.3678804534256
,,,,,,28.266,282.2469424459783
,,,,,,28.268,285.1705130032752
,,,,,,28.27,288.13950947151983
,,,,,,28.272,291.1548728236102
,,,,,,28.274,294.2175683889355
,,,,,,28.276,297.32858660944873
,,,,,,28.278000000000002,300.4889438231516
,,,,,,28.28,303.6996830759846
,,,,,,28.281999999999996,306.9618749634628
,,,,,,28.284000000000002,310.2766185031989
,,,,,,28.285999999999998,313.64504203953214
,,,,,,28.288,317.0683041819208
,,,,,,28.29,320.54759477807715
,,,,,,28.291999999999998,324.0841359237523
,,,,,,28.294,327.6791830104494
,,,,,,28.296,331.33402581279955
,,,,,,28.298000000000002,335.0499896173717
,,,,,,28.3,338.82843639455155
,,,,,,28.302,342.6707660155648
,,,,,,28.304000000000002,346.57841751645935
,,,,,,28.305999999999997,350.5528704111714
,,,,,,28.308000000000003,354.59564605597274
,,,,,,28.31,358.7083090672504
,,,,,,28.311999999999998,362.8924687955168
,,,,,,28.314,367.14978085763244
,,,,,,28.316,371.4819487302494
,,,,,,28.318,375.89072540716955
,,,,,,28.32,380.37791512339663
,,,,,,28.322,384.9453751491772
,,,,,,28.324,389.5950176570572
,,,,,,28.326,394.32881166542546
,,,,,,28.328000000000003,399.14878506220174
,,,,,,28.33,404.05702671220024
,,,,,,28.331999999999997,409.0556886524353
,,,,,,28.334,414.14698837918235
,,,,,,28.336,419.33321123143617
,,,,,,28.338,424.61671287534796
,,,,,,28.34,429.9999218943274
,,,,,,28.342,435.4853424902052
,,,,,,28.344,441.0755573006317
,,,,,,28.346,446.77323033849734
,,,,,,28.348000000000003,452.5811100594939
,,,,,,28.35,458.5020325639094
,,,,,,28.351999999999997,464.53892493964116
,,,,,,28.354,470.69480875330817
,,,,,,28.355999999999998,476.97280369686297
,,,,,,28.358,483.37613139791335
,,,,,,28.36,489.9081194016523
,,,,,,28.362,496.5722053335918
,,,,,,28.364,503.37194125212153
,,,,,,28.366,510.3109982008464
,,,,,,28.368000000000002,517.3931709712348
,,,,,,28.37,524.6223830862967
,,,,,,28.372,532.0026920173217
,,,,,,28.374000000000002,539.5382946457133
,,,,,,28.375999999999998,547.2335329831066
,,,,,,28.378,555.0929001638434
,,,,,,28.38,563.1210467239497
,,,,,,28.381999999999998,571.3227871828576
,,,,,,28.384,579.7031069438322
,,,,,,28.386,588.2671695308304
,,,,,,28.388,597.0203241805048
,,,,,,28.39,605.9681138086987
,,,,,,28.392,615.1162833728281
,,,,,,28.394000000000002,624.4707886519938
,,,,,,28.396,634.0378054686075
,,,,,,28.398000000000003,643.8237393768043
,,,,,,28.4,653.8352358438956
,,,,,,28.401999999999997,664.0791909538623
,,,,,,28.404,674.5627626623899
,,,,,,28.406,685.2933826360872
,,,,,,28.408,696.2787687100274
,,,,,,28.41,707.5269379996514
,,,,,,28.412,719.0462207063832
,,,,,,28.414,730.8452746577966
,,,,,,28.416,742.933100626566
,,,,,,28.418000000000003,755.3190584753802
,,,,,,28.42,768.0128841773644
,,,,,,28.421999999999997,781.0247077660586
,,,,,,28.424,794.3650722715607
,,,,,,28.426,808.0449537035481
,,,,,,28.428,822.0757821468741
,,,,,,28.43,836.4694640381905
,,,,,,28.432,851.2384056986257
,,,,,,28.434,866.3955382011179
,,,,,,28.436,881.9543436573583
,,,,,,28.438000000000002,897.9288830152173
,,,,,,28.44,914.3338254628477
,,,,,,28.441999999999997,931.1844795439316
,,,,,,28.444000000000003,948.4968260944983
,,,,,,28.445999999999998,966.2875531196432
,,,,,,28.448,984.574092738841
,,,,,,28.45,1003.3746603336352
,,,,,,28.451999999999998,1022.708296045712
,,,,,,28.454,1042.5949087800348
,,,,,,28.456,1063.05532288087
,,,,,,28.458000000000002,1084.1113276603278
,,,,,,28.46,1105.785729970637
,,,,,,28.462,1128.1024100271463
,,,,,,28.464000000000002,1151.0863807018263
,,,,,,28.465999999999998,1174.763850524089
,,,,,,28.468000000000004,1199.1622906432071
,,,,,,28.47,1224.310506022011
,,,,,,28.471999999999998,1250.2387111560827
,,,,,,28.474,1276.9786106271652
,,,,,,28.476,1304.563484827177
,,,,,,28.478,1333.028281210257
,,,,,,28.48,1362.4097114550923
,,,,,,28.482,1392.7463549489573
,,,,,,28.484,1424.078769030735
,,,,,,28.486,1456.4496064621096
,,,,,,28.488000000000003,1489.9037406281261
,,,,,,28.49,1524.4883989998511
,,,,,,28.491999999999997,1560.253305430683
,,,,,,28.494,1597.2508318902335
,,,,,,28.496,1635.5361602821351
,,,,,,28.498,1675.1674550296873
,,,,,,28.5,1716.2060471527025
,,,,,,28.502,1758.7166306033582
,,,,,,28.504,1802.767471666454
,,,,,,28.506,1848.4306322726165
,,,,,,28.508000000000003,1895.782208112621
,,,,,,28.51,1944.9025824751743
,,,,,,28.511999999999997,1995.8766967681368
,,,,,,28.514,2048.794338707152
,,,,,,28.516,2103.7504491768577
,,,,,,28.518,2160.8454487834774
,,,,,,28.52,2220.185585107754
,,,,,,28.522,2281.883301653891
,,,,,,28.524,2346.057629441347
,,,,,,28.526,2412.8346021187976
,,,,,,28.528000000000002,2482.3476953735117
,,,,,,28.53,2554.7382912543667
,,,,,,28.531999999999996,2630.156167827306
,,,,,,28.534000000000002,2708.760014302626
,,,,,,28.535999999999998,2790.717971416017
,,,,,,28.538,2876.2081963941414
,,,,,,28.54,2965.419451232416
,,,,,,28.541999999999998,3058.551712295602
,,,,,,28.544,3155.816798312768
,,,,,,28.546,3257.439012702281
,,,,,,28.548000000000002,3363.6557947490046
,,,,,,28.55,3474.7183724153756
,,,,,,28.552,3590.8924074602564
,,,,,,28.554000000000002,3712.4586209560644
,,,,,,28.555999999999997,3839.7133841882755
,,,,,,28.558000000000003,3972.969256177528
,,,,,,28.56,4112.55544456244
,,,,,,28.561999999999998,4258.818161260868
,,,,,,28.564,4412.1208379565205
,,,,,,28.566,4572.84415902393
,,,,,,28.568,4741.385860760174
