noise,h,x0,ganma,2theta,FWHM,thetas,intensity
,,,,,,52.46,39.885551792733764
,,,,,,52.47,35.05590563989067
,,,,,,52.48,31.027919787869298
,,,,,,52.49,27.63861999458587
,,,,,,52.5,24.763189471582255
,,,,,,52.51,22.30508364920472
,,,,,,52.52,20.188894294585555
,,,,,,52.53,18.35516388993441
,,,,,,52.54,16.756586674951798
,,,,,,52.55,15.355201008596529
,,,,,,52.56,14.120295525519994
,,,,,,52.57,13.026833441509806
,,,,,,52.58,12.054256216993927
,,,,,,52.59,11.185567387777214
,,,,,,52.6,10.406625102600513
,,,,,,52.61,9.705591456472899
,,,,,,52.62,9.072500593976951
,,,,,,52.63,8.498917496790735
,,,,,,52.64,7.977666542789048
,,,,,,52.65,7.502614142099288
,,,,,,52.66,7.068493581477951
,,,,,,52.67,6.6707630354685845
,,,,,,52.68,6.305489807642726
,,,,,,52.69,5.969255443789155
,,,,,,52.7,5.659077551207566
,,,,,,52.71,5.372345064925719
,,,,,,52.72,5.106764395676897
,,,,,,52.73,4.860314429081392
,,,,,,52.74,4.631208759778777
,,,,,,52.75,4.4178638672286965
,,,,,,52.76,4.218872193068103
,,,,,,52.77,4.032979279457297
,,,,,,52.78,3.8590642859250224
,,,,,,52.79,3.696123328088657
,,,,,,52.8,3.543255182324079
,,,,,,52.81,3.399648981386097
,,,,,,52.82,3.264573591319198
,,,,,,52.83,3.137368412966461
,,,,,,52.84,3.0174353945120624
,,,,,,52.85,2.9042320767368537
,,,,,,52.86,2.797265521586274
,,,,,,52.87,2.696086998467609
,,,,,,52.88,2.6002873223729726
,,,,,,52.89,2.5094927542494205
,,,,,,52.9,2.423361387617009
,,,,,,52.91,2.3415799567752456
,,,,,,52.92,2.263861011428917
,,,,,,52.93,2.1899404105390055
,,,,,,52.94,2.1195750949183796
,,,,,,52.95,2.052541103766547
,,,,,,52.96,1.988631805140836
,,,,,,52.97,1.9276563144419308
,,,,,,52.98,1.869438078467059
,,,,,,52.99,1.8138136055477994
,,,,,,53.0,1.7606313248278924
,,,,,,53.01,1.7097505599111977
,,,,,,53.02,1.6610406039816505
,,,,,,53.03,1.6143798851071676
,,,,,,53.04,1.5696552118306226
,,,,,,53.05,1.526761090355326
,,,,,,53.06,1.4855991056745097
,,,,,,53.07,1.4460773599013952
,,,,,,53.08,1.4081099618441977
,,,,,,53.09,1.3716165625590406
,,,,,,53.1,1.3365219322135407
,,,,,,53.11,1.3027555741194747
,,,,,,53.12,1.2702513722543491
,,,,,,53.13,1.2389472689953187
,,,,,,53.14,1.2087849701453828
,,,,,,53.15,1.1797096746445603
,,,,,,53.16,1.1516698266360639
,,,,,,53.17,1.1246168878010474
,,,,,,53.18,1.0985051280923428
,,,,,,53.19,1.0732914331886914
,,,,,,53.2,1.0489351271617355
,,,,,,53.21,1.025397808998648
,,,,,,53.22,1.002643201757856
,,,,,,53.23,0.9806370132556763
,,,,,,53.24,0.9593468072880401
,,,,,,53.25,0.9387418844875488
,,,,,,53.26,0.9187931720011475
,,,,,,53.27,0.8994731212508222
,,,,,,53.28,0.8807556131079494
,,,,,,53.29,0.8626158698736046
,,,,,,53.3,0.8450303735129192
,,,,,,53.31,0.8279767896409358
,,,,,,53.32,0.8114338968027094
,,,,,,53.33,0.795381520630519
,,,,,,53.34,0.7798004724980558
,,,,,,53.35,0.7646724923241134
,,,,,,53.36,0.7499801952082144
,,,,,,53.37,0.7357070216079566
,,,,,,53.38,0.7218371907919852
,,,,,,53.39,0.7083556573250368
,,,,,,53.4,0.6952480703614177
,,,,,,53.41,0.68250073554197
,,,,,,53.42,0.6701005793059331
,,,,,,53.43,0.6580351154445626
,,,,,,53.44,0.6462924137369731
,,,,,,53.45,0.6348610705216042
,,,,,,53.46,0.6237301810679929
,,,,,,53.47,0.6128893136240755
,,,,,,53.48,0.6023284850240994
,,,,,,53.49,0.5920381377507496
,,,,,,53.5,0.5820091183533828
