noise,h,x0,ganma,2theta,FWHM,thetas,intensity
416.67764325962804,59839.316152127074,20.161480138154726,0.04290214717328828,20.161480138154726,0.08580429434657656,19.0,81.54413475500964
,,,,,,19.002,81.82530517140361
,,,,,,19.004,82.10793167635347
,,,,,,19.006,82.39202433673339
,,,,,,19.008,82.6775933065278
,,,,,,19.01,82.96464882773545
,,,,,,19.012,83.2532012312845
,,,,,,19.014,83.5432609379635
,,,,,,19.016,83.8348384593583
,,,,,,19.018,84.12794439880375
,,,,,,19.02,84.42258945234379
,,,,,,19.022000000000002,84.7187844097091
,,,,,,19.024,85.01654015529878
,,,,,,19.026,85.31586766918214
,,,,,,19.028,85.61677802810696
,,,,,,19.03,85.91928240652331
,,,,,,19.032,86.22339207761691
,,,,,,19.034000000000002,86.52911841436111
,,,,,,19.035999999999998,86.83647289057336
,,,,,,19.038,87.1454670819961
,,,,,,19.04,87.45611266737711
,,,,,,19.042,87.76842142957726
,,,,,,19.044,88.08240525668093
,,,,,,19.046,88.39807614312872
,,,,,,19.048,88.71544619085884
,,,,,,19.05,89.0345276104655
,,,,,,19.052,89.35533272236904
,,,,,,19.054000000000002,89.67787395800676
,,,,,,19.055999999999997,90.0021638610297
,,,,,,19.058,90.32821508852678
,,,,,,19.06,90.65604041224911
,,,,,,19.062,90.98565271986529
,,,,,,19.064,91.3170650162202
,,,,,,19.066,91.65029042461926
,,,,,,19.067999999999998,91.98534218812246
,,,,,,19.07,92.32223367085896
,,,,,,19.072,92.66097835935435
,,,,,,19.074,93.00158986388183
,,,,,,19.076,93.34408191982189
,,,,,,19.078,93.68846838904814
,,,,,,19.08,94.03476326132478
,,,,,,19.082,94.38298065572555
,,,,,,19.084,94.73313482206734
,,,,,,19.086,95.08524014236883
,,,,,,19.088,95.43931113232219
,,,,,,19.09,95.79536244278412
,,,,,,19.092,96.15340886129209
,,,,,,19.094,96.5134653135944
,,,,,,19.096,96.87554686520058
,,,,,,19.098,97.23966872295773
,,,,,,19.1,97.60584623664191
,,,,,,19.102,97.97409490057026
,,,,,,19.104,98.34443035524053
,,,,,,19.105999999999998,98.71686838898556
,,,,,,19.108,99.09142493965365
,,,,,,19.11,99.46811609630723
,,,,,,19.112000000000002,99.84695810095154
,,,,,,19.114,100.2279673502762
,,,,,,19.116,100.61116039743015
,,,,,,19.118,100.99655395381275
,,,,,,19.12,101.38416489089329
,,,,,,19.122,101.77401024205037
,,,,,,19.124000000000002,102.16610720444392
,,,,,,19.125999999999998,102.56047314090121
,,,,,,19.128,102.95712558184296
,,,,,,19.13,103.35608222721736
,,,,,,19.132,103.75736094847846
,,,,,,19.134,104.16097979057679
,,,,,,19.136,104.56695697398808
,,,,,,19.137999999999998,104.97531089676211
,,,,,,19.14,105.38606013660376
,,,,,,19.142,105.79922345297797
,,,,,,19.144000000000002,106.21481978925189
,,,,,,19.146,106.6328682748552
,,,,,,19.148,107.05338822748138
,,,,,,19.15,107.47639915531113
,,,,,,19.152,107.90192075927102
,,,,,,19.154,108.3299729353187
,,,,,,19.156,108.76057577676762
,,,,,,19.158,109.19374957663715
,,,,,,19.16,109.62951483003528
,,,,,,19.162,110.06789223658173
