noise,h,x0,ganma,2theta,FWHM,thetas,intensity
69.6596762219732,1405.4349186705197,46.048623215256654,0.059427675848959256,46.048623215256654,0.11885535169791851,45.0,4.4999164901725495
,,,,,,45.001999999999995,4.517075448253693
,,,,,,45.004,4.534332632606316
,,,,,,45.006,4.551688793572827
,,,,,,45.008,4.5691446886662845
,,,,,,45.01,4.586701082652564
,,,,,,45.012,4.604358747634003
,,,,,,45.013999999999996,4.622118463133491
,,,,,,45.016000000000005,4.639981016180683
,,,,,,45.018,4.657947201398054
,,,,,,45.02,4.676017821089772
,,,,,,45.022,4.694193685330097
,,,,,,45.023999999999994,4.71247561205429
,,,,,,45.026,4.730864427150076
,,,,,,45.028,4.749360964550058
,,,,,,45.03,4.767966066326678
,,,,,,45.032,4.78668058278684
,,,,,,45.034,4.805505372569216
,,,,,,45.036,4.824441302741817
,,,,,,45.038000000000004,4.843489248901653
,,,,,,45.04,4.862650095275339
,,,,,,45.042,4.881924734821526
,,,,,,45.044,4.901314069333964
,,,,,,45.04600000000001,4.920819009547117
,,,,,,45.048,4.940440475241779
,,,,,,45.05,4.960179395353897
,,,,,,45.052,4.980036708083513
,,,,,,45.053999999999995,5.0000133610055855
,,,,,,45.056000000000004,5.0201103111830525
,,,,,,45.058,5.040328525280067
,,,,,,45.06,5.060668979678682
,,,,,,45.062,5.081132660595299
,,,,,,45.06399999999999,5.101720564200216
,,,,,,45.066,5.12243369673813
,,,,,,45.068000000000005,5.143273074650045
,,,,,,45.07,5.164239724697952
,,,,,,45.071999999999996,5.185334684090533
,,,,,,45.074,5.206559000610735
,,,,,,45.076,5.2279137327450815
,,,,,,45.078,5.249399949815208
,,,,,,45.08,5.271018732110918
,,,,,,45.082,5.292771171025587
,,,,,,45.083999999999996,5.314658369192674
,,,,,,45.086000000000006,5.336681440625462
,,,,,,45.088,5.358841510857131
,,,,,,45.09,5.381139717084951
,,,,,,45.092,5.40357720831447
,,,,,,45.093999999999994,5.426155145507419
,,,,,,45.096000000000004,5.44887470173095
,,,,,,45.098,5.471737062308652
,,,,,,45.1,5.494743424975402
,,,,,,45.102,5.517895000032444
,,,,,,45.104,5.541193010506461
,,,,,,45.106,5.564638692309674
,,,,,,45.108000000000004,5.588233294403216
,,,,,,45.11,5.611978078962404
,,,,,,45.111999999999995,5.635874321544898
,,,,,,45.114,5.659923311260919
,,,,,,45.11600000000001,5.68412635094608
,,,,,,45.118,5.708484757336718
,,,,,,45.12,5.73299986124869
,,,,,,45.122,5.7576730077576475
,,,,,,45.123999999999995,5.782505556382347
,,,,,,45.126000000000005,5.8074988812715995
,,,,,,45.128,5.832654371392266
,,,,,,45.13,5.8579734307224
,,,,,,45.132,5.883457478444991
,,,,,,45.13399999999999,5.909107949146429
,,,,,,45.136,5.9349262930170985
,,,,,,45.138000000000005,5.960913976054638
,,,,,,45.14,5.987072480271593
,,,,,,45.141999999999996,6.013403303905325
,,,,,,45.144,6.039907961631223
,,,,,,45.146,6.066587984779087
,,,,,,45.148,6.093444921553331
,,,,,,45.15,6.120480337256072
,,,,,,45.152,6.147695814514278
,,,,,,45.153999999999996,6.17509295350935
,,,,,,45.156000000000006,6.2026733722118195
,,,,,,45.158,6.2304387066176625
,,,,,,45.16,6.258390610990721
,,,,,,45.162,6.286530758106965
,,,,,,45.163999999999994,6.314860839503062
,,,,,,45.166000000000004,6.343382565729853
,,,,,,45.168,6.372097666607782
,,,,,,45.17,6.401007891489003
,,,,,,45.172,6.430115009520982
,,,,,,45.174,6.459420809916404
,,,,,,45.176,6.488927102225718
,,,,,,45.178000000000004,6.518635716615178
,,,,,,45.18,6.548548504148645
,,,,,,45.181999999999995,6.578667337074467
,,,,,,45.184,6.608994109116381
,,,,,,45.18600000000001,6.639530735769214
,,,,,,45.188,6.670279154599205
,,,,,,45.19,6.701241325550274
,,,,,,45.192,6.732419231253713
,,,,,,45.193999999999996,6.76381487734331
,,,,,,45.196000000000005,6.795430292776705
,,,,,,45.198,6.827267530159743
,,,,,,45.2,6.85932866607903
,,,,,,45.202,6.8916158014369895
,,,,,,45.20399999999999,6.924131061794679
,,,,,,45.206,6.95687659771909
,,,,,,45.208,6.989854585135569
,,,,,,45.21,7.023067225688407
,,,,,,45.211999999999996,7.056516747104432
,,,,,,45.214,7.090205403565117
,,,,,,45.216,7.12413547608297
,,,,,,45.218,7.158309272885492
,,,,,,45.22,7.192729129804819
,,,,,,45.222,7.227397410674637
,,,,,,45.224,7.262316507732363
,,,,,,45.226000000000006,7.297488842030094
,,,,,,45.228,7.3329168638498325
,,,,,,45.23,7.368603053128881
,,,,,,45.232,7.40454991988991
,,,,,,45.233999999999995,7.4407600046789435
,,,,,,45.236000000000004,7.477235879012073
,,,,,,45.238,7.513980145827226
,,,,,,45.24,7.550995439947001
,,,,,,45.242,7.588284428546056
,,,,,,45.244,7.625849811629279
,,,,,,45.246,7.663694322516054
,,,,,,45.248000000000005,7.701820728334368
,,,,,,45.25,7.7402318305226325
,,,,,,45.251999999999995,7.778930465340919
,,,,,,45.254,7.81791950439037
,,,,,,45.256,7.857201855141649
,,,,,,45.258,7.896780461473343
,,,,,,45.26,7.936658304219072
,,,,,,45.262,7.976838401725043
,,,,,,45.263999999999996,8.017323810415876
,,,,,,45.266000000000005,8.058117625372658
,,,,,,45.268,8.099222980918244
,,,,,,45.27,8.140643051216637
,,,,,,45.272,8.182381050879297
,,,,,,45.273999999999994,8.224440235585133
,,,,,,45.276,8.266823902710119
,,,,,,45.278,8.309535391967414
,,,,,,45.28,8.35257808606199
,,,,,,45.282,8.395955411353262
,,,,,,45.284,8.439670838532855
,,,,,,45.286,8.483727883312179
,,,,,,45.288000000000004,8.528130107124195
,,,,,,45.29,8.572881117836936
,,,,,,45.292,8.617984570481072
,,,,,,45.294,8.663444167988944
,,,,,,45.29600000000001,8.709263661949727
,,,,,,45.298,8.755446853375068
,,,,,,45.3,8.801997593482888
,,,,,,45.302,8.848919784492395
,,,,,,45.303999999999995,8.896217380434587
,,,,,,45.306000000000004,8.943894387979526
,,,,,,45.308,8.991954867275572
,,,,,,45.31,9.040402932808751
,,,,,,45.312,9.089242754273695
,,,,,,45.31399999999999,9.138478557464387
,,,,,,45.316,9.188114625179926
,,,,,,45.318000000000005,9.238155298146621
,,,,,,45.32,9.288604975960032
,,,,,,45.321999999999996,9.339468118043063
,,,,,,45.324,9.39074924462245
,,,,,,45.326,9.442452937723658
,,,,,,45.328,9.494583842185703
,,,,,,45.33,9.547146666694497
,,,,,,45.332,9.600146184837147
,,,,,,45.333999999999996,9.653587236174504
,,,,,,45.336000000000006,9.707474727337438
,,,,,,45.338,9.761813633140344
,,,,,,45.34,9.81660899772126
,,,,,,45.342,9.871865935699143
,,,,,,45.343999999999994,9.927589633357645
,,,,,,45.346000000000004,9.983785349850107
,,,,,,45.348,10.040458418427168
,,,,,,45.35,10.097614247692585
,,,,,,45.352,10.15525832287878
,,,,,,45.354,10.213396207151902
,,,,,,45.356,10.272033542939505
,,,,,,45.358000000000004,10.331176053286935
,,,,,,45.36,10.3908295432395
,,,,,,45.361999999999995,10.450999901253425
,,,,,,45.364,10.511693100634004
,,,,,,45.36600000000001,10.572915201002923
,,,,,,45.368,10.634672349794975
,,,,,,45.37,10.696970783787272
,,,,,,45.372,10.7598168306564
,,,,,,45.373999999999995,10.823216910568172
,,,,,,45.376000000000005,10.887177537802046
,,,,,,45.378,10.951705322404285
,,,,,,45.38,11.016806971881016
,,,,,,45.382,11.082489292920123
,,,,,,45.38399999999999,11.14875919315336
,,,,,,45.386,11.215623682952634
,,,,,,45.388000000000005,11.283089877262588
,,,,,,45.39,11.351164997474742
,,,,,,45.391999999999996,11.419856373338362
,,,,,,45.394,11.489171444911618
,,,,,,45.396,11.559117764553474
,,,,,,45.398,11.629702998958805
,,,,,,45.4,11.700934931235269
,,,,,,45.402,11.77282146302573
,,,,,,45.403999999999996,11.845370616672989
,,,,,,45.406000000000006,11.91859053743483
,,,,,,45.408,11.992489495740926
,,,,,,45.41,12.067075889504766
,,,,,,45.412,12.142358246480006
,,,,,,45.413999999999994,12.21834522666903
,,,,,,45.416000000000004,12.295045624786317
,,,,,,45.418,12.37246837276986
,,,,,,45.42,12.450622542354429
,,,,,,45.422,12.529517347693798
,,,,,,45.424,12.609162148046378
,,,,,,45.426,12.689566450515258
,,,,,,45.428000000000004,12.770739912851848
,,,,,,45.43,12.85269234631977
,,,,,,45.431999999999995,12.93543371862372
,,,,,,45.434,13.018974156902063
,,,,,,45.43600000000001,13.103323950786468
,,,,,,45.438,13.188493555529746
,,,,,,45.44,13.274493595206968
,,,,,,45.442,13.361334865984452
,,,,,,45.443999999999996,13.449028339463814
