111thetas,111intensity,200thetas,200intensity,220thetas,220intensity,311thetas,311intensity,222thetas,222intensity,400thetas,400intensity
19.22,1.6092364212566337,22.19,3.849200333678794,31.78,14.770541965789262,37.72,14.413781251840625,50.72,37.1866967617948,52.48,59.26997925852633
19.23,1.6867419258658034,22.2,3.997376961973828,31.79,15.28252775180877,37.73,15.086559400320967,50.73,41.383548735443284,52.49,53.0190035891277
19.24,1.7699747634565617,22.21,4.154254988479429,31.8,15.82155262871799,37.74,15.807341970472784,50.74,46.30652317568986,52.5,47.681772321453074
19.25,1.859512403406268,22.22,4.3205274184564635,31.81,16.389550938861493,37.75,16.580784007943205,50.75,52.125546330060565,52.51,43.09307038502215
19.26,1.9560068296290465,22.23,4.496957448049663,31.82,16.988632792401145,37.76,17.412115763549323,50.76,59.060269413081244,52.52,39.12240811022121
19.27,2.060196359360481,22.24,4.684387145403704,31.83,17.621103546323226,37.77,18.3072296444616,50.77,67.3970477563895,52.53,35.66586981004802
19.28,2.1729197032834637,22.25,4.883747406643097,31.84,18.28948584359839,37.78,19.272782798336532,50.78,77.51206417657828,52.54,32.640037497795525
19.29,2.2951327650918856,22.26,5.096069404513994,31.85,18.996544603474124,37.79,20.316318604663415,50.79,89.90240095096327,52.55,29.977430831026016
19.3,2.427928806345125,22.27,5.322497790106237,31.86,19.745315422203213,37.8,21.446411133784316,50.8,105.22646169763621,52.56,27.62305972842748
19.31,2.572562767589577,22.28,5.564305960121821,31.87,20.53913692530376,37.81,22.672837633946198,50.81,124.35280419066595,52.57,25.53179828168986
19.32,2.7304807515717373,22.29,5.8229137659779635,31.88,21.381687710712768,37.82,24.006785385281443,50.82,148.4088460785643,52.58,23.666368943256263
19.33,2.903355955853262,22.3,6.099908119613771,31.89,22.277028640650787,37.83,25.461100903830854,50.83,178.80025713029755,52.59,21.995783426149053
19.34,3.0931327136587483,22.31,6.397067048020483,31.9,23.229651383263537,37.84,27.05059160556885,50.84,217.12193049832592,52.6,20.494127898734643
19.35,3.3020807959242786,22.32,6.716387869178144,31.91,24.24453427902813,37.85,28.792392808542978,50.85,264.7768992436163,52.61,19.13960963710696
19.36,3.532862790133851,22.33,7.0601203126076415,31.92,25.327206818778418,37.86,30.706416576901923,50.86,321.9569182813331,52.62,17.91380367215635
19.37,3.788618267745301,22.34,7.430805596456147,31.93,26.483824279384347,37.87,32.81590369073756,50.87,385.5896919146897,52.63,16.8010535058734
19.38,4.0730696752707205,22.35,7.8313227107559324,31.94,27.721254381370017,37.88,35.14810637114688,50.88,446.62025946479537,52.64,15.7879913389888
19.39,4.3906565699268345,22.36,8.264943457549268,31.95,29.047178225225394,37.89,37.735137872624286,50.89,489.5168932864434,52.65,14.863151624443901
19.4,4.746707168026481,22.37,8.735398181854618,31.96,30.47020824926555,37.9,40.61503647739232,50.9,498.801441714479,52.66,14.016657969573712
19.41,5.1476594781759015,22.38,9.246954618190994,31.97,32.000026556616184,37.91,43.83310692196921,50.91,470.5960760147327,52.67,13.239968044736777
19.42,5.601348995789418,22.39,9.804512909396927,31.98,33.64754771484984,37.92,47.44362346788722,50.92,416.09333062203774,52.68,12.525664639528005
19.43,6.117386717129303,22.4,10.413720673411651,31.99,35.42511108126918,37.93,51.512008004687004,50.93,352.1333948758257,52.69,11.86728364286706
19.44,6.707661136276268,22.41,11.081113061633394,32.0,37.346708905618975,37.94,56.11763706999283,50.94,291.15960066052776,52.7,11.259171729566814
19.45,7.387012559649191,22.42,11.814284154383754,32.01,39.42825798345818,37.95,61.35748830184657,50.95,238.80964611045837,52.71,10.6963680729924
19.46,8.174150130199804,22.43,12.62209789219457,32.02,41.68792457529635,37.96,67.35091659178414,50.96,196.13564668082637,52.72,10.17450558805959
19.47,9.092915648971529,22.44,13.51494920907572,32.03,44.146514799234765,37.97,74.24596323463005,50.97,162.13308553713776,52.73,9.689728127216855
19.48,10.174050639396352,22.45,14.505089344105162,32.04,46.82794592409026,37.98,82.22776235583629,50.98,135.22254553502592,52.74,9.238620768042956
19.49,11.457705943647909,22.46,15.607033783406349,32.05,49.759818173636944,37.99,91.5298388248174,50.99,113.88426885826658,52.75,8.81815089237268
19.5,12.99706676875052,22.47,16.838077385709056,32.06,52.97411212592402,38.0,102.44941994626056,51.0,96.8555355550445,52.76,8.425618199147255
19.51,14.863686062867576,22.48,18.21894963215396,32.07,56.50804400141554,38.01,115.36834793703275,51.01,83.1486753930101,52.77,8.058612143508956
19.52,17.155488914739273,22.49,19.77465457248466,32.08,60.4051206999149,38.02,130.78182611099095,51.02,72.01068486547321,52.78,7.714975573468615
19.53,20.009045956826736,22.5,21.53555631526769,32.09,64.71644923488138,38.03,149.33809274122342,51.03,62.872559481167535,52.79,7.392773558441543
19.54,23.61882826097836,22.51,23.538793892179648,32.1,69.50237244612906,38.04,171.8931606406526,51.04,55.30442621833333,52.8,7.090266583069159
